,w475959205,w475960231,w477684043,w526337678,w533804140,w541438316,w541914139,w574606561,w592870302,w633724575,w246792829,w469681591,w471892367,w482824940,w506294760,w533818162,w534573301,w592487869,w592781545,w1083279101,w538115135,w539744154,w1086210743,w1086210744,w541965088,w541965085,w534572399,w534572395,w534565230,w535349143
3692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,30.2879,32.204699999999995,35.507600000000004,42.5879,53.96860000000001,47.5457,43.6856,40.0532,41.5684,44.1312,35.2624,31.4243,64.0573,29.1181,30.817,36.7336,39.9363,38.2594,44.1251,34.917,41.7134,43.0669,31.4911,40.9224,46.61579999999999,31.9033,34.265699999999995,35.0066,46.15880000000001,52.1581
3701,128.13620000000003,169.4227,149.5963,178.8785,216.2392,193.9146,202.3656,164.8351,169.9147,200.6903,142.43599999999998,131.9459,274.6217,125.7991,122.7794,185.3978,169.9892,154.0678,165.017,139.6935,181.4928,175.7306,129.0007,180.4256,216.94260000000003,128.798,168.4092,171.6853,201.1494,206.2082
3702,260.2482,386.0205,291.13730000000004,333.6279,368.67640000000006,344.6506,405.11800000000005,306.22009999999995,311.2477,395.7409,268.6124,264.01890000000003,486.2831,261.7945,237.5786,403.7618000000001,324.8296,283.9846,273.5946,262.0385,349.72360000000003,318.9338,253.3849,352.5268,431.1242,249.3248,365.72,370.8923,380.7574,349.0994
3703,426.1642,607.7402,458.6608000000001,503.617,526.5852000000001,507.3286000000001,606.8056,469.4416,473.0352,591.7687999999999,425.89200000000005,428.8594,675.2382000000001,431.4366,391.2084,622.5048,497.3282,441.0468,410.701,417.026,529.7068,480.6126,412.9242,535.8776,637.8956000000001,405.855,572.3942000000001,578.1748000000001,564.3904,502.1742
3704,613.4158,790.0115999999999,639.2222,675.0904,684.1840000000001,672.8513999999999,775.4388000000001,644.4374,646.1758000000001,760.0957999999999,607.2324,614.7196,818.6292,620.0008,578.3507999999999,799.1712,672.0482000000001,618.598,581.7286,598.909,701.832,651.8586,598.942,708.8516,802.582,591.4878,752.7406000000001,757.5542,730.7136,662.289
3705,784.8407,941.7777999999998,803.1353,828.7267999999999,826.2126000000001,822.0581000000001,917.8964,803.5541000000001,803.6937,903.6865,774.6107999999999,784.9454000000001,937.587,791.8584,752.8248000000001,945.7578,828.4825,782.0124000000001,743.3627,767.4535,853.5853999999999,807.3945,770.7005999999999,860.6379999999999,939.5428,763.6131,906.3403,909.9713,875.3714000000001,808.2321000000001
3706,898.9902,1008.4679,907.8643000000002,920.4501,909.816,911.8766,982.6472,904.6231,903.5427000000002,972.2527,887.8856000000001,898.1799000000001,980.7173,904.8627,875.9402,1007.7578,922.3408,890.787,858.8934,883.0935,938.708,904.9934,888.0554999999999,944.3104,995.673,882.7232000000001,981.8064,983.7973,950.6534,898.511
3707,972.8369,1023.5781,973.0676,973.6421,959.8462,965.7527,1002.4628,968.0372,966.3604,997.164,963.7276,971.5793,985.9255,976.5343,961.4386,1019.7676,976.5765,962.8138,943.1069,961.707,983.0198,965.9035,966.6997,986.298,1006.4286,963.8407,1009.2831,1009.6646,985.3088,955.8427
3708,988.4789,967.6292999999998,980.9176,970.5677,959.183,966.2786999999998,958.7124,976.1992,974.6264,959.9644,984.6012,987.2993,935.4231,988.8359,991.7874,962.4996,973.3201,980.633,979.2593,985.817,968.475,972.6423,988.9445,968.4388,953.099,989.3739,969.7763,968.5786,961.2888000000002,963.2055
3709,781.5205000000001,716.9662999999999,772.455,759.8419000000001,757.3582000000001,761.0314999999999,723.1604,770.883,770.3590000000002,728.8145999999999,784.1564000000001,781.1275,708.8549,779.0209,794.4062000000001,713.9480000000001,760.7589,780.2158000000001,794.1601,787.1800000000001,749.9798000000001,768.3887,786.9127000000001,747.3492,713.4346,789.6743,730.7743,729.066,739.7300000000001,765.2447
3710,401.4393,379.214,402.0577,402.7806,410.4666,406.9619,390.1580000000001,404.9149,405.8673,392.5681,406.1636,402.1536,400.3004,399.639,406.5644,381.5282,401.1139,406.9824,416.5269,407.0115,398.50340000000006,406.2767,404.3256,396.9412,388.8048,405.6497,385.8345,385.7677,398.10260000000005,411.9911
3711,172.187,170.1635,173.8255,176.0345,180.348,178.011,174.88799999999998,175.5235,176.08950000000002,175.3035,174.23200000000003,172.6115,182.1865,171.6255,172.945,171.793,175.044,175.22700000000003,178.103,174.22750000000002,175.27200000000002,176.587,172.8855,174.85200000000003,175.60900000000004,173.16400000000002,171.556,171.7705,176.55900000000003,179.983
3712,30.8442,30.5644,31.147800000000004,31.5576,32.330000000000005,31.9086,31.399200000000004,31.452600000000004,31.5542,31.4662,31.2056,30.9204,32.7188,30.7472,30.9632,30.8588,31.379800000000003,31.388000000000005,31.8834,31.201,31.434000000000005,31.6454,30.962,31.3624,31.540000000000003,31.0082,30.7954,30.8358,31.676400000000005,32.255
3713,44.329,42.8638,45.034,45.9814,48.0052,46.92699999999999,45.1504,45.82599999999999,46.09,45.3916,45.3184,44.527,48.4954,44.04339999999999,44.7892,43.612,45.51939999999999,45.7588,47.2306,45.34,45.54280000000001,46.3102,44.7022,45.3232,45.41559999999999,44.8558,43.63179999999999,43.72,46.072,47.8942
3714,16.5011,12.3297,16.267400000000002,15.9293,16.573,16.3613,13.5596,16.485799999999998,16.5586,13.9686,17.0308,16.5557,14.0539,16.2511,17.398600000000002,12.4504,15.8019,16.981,18.3287,17.208,15.209,16.5337,16.9465,14.9772,13.119000000000002,17.1601,13.3977,13.3364,14.8412,16.9705
3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3724,19.522800000000004,19.2372,19.8812,20.3652,21.2644,20.7724,20.2036,20.236400000000003,20.354800000000004,20.278,19.9412,19.611600000000003,21.746,19.4116,19.6532,19.5812,20.158,20.1556,20.7228,19.934,20.2276,20.462,19.6564,20.146,20.3732,19.7084,19.4972,19.5452,20.515600000000003,21.1724
3725,125.3376,145.64409999999998,136.6599,152.1015,172.2296,160.2708,163.6548,144.8523,147.5831,162.92589999999998,133.154,127.3857,202.2851,123.9953,122.8442,154.1894,147.3226,139.32139999999998,145.68,131.76549999999995,153.2064,150.66679999999997,125.9741,152.5468,171.23379999999997,125.951,145.52859999999998,147.24689999999998,163.5162,167.0516
3726,255.6282,334.3677,276.0493,304.1175,328.5332000000001,312.1106,348.8756,286.4761,289.9517,343.1393,261.97,258.2349,404.0527,256.3241,241.6354,346.4458,298.0352,272.2238,267.093,257.7985,313.9388,295.0786,251.6297,315.5036,365.7346,249.196,322.1992,325.5883,334.27340000000004,315.9322
3727,410.7667,559.3669,437.6278,474.78010000000006,494.18500000000006,478.0861,559.2292,446.6926,449.71420000000006,546.9562,410.8156,413.0329,616.3063,415.0147,382.2082,571.6888,469.4923,423.373,398.8759,403.546,496.0690000000001,455.9929,400.0045,501.0724000000001,584.815,394.24570000000006,530.5729,535.3408000000001,524.6764000000001,474.1225
3728,608.5395,781.347,633.9405000000002,669.24,678.4770000000001,667.1985,767.4360000000001,639.1785,640.9245000000001,752.4404999999999,602.64,609.849,810.2969999999999,614.946,574.254,790.443,666.1845,613.848,577.9575,594.4875,695.3730000000002,646.5285,594.417,702.2160000000001,794.076,587.1375,744.9495,749.6805,723.759,657.0045
3729,767.6061,915.8974999999998,784.9354000000001,809.1747,806.8962,802.9163000000001,893.432,785.3697999999999,785.5146,880.0101999999999,757.9832,767.7147,912.2093,774.2265,737.3618,919.6964,808.9213,765.0018,728.5353,751.218,832.6538,789.0238999999999,754.2567,839.3104,913.9086,747.5639000000001,882.4335000000001,885.8703999999999,853.2752,789.8927000000001
3730,886.6218999999999,992.7112,895.3011000000001,907.6054,897.4826,899.3777,967.8776,892.2327,891.2099000000001,957.8147,875.9423999999999,885.8548000000001,966.3288,892.2926,864.3,992.0946,909.3953,878.8004,847.9950999999999,871.2945,925.2794,892.6388999999999,876.0476000000001,930.6944,980.5428,870.8883,966.9147,968.8551,936.9218,886.5020999999999
3731,741.8978999999999,764.1131999999999,743.1851000000001,745.0434,741.7126000000001,742.7857,757.6636000000001,742.0607,741.6859000000001,755.4907,739.1204,741.6168,755.2027999999999,743.2185999999999,737.126,763.5086000000001,745.6993,739.4104,732.2871,738.1745000000001,748.8694,741.8309000000002,739.5376000000001,750.0964000000001,760.0328,738.4043,758.4467000000001,758.7791000000001,750.8638000000001,739.5821000000001
3732,436.2014,431.7819999999999,439.3146,443.5088,451.8668,447.3562,441.004,442.6002,443.69540000000006,441.8538,440.1928,437.0228,455.0692,435.092,437.7712,434.9236,441.59219999999993,442.0952,447.7862,440.207,441.9532,444.6466,437.5988,441.1176,442.3304,438.1606,434.591,434.99459999999993,444.3748,451.2178
3733,567.9128000000001,541.4751,566.8377,565.2448999999999,570.2520000000001,568.3924,550.2268,568.5909,569.1753,552.8693,571.6844,568.3511,554.9956999999999,566.2263,573.6758,542.6042,564.2221999999999,571.605,580.6615999999999,572.7864999999999,560.584,569.1356,570.8475,559.0436,547.651,572.2418,548.4466,548.1147,558.5926000000001,572.642
3734,720.2716,589.5915999999999,707.0484000000001,688.462,695.1476,696.0427999999999,614.2148,708.5268000000001,709.0196000000001,626.2964,730.8420000000001,720.6412,605.9196000000001,713.9228,747.3012000000001,588.0804,687.5996,725.8484000000001,760.582,736.6980000000001,667.2884,706.5228,732.5996,661.0628,597.2628,738.702,620.1035999999999,617.3604,650.8292,709.4796000000001
3735,575.9143,395.1408,562.1207,542.503,562.0258000000001,557.5269000000001,439.8024,568.2539,570.2983,457.0727,595.1279999999999,577.4476,446.4528,566.0014,614.1336000000001,397.0842,538.9253000000001,590.8372,644.5915,602.9965,512.1522,568.1529,594.2067999999999,502.7504,418.7524,603.0975000000001,439.5943,436.4267,493.1466,580.4193
3736,408.3191,180.533,395.6349,377.2772,412.6042,400.9453,247.876,407.6313,411.6301,270.2197,437.3232,411.3182,275.1798,394.648,457.3428,187.1934,370.2793,434.6488,508.3403,446.9955,337.9258,410.2929,432.6622,325.25440000000003,223.8576,444.3339,238.8915,235.5549,317.9062,434.2857
3737,225.7814,71.045,213.19960000000003,195.3578,210.29880000000003,207.4362,107.448,217.7452,219.2604,122.13479999999998,241.4368,226.9178,110.0182,217.491,258.3532,72.0136,192.7062,237.3132,282.3422,248.212,169.5612,217.1986,241.2258,161.6496,89.0164,248.7586,108.709,105.8896,152.64480000000003,226.2898
3738,22.9583,15.0346,22.3497,21.4844,22.331000000000003,22.1389,16.9828,22.6149,22.7033,17.7393,23.7964,23.0246,17.2582,22.5248,24.632800000000003,15.1162,21.329700000000003,23.606,25.9571,24.1415,20.155,22.6081,23.759,19.7436,16.058,24.148300000000003,16.9811,16.8417,19.318600000000004,23.1385
3739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3748,28.9314,29.76419999999999,31.9416,36.023399999999995,42.6636,38.9262,36.5016,34.5912,35.4744,36.7872,31.8504,29.5938,48.3438,28.2366,29.298,32.3976,34.477799999999995,33.5844,37.0746,31.662,35.4684,36.3414,29.6586,34.9944,38.17079999999999,29.9118,31.0302,31.4556,38.0208,41.6406
3749,128.7442,161.49719999999996,146.3758,170.428,201.4532,182.9686,189.0616,159.0166,163.23020000000002,187.8078,140.708,131.9044,248.8292,126.7376,124.6064,174.7148,163.0542,150.28879999999998,159.745,138.501,172.3588,168.0206,129.5972,171.4056,200.9496,129.497,160.9962,163.67979999999997,188.4604,193.3022
3750,258.2115,354.3288999999999,282.695,316.3557,345.1446,325.6645,370.9912000000001,295.019,299.127,363.9338,265.4992,261.2925,436.5547,259.1727,241.0486,368.674,309.16670000000005,277.7574,270.9303,260.43,328.4494,305.2561,253.2081,330.4376,391.3338,250.1929,339.2529,343.328,352.9,329.9041
3751,415.2961,574.9972,444.21490000000006,484.2118,505.183,487.8163,574.9696,454.0033,457.2661000000001,561.7861,415.40080000000006,417.7432,636.5164,419.8486,384.6136,588.2854,478.5019,428.926,402.6637,407.5855,507.07900000000006,464.0287,403.744,512.4472,602.494,397.5601,544.0776999999999,549.2089000000001,537.8662,483.6055
3752,551.3502000000001,668.1242,569.1148000000001,593.781,601.3932,593.0066,660.1376,573.1996,574.5612000000001,650.0788,547.976,552.3714,691.5181999999999,555.5286,528.2924,674.8088000000001,591.3982,555.8987999999999,532.4069999999999,542.436,611.2988000000001,578.5226,541.9722,615.8176000000001,678.4596,537.1129999999999,643.8282,647.1088000000001,630.9824,586.6922
3753,749.0915,887.2904,765.3175,788.0101999999999,786.0606000000001,782.2545,866.5332,765.7914999999999,765.9495000000001,854.0342999999999,740.2012,749.21,884.3392,755.2421999999999,720.9196000000001,890.899,787.7337,746.7864,712.8983000000001,733.8924999999999,809.8734000000002,769.2420999999999,736.6716000000001,816.0636,885.6567999999999,730.4419,856.1419,859.3555,829.1550000000002,770.1901
3754,863.8094,962.9177999999998,871.9396,883.4642,874.0580000000001,875.8002,939.7704,869.0932,868.1444,930.3724,853.8552,863.0978,938.4126,869.1013999999999,842.9604,962.3616,885.1246,856.538,827.7878,849.512,899.97,869.4857999999999,853.9369999999999,905.0248,951.614,849.1194,938.8298,940.6456,910.8648,863.7929999999999
3755,934.6851,980.9009,934.8954,935.4189,922.8538,928.2333,961.6692000000002,930.3138,928.7866,956.843,926.3884,933.5397,946.6074999999998,938.0527,924.3034,977.4304,938.0915,925.5562,907.6071,924.548,943.9602000000002,928.3705,929.0953,946.946,965.2814,926.4913,967.8809,968.2284,946.0452,919.2073
3756,983.9247,962.8935,976.6808,966.7599,956.1514,962.8201,954.802,972.2696,970.7992,956.1124,980.4044,982.8219,932.8541,984.1885,987.3326,958.0628,969.3331,976.6246,975.7251,981.611,964.5586,968.9093,984.4999,964.4548,949.3442,984.9713,965.2505,964.0958,957.6304,960.0869
3757,905.1781,812.8972,892.4429,874.7158000000001,871.6769999999999,876.6423,822.2796,890.3993,889.7181,830.3901,909.1748,904.6672,802.7324,901.5486,923.6396,808.7834,875.9079,903.672,923.8897,913.4855,860.5649999999999,886.9667,912.948,856.7652,808.496,916.9181,832.7476999999999,830.3369,846.1002,882.8795
3758,762.8402000000001,613.61,747.9078000000001,726.9104,734.9284,735.7366,642.124,749.7486,750.3622,655.9413999999999,775.0824,763.3004,633.3276,755.548,793.7375999999999,612.0348,725.8366,769.4775999999999,809.3546,781.761,702.6916,747.5598,776.9644,695.5528,622.8551999999999,783.9498,648.5369999999999,645.4277999999999,684.0364000000001,751.2414
3759,569.3391,393.8017,556.0494,537.1413,556.337,551.8353,437.4156,562.0998,564.1166000000001,454.1986,588.1027999999999,570.8516999999999,444.2939,559.6871,606.4706,395.7824,533.6119,583.997,636.3267,595.7379999999999,507.645,562.0636999999999,587.1305,498.4972,417.031,595.7741,437.0197,433.9584,489.2772,574.1645
3760,401.77,183.1816,389.686,372.1888,406.2904,394.99,248.0128,401.278,405.142,269.4652,429.6928,404.668,274.5688,388.6288,448.8304,189.652,365.4268,427.1776,498.0052,438.97,334.4056,403.8844,425.1544,322.23040000000003,225.0112,436.3636,239.2276,236.038,315.26800000000003,427.0684
3761,219.4441,74.13759999999999,207.7609,191.185,205.51660000000004,202.6603,108.6328,212.1493,213.61210000000003,122.4409,234.28,220.5412,111.5776,211.6258,250.0552,75.1654,188.62510000000003,230.4844,272.9365,240.6355,166.92940000000002,211.7143,233.9836,159.4768,91.3948,241.0705,109.5721,106.9429,151.1542,220.4911
3762,31.1302,16.07,29.7278,27.7504,28.7984,28.7466,19.194,30.0086,30.102200000000003,20.6014,32.4724,31.2004,18.7276,30.368,34.2676,16.0048,27.5866,31.967600000000004,36.1246,33.141000000000005,25.2816,29.8498,32.5844,24.5428,17.3052,33.299800000000005,19.647,19.3478,23.486400000000003,30.4114
3763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3772,30.1955,31.896699999999992,34.984,41.4791,51.9358,46.0365,42.4536,39.16,40.552,42.8684,34.7696,31.2395,61.1621,29.1181,30.6938,36.056,39.0431,37.5202,42.9239,34.455,40.6662,41.9273,31.3063,39.9368,45.1374,31.6877,33.8037,34.483,44.742,50.2793
3773,128.01000000000002,170.997,150.655,181.551,221.138,197.51,206.006,166.795,172.175,204.299,143.20600000000002,132.04500000000002,282.451,125.501,122.488,187.9,172.136,155.49200000000002,167.274,140.335,184.202,178.31799999999998,128.993,183.038,221.344,128.812,170.09199999999998,173.545,204.92,210.598
3774,259.8249,367.9519,287.1626,324.7515,356.6694,335.0167,386.2132,300.8402,305.3994,378.2486,267.814,263.24429999999995,459.1429,260.95769999999993,240.4798,383.9056000000001,316.77289999999994,281.4846,273.5445,262.122,338.4046000000001,312.2347,254.1399,340.6772,408.9882,250.7275,350.88989999999995,355.4456,365.7388,339.5899
3775,421.9216,594.3788999999999,453.2539,496.5858999999999,519.4688,500.5827999999999,594.5932,463.9183,467.4731,580.3694999999999,422.1404,424.5877,661.4735,426.8117,388.8074,608.8214,490.365,436.8062,408.5776,413.6955,521.2552000000001,474.806,409.4753,527.034,624.3714,402.8078,561.0414,566.5968999999999,554.5882,496.1348
3776,606.9362000000001,777.1718999999999,632.2483000000001,667.4141000000001,677.1740000000001,665.6946,764.1492000000001,637.6711,639.4787000000001,749.4127,601.4196,608.2919,807.5373,613.1747,573.2142,786.3918000000001,664.2508,612.629,577.6394,593.3734999999999,693.0899999999999,645.0834,593.1035,699.7804000000001,790.547,585.9612,741.4603999999999,746.1613,721.2954,655.929
3777,778.7002,932.2400999999998,797.0313,822.6546999999999,821.1828,816.5666,909.8948,797.8341,798.1017,896.0460999999999,769.1332,778.9009,930.9019,785.4572999999999,747.4569999999999,936.5218,822.1863999999999,776.6261999999999,739.3617999999999,762.1085,846.8732000000001,801.8482,764.9852999999999,853.6972000000001,931.3034,758.0944,897.7855999999999,901.3983,868.5494000000001,803.4538
3778,896.0598,1004.3917,905.2817,918.3327,908.8164,910.2934,979.8796,902.4749,901.5393,969.6485,885.5211999999999,895.3580999999999,979.7455,901.7601,873.3322000000001,1004.0842,919.97,888.6486,857.6478,880.7565,936.2956,903.103,885.3608999999999,941.762,993.0042,880.1284,978.2292,980.2607,948.4846,897.4893999999999
3779,970.698,1020.7026,971.323,972.4278,959.7404,965.054,1000.8308,966.727,965.195,995.6582,962.1268,969.549,986.1358,974.2418,959.5384,1017.304,975.1088,961.4576,942.5412,960.115,981.5756,964.8604,964.7594,984.7364,1004.9512,961.9816,1006.8136,1007.245,984.164,955.6684
3780,949.3592,929.9536999999998,942.4783,933.0575,922.8192,929.2236,922.0236,938.2291,936.8127000000002,923.2083,945.91,948.2969,900.9787,949.6521,952.4674,925.3198,935.5362,942.3078,941.228,947.0335,931.0728,935.0116,949.8357,931.0116,916.8826,950.251,932.0302,930.9373,924.5154,926.5132
3781,898.5437,807.9323999999999,886.0933,868.7606000000001,865.9010000000001,870.7071,817.2732000000001,884.1360999999999,883.4837,825.2437,902.5236,898.0544,798.2988,894.9662,916.6812,803.9418,869.9023,897.152,917.0729,906.7535,854.8530000000001,880.7979,906.188,851.1124,803.768,910.0917,827.4508999999999,825.0913,840.6954000000001,876.8835
3782,757.7671,611.5449999999998,743.2069,722.7292,730.7482,731.4493,639.652,745.0753,745.6981000000001,653.1997,769.8352,758.2342000000001,631.3198,750.604,788.0548000000001,610.0654,721.6393,764.3848,803.5483,776.3755,698.9818,742.9729,771.6262,691.9744000000001,620.8096,778.4779000000001,645.8035,642.7669,680.7622,746.7097000000001
