w246792829,w469681591,w482824940,w506294760,w592487869
941.4892,948.3036,952.6176,938.8492,940.9956
874.3371999999999,876.0777,877.0575,879.5218,871.5258
897.5448,892.8891,889.6957,911.1570000000002,892.4698000000001
766.4467999999999,754.831,747.2048,784.0304000000001,761.2916
609.4484,590.8996999999999,578.9077,628.6034,605.3062
414.4608,391.7785,377.2513,431.2974,412.4146
236.2072,222.3719,213.4103,251.305,232.7462
46.8332,44.873000000000005,43.58619999999999,49.7936,45.9664
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
34.8104,31.8058,29.9996,31.370000000000005,37.1384
140.6508,132.0599,127.0089,125.3718,149.8014
268.8788,263.7685,261.1743,240.0914,283.3506
420.2108,422.0663,423.9015,387.7862,434.6082
599.4556,605.6914,610.1712,571.4992,610.7099999999999
761.9204,770.9352000000001,777.0142,740.5724,769.4512
884.8832,894.1755,900.2437,872.3786,888.2914000000001
962.1544,969.0799,973.4705,959.1706,961.7906
952.6156,954.5909,955.6967,958.7962,949.289
910.4492,905.5499,902.1993,924.299,905.3262
782.7948,770.587,762.5768,801.0504,777.4796000000001
619.8620000000001,600.6628000000001,588.2522,639.5948000000001,615.6176
420.344,397.1421,382.2829,437.5286,418.2682
238.2496,224.2747,215.2249,253.393,234.8026
42.8156,41.1065,39.9871,45.2738,42.116200000000006
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
39.0704,32.8523,29.1181,31.769,43.9714
142.9664,130.0571,122.48229999999998,119.27779999999998,157.051
267.4812,261.6658,258.7744,231.8064,285.286
432.9328,434.9521,437.0107,394.699,449.95179999999993
615.8456,622.5057999999999,627.3108,585.0116,628.3127999999999
767.568,776.6279,782.7441,745.7873999999999,775.2858
866.9100000000001,875.7208,881.4721999999999,855.1668,870.0896
903.8368,909.9492,913.8186,901.4776,903.39
970.3372,972.2198,973.2664,976.5784,967.006
922.2292,917.0839,913.5753,936.283,917.0742
794.5196,781.8824999999999,773.5951,813.2017999999999,789.1161999999999
637.4348,617.0767999999999,603.92,658.2212000000001,632.9972
442.6928,416.84760000000006,400.2952,461.8520000000001,440.3728
260.9976,244.2834,233.4612,279.03720000000004,256.908
54.1748,51.7978,50.234,57.9272,53.049200000000006
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
38.5056,33.7425,30.8811,32.9598,42.2382
142.8244,131.2743,124.49009999999998,121.963,155.2734
269.04760000000005,263.7821,261.0945,240.0874,283.6374
418.6256,420.274,421.9645999999999,386.9288,432.7412
606.5132,612.8380999999999,617.4021,577.1882,618.3726
762.9724,771.8578,777.8596,741.448,770.6164
886.9788000000001,896.1545,902.1533,874.3073999999999,890.4925999999999
926.768,933.1901,937.2589,924.1286,926.3722
919.2348,921.0822,922.1186,924.9096,916.172
868.3191999999999,864.0088999999999,861.0553,880.783,863.6841999999999
767.3288,755.6781000000001,748.0356999999999,784.643,762.3058000000001
581.3,564.7544,554.0645999999999,598.0424,577.7628
120.3688,119.1945,118.4783,119.5174,121.0526
250.2856,235.0192,225.1364,266.668,246.5936
51.2732,49.119600000000005,47.7056,54.537200000000006,50.3156
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
34.800799999999995,31.8022,29.9996,31.367600000000003,37.124
141.7496,131.8293,125.9963,124.1246,152.3078
244.2196,240.9774,239.2192,231.3472,250.93
424.39,426.1669,428.0121,389.1274,440.1078
606.1692,612.457,617.0031999999999,576.5856,618.1564
665.9631999999999,670.99,674.4241999999999,651.9256,671.1404
883.1351999999999,892.2038,898.1353999999999,870.4764,886.6700000000001
960.2076,966.9364,971.2082,957.0252,959.984
959.9952,961.7893,962.7849,966.0294,956.781
909.376,904.3641,900.9479,922.9966,904.3862
686.3899999999999,677.2428,671.2551999999998,699.3788,682.7236
624.6823999999999,605.1967999999999,592.6056,644.492,620.4744
425.5916,401.9795,386.8601,442.9598,423.5342
253.3608,237.6381,227.4627,270.09900000000005,249.6198
57.854,55.2891,53.6009,61.9406,56.62220000000001
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
40.1368,32.7012,28.2366,31.3696,46.014
144.8052,131.4077,123.5405,120.50580000000002,159.29180000000002
270.5784,264.49940000000004,261.44,235.0596,288.37760000000003
438.2244,440.0411,442.0013,398.6358,455.915
627.0283999999999,633.6842,638.5182,594.6704,640.1952
792.5544,801.9277999999999,808.2815999999998,768.7739999999999,801.1104
915.1456,924.6172,930.8234,901.396,919.0796
973.528,980.32,984.633,970.264,973.326
953.9208,955.767,956.7978,959.8284,950.7516
918.5196,913.5191,910.1095,932.1654,913.5154
790.9100000000001,778.6237,770.5682999999999,808.9802,785.6994
612.208,593.9649,582.1771,630.7294,608.2798
446.682,421.0805,404.6865,465.549,444.43500000000006
269.524,251.952,240.582,288.124,265.392
65.4212,62.4254,60.4508,70.328,63.921200000000006
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
38.3976,33.151,29.9996,32.2668,42.5192
142.8244,129.8598,122.2446,119.416,156.7944
266.5772,260.5786,257.5506,231.96320000000003,283.9416
427.8952,429.6034,431.4418,390.898,444.4252
609.708,615.9817,620.5333,579.4422,622.0114
775.6972000000001,784.7447,790.8755,752.8438000000001,783.9097999999999
861.8912,870.4002,875.9639999999999,850.0988,865.1688
889.2488,894.9394,898.5473999999999,886.7828,888.9564
844.0475999999999,845.2456,845.906,848.2883999999999,841.8044
895.6232,890.8710000000001,887.6282,908.7116,890.8124
450.898,446.245,443.308,452.284,451.426
72.81719999999999,72.15359999999998,71.75059999999999,72.25319999999999,73.2416
32.1512,31.8581,31.6801,31.9022,32.3386
40.6936,39.9837,39.5499,40.219,41.0886
21.7972,21.2765,20.9467,22.0066,21.8314
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
38.2912,32.5601,29.1181,31.5742,42.8026
140.3592,127.34980000000002,119.7084,116.86440000000002,154.38
263.4368,257.4478,254.421,229.0532,280.6932
425.0944,426.7414,428.549,387.73960000000005,441.8036
611.1548,617.5054,622.1274,579.8168,623.9304
773.1307999999999,782.1519,788.2719,750.0038,781.4754
888.4892,897.5729000000001,903.5263,875.2370000000001,892.2922
911.8116,917.9418,921.8308,909.0456,911.5468
678.5803999999999,677.4367,676.7076999999999,679.2614000000001,678.5542
501.466,497.8853,495.6537,501.1618,502.5006
560.2384,553.8497,549.7276999999999,566.4334,558.9961999999999
502.488,490.4715,482.7315,513.513,500.439
173.1128,170.7434,169.2724,172.6388,173.92239999999998
48.0924,47.2535,46.7409,47.5302,48.5598
3.696,3.6332,3.5948,3.6552,3.7304
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
36.4232,32.4106,29.9996,31.773200000000003,39.55760000000001
139.4396,128.00560000000002,121.283,119.1044,151.6184
263.4868,257.6777,254.7151,231.4186,279.637
416.7788,418.2991,419.9647,382.439,432.1378
593.5184,599.3803,603.6381,565.001,605.1234
733.8755999999998,741.8553999999999,747.2571999999999,713.9832,740.998
760.3727999999999,765.8305,769.4213,751.7454,762.9626
898.9664,904.9056,908.6738,896.2688,898.7180000000001
402.2552,399.0384,397.08179999999993,399.668,404.2452
262.0784,259.6959,258.2485,260.07860000000005,263.5906
591.6784,584.6953,580.1680999999999,599.491,589.8434
412.5164,404.7227,399.7427,417.7454,412.0682
416.828,394.306,379.887,433.28,414.918
249.2584,233.8591,223.90230000000005,265.2058,245.799
51.8684,49.761700000000005,48.3807,54.9554,50.9802
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
39.0168,32.2812,28.2366,31.0896,44.334
140.9632,126.6702,118.27599999999998,115.0948,156.3928
265.4548,259.1763,256.0005,229.5382,283.4862
429.9008,431.5042,433.3026,391.6796,447.018
618.612,625.0106,629.6774,586.5636000000001,631.7012
697.4,703.6645000000001,707.9205,681.047,703.329
913.0064,922.365,928.5084,898.8812,917.1408
981.2024,987.9507,992.2457,977.4914,981.2162
954.6392,956.4211,957.4151,960.3842,951.5606
900.2348,895.4667999999999,892.2149999999999,913.2812,895.4472000000001
760.9992,749.7248,742.3334,777.5544,756.23
652.8812,631.7939,618.1723,674.0989999999999,648.4282000000001
446.2096,420.7011,404.3675,464.9674,443.9894000000001
275.63,257.12390000000005,245.1601,294.7094,271.5118
80.5124,76.5734,73.97,87.3056,78.3836
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
38.7616,32.7365,29.1181,31.6918,43.5082
139.2212,126.9268,119.6984,117.3524,152.318
262.2868,256.4183,253.4155,230.3662,278.3842
416.69680000000005,418.1887,419.8541,381.5146,432.449
594.8772,600.8058,605.1204,565.6344,606.798
753.9007999999999,762.4967999999999,768.326,731.9792,761.7991999999999
870.0755999999999,878.8501,884.5994999999999,857.3394000000001,873.7194000000001
919.7172,925.9758,929.9504,916.6944,919.538
929.9116,931.6672,932.6494,935.434,926.9416
889.6824,884.9105,881.6588999999999,902.6022,884.9538
771.7203999999999,759.8340000000001,752.0433999999999,789.0772,766.7368
630.944,611.0614,598.2166,651.0164,626.7148
380.7708,362.5,350.8098,393.7764000000001,379.3776
83.1336,81.3966,80.321,82.6524,83.78840000000001
84.6284,80.47420000000001,77.7282,91.8104,82.37519999999999
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
4.5336,4.4578,4.4118,4.4676,4.5828
17.6164,17.4746,17.389799999999997,17.4328,17.735999999999997
33.3768,33.1086,32.9482,33.03,33.6028
52.95439999999999,52.470600000000005,52.1768,52.5428,53.264
184.4044,182.7228,181.7016,182.974,185.4804
516.22,515.6324999999999,515.4124999999999,509.155,519.605
250.5996,248.315,246.9276,248.6568,252.0612
737.3788,739.4621,740.8167,734.857,738.0138
926.8216,928.5909,929.5827,932.2942,923.871
882.3956000000001,877.7504,874.5822,895.1132,877.7280000000001
760.5052,749.0186000000001,741.4885999999999,777.3472,755.6576
557.7772,542.6663,532.9099,572.7574,554.689
413.63000000000005,391.6864000000001,377.6376,429.6644000000001,411.7668000000001
222.1244,209.8986,202.0038,234.3008,219.6
65.61319999999999,62.6895,60.7647,70.29260000000001,64.1994
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
38.2128,31.4287,27.3551,30.2226,43.571
139.92759999999998,126.4488,118.52479999999998,115.9156,154.3028
265.45360000000005,259.2919,256.1387,231.9562,282.347
426.4956,428.0394,429.7982,388.3872,443.576
612.9836,619.2796,623.8729999999999,581.3804,625.8944
776.0531999999998,785.0717999999999,791.1954,752.6784,784.512
844.0104,852.0708999999999,857.3454999999999,832.6446,847.2046
825.03,829.2443,831.9286999999999,822.6078,825.0866
785.7572,786.206,786.4272,788.6036,784.3404
812.6656,808.9659999999999,806.4426,822.8008,808.9452
723.6592,713.6786000000001,707.1376,738.2092,719.4856
460.9684,451.3107,445.1117,468.7894,459.7982
362.702,346.8,336.63199999999995,373.706,361.634
272.4296,254.3592,242.6804,290.90000000000003,268.4816
78.5972,74.86200000000001,72.39620000000001,84.8996,76.64240000000001
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
37.656,32.3219,29.1181,31.4154,41.8498
138.1172,125.5244,118.1178,115.85,151.4712
261.2856,255.3179,252.2547,229.2882,277.443
415.0568,416.5188,418.16,380.1392,430.6952
595.0196,600.9712999999999,605.3043,565.5866,607.0218
757.6056,766.3307,772.2498999999999,735.237,765.6766
883.054,892.1073000000001,898.0446999999999,869.6578,886.9306
912.572,918.8004,922.7556,909.5744,912.3888
862.8488,864.3732,865.2316,867.3776,860.392
888.5103999999999,883.904,880.7583999999999,901.3072,883.7968000000001
805.5699999999999,792.5895,784.0854999999999,824.347,800.2090000000001
638.924,618.7712,605.7498,659.3672,634.5924
441.3788,416.4334,400.4583999999999,459.8168,439.1644
271.6724,253.296,241.4234,290.2652,267.7448
75.10759999999999,71.5905,69.2701,80.97380000000001,73.29820000000001
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
37.5024,31.1623,27.3551,30.045,42.5054
136.59040000000002,123.1831,115.3003,112.7458,150.87099999999998
261.4088,255.293,252.1598,228.3284,278.0996
418.5684,420.0878,421.8056,381.696,435.0884
605.6708000000001,611.9331,616.5026999999999,574.199,618.5298
770.9748,780.0194,786.1634,747.4008000000001,779.5183999999999
893.3643999999999,902.6012,908.6622,879.5404000000001,897.3912
951.8484,958.5374,962.792,948.2976,951.8036
954.5256,956.4055,957.4631,960.1578,951.4742
905.8776,901.0672,897.7854,919.092,901.0236
799.0756,786.4338,778.1478,817.5496,793.7688
651.8664,630.9197,617.3856999999999,673.0974,647.3722
451.796,425.7436,409.0584,471.1136,449.4552
270.784,252.7267,241.0593,289.10020000000003,266.90340000000003
72.8252,69.4928,67.2964,78.28040000000001,71.158
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
35.1832,30.8436,28.2366,30.1312,38.5836
135.826,124.02759999999998,117.0844,115.1476,148.2532
258.76120000000003,253.0104,250.0408,228.778,273.9412
409.3248,410.7678,412.379,375.2772,424.5692
591.4532,597.4452,601.8059999999999,561.8948,603.5028
748.2604,756.8849,762.7315,726.3586,756.1426
856.4304,865.1156000000001,870.8027999999999,844.0008,859.956
933.826,940.4194,944.6106,930.4504,933.7248
931.4648,933.4057,934.5051,936.9206,928.479
887.4875999999999,882.9631,879.8685,900.2934,882.7493999999999
734.2496000000001,723.8466000000001,717.0219999999999,749.7404,729.7504
615.3024,596.7513,584.7610999999999,634.299,611.2334000000001
432.4612,408.61570000000006,393.3435,450.1618,430.30980000000005
257.0216,240.6741,230.1115,273.6014,253.5094
69.4508,66.3293,64.2735,74.48420000000002,67.9242
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
36.796800000000005,30.8977,27.3551,29.8686,41.447
138.548,125.82160000000002,118.3324,116.2376,151.95520000000002
263.1616,257.12760000000003,254.018,231.4024,279.2264
418.26,419.8084,421.5206,382.5264,434.2508
607.8535999999999,614.1819,618.7887,576.5762,620.607
776.3776,785.5772999999999,791.8212999999998,752.6566,784.9497999999999
902.9592,912.4181,918.6231,888.8861999999999,907.0446
972.626,979.5826,984.0094,968.8376,972.6232
975.7368,977.7307,978.8571,981.4866,972.603
927.364,922.4304,919.0626,941.0104,922.3428
815.3584,802.4508,793.9875999999999,834.364,809.8743999999999
662.1432,640.9322,627.2239999999999,683.8068000000001,657.5168
457.714,431.4836,414.6814,477.3076,455.2912
274.4768,256.2665,244.4993,292.9934,270.5426
87.8564,83.5425,80.6909,95.3162,85.51580000000001
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
33.5248,29.6707,27.3551,29.0506,36.539
134.4968,123.3326,116.7592,115.094,146.18079999999998
256.76120000000003,251.05339999999995,248.1028,227.156,271.75719999999995
407.1356,408.6402,410.2954,372.824,422.4856
592.3992,598.5558,603.0323999999999,562.2203999999999,604.692
754.0884000000001,763.0050000000001,769.0504,731.4072,762.2548
869.2464,878.3254999999999,884.2728999999999,856.1442,872.9818
943.9432,950.7608,955.0964,940.3624,943.88
961.518,963.5221,964.6569,967.1706,958.4262
880.4588000000001,876.1718000000001,873.2289999999999,893.1032,875.7352000000001
396.1228,392.2284,389.7973999999999,395.9788,397.1624000000001
52.95439999999999,52.470600000000005,52.1768,52.5428,53.264
142.676,141.1511,140.2159,141.8186,143.4502
153.486,147.59320000000002,143.8248,157.5852,153.0804
14.7892,14.5383,14.384899999999998,14.6254,14.927
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
36.3532,29.6258,25.5864,28.422400000000003,41.67
138.026,124.3611,116.3209,114.0086,152.4502
265.316,259.1198,255.9292,232.5788,281.8696
419.2284,420.8459,422.5935,383.8686,435.0306
606.7192,613.0606,617.6605999999999,576.1612,619.1396
773.5827999999999,782.8083999999999,789.0573999999999,750.3987999999999,781.9024
891.758,901.1582,907.3118,878.3912,895.5344
958.8804,965.8969,970.3545,955.4106,958.7166
967.0976,969.3321,970.6095,972.8174,963.9174
913.6672,909.2493,906.2119,926.9254,908.695
803.5011999999999,791.3996,783.4535999999999,821.8612,798.1116
660.8868,640.2263,626.8675,682.2942,656.2402
462.612,436.2925,419.4295,482.451,460.099
282.4612,263.3254,250.9608,301.888,278.3412
96.4364,91.5442,88.3062,105.0944,93.6912
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
36.2876,28.4965,23.8191,27.069800000000004,42.4602
137.45680000000002,122.6515,113.94429999999998,111.2434,153.17260000000002
265.1044,258.6844,255.396,230.34760000000003,282.6396
425.636,427.3887,429.2793,387.4682,442.6914
618.2139999999999,624.8994,629.7536,585.7744,631.4108
785.2444,794.7689,801.2215,761.2546,793.8586
909.514,919.2742,925.6668,895.4752000000001,913.5084
984.5164,991.8289,996.4785,980.7106,984.4326
993.7824,996.0724,997.381,999.6696,990.5116
930.1656,925.6337,922.5169,943.815,925.0426
814.5631999999999,802.2668,794.1904,833.3384000000001,809.0319999999999
666.7424,645.9444000000001,632.4939999999999,688.4216,662.0056
467.5704,440.9941,423.9643,487.7118,464.983
283.7776,264.6274,252.2522,303.2812,279.62600000000003
96.5612,91.6612,88.418,105.2348,93.8108
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
34.3364,28.315800000000003,24.7006,27.248,39.0904
134.40120000000002,120.9059,112.9653,110.691,148.64219999999997
260.0192,253.8659,250.7083,226.985,276.6982
416.332,418.089,419.958,379.33,432.852
602.0496,608.566,613.2865999999999,570.9528,614.6732
757.8424,766.9656,773.1347999999999,735.4168,765.84
869.0627999999999,878.2839,884.3118999999999,856.3517999999999,872.5834
944.056,951.1321,955.6249,940.6846,943.8322
957.308,959.6998,961.0762,962.9948,954.1036
885.1332,881.2121,878.4981,897.7722000000001,880.3206
783.1328,771.7739,764.3069,800.7818,777.8833999999999
632.0740000000001,613.2762,601.1148,651.8872,627.6924
441.348,417.4143,402.0767,459.5418,438.9926
267.72,250.4179,239.2361,285.3834,263.9498
78.3428,74.6235,72.1683,84.61340000000001,76.3986
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
33.1932,28.4408,25.5864,27.6324,36.93
132.66359999999997,119.7801,112.1975,110.1234,146.2154
256.4356,250.424,247.3396,224.1388,272.7412
411.254,413.0496,414.9304,374.8436,427.4932
597.2796,603.8447,608.5948999999999,566.223,609.8725999999999
750.4236000000001,759.5261,765.6764999999999,728.2794,758.2974
839.7603999999999,848.4440999999999,854.1143,828.1017999999999,842.933
930.4432,937.489,941.9602,927.1996,930.1684
767.5472,768.2143,768.5769,770.1554,766.185
806.204,803.0593,800.8827,816.3398,802.3446
779.208,767.9572000000001,760.5577999999999,796.8552,773.9323999999999
629.1895999999999,610.5154,598.4312,649.0052000000001,624.776
351.5688,337.1288,327.892,361.7352,350.5192
188.718,179.9424,174.2946,196.5444,187.3248
21.6532,21.1415,20.8177,21.8446,21.693400000000004
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
31.9596,27.9782,25.5864,27.324,35.0796
132.352,120.2732,113.16079999999998,111.3832,144.98239999999998
256.3996,250.5356,247.518,225.3244,272.1084
407.4048,409.2339,411.1139,372.0378,423.1574
587.6816,594.0654,598.6682,558.2611999999999,599.5699999999999
684.1887999999999,690.8967,695.4331,667.6786,690.079
741.5316,746.8620000000001,750.3675999999999,733.1748,744.0292
904.974,911.7638,916.0682,902.0568,904.6136
824.6096,826.2583999999999,827.2082,828.4832,822.422
789.8388,786.8493,784.7814999999999,799.4082,786.2002
718.5871999999999,709.3051,703.1990999999999,733.2121999999999,714.2046
565.8884,551.1678,541.6456,581.336,562.4884
391.9735999999999,373.4978,361.6618,405.8276,390.2428
190.3676,181.4709,175.7437,198.3722,188.923
82.09639999999999,78.14250000000001,75.5309,88.8362,79.9958
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
30.227599999999995,26.775,24.7006,26.2208,32.9272
132.4412,120.3031,113.1551,111.40220000000002,145.1186
257.5504,251.78020000000004,248.8042,227.2924,272.8612
404.6172,406.4492,408.296,370.9308,419.5988
591.0124,597.5942000000001,602.3322000000001,561.0424,603.1032
757.1987999999999,766.702,773.1157999999999,734.4323999999999,765.2576
873.7816,883.4942000000001,889.8374,860.686,877.3555999999999
937.03,944.3884,949.0556,933.7564,936.6908
954.7624,957.4853,959.0671,960.523,951.4414
898.268,894.4515,891.7915,911.453,893.1790000000001
799.7583999999999,788.0552,780.3522,818.4064000000001,794.1372
653.8112,633.7665,620.7907,675.3086000000001,648.9694
437.5292,414.1528,399.1654,455.6324,435.076
265.6632,248.5016,237.4086,283.2792,261.8796
79.0916,75.3255,72.8391,85.45580000000001,77.1162
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
29.843599999999995,26.631,24.7006,26.1248,32.3512
130.6676,118.3826,111.149,109.3304,143.5184
254.2696,248.5078,245.5478,223.4956,269.8148
