,w298890331,w472420804,w473457215,w475959205,w475960231,w476748191,w477684043,w478158110,w482663211,w482663212,w516261689,w526337678,w533804140,w535766602,w538114085,w539127966,w541436889,w541438316,w541772549,w541914139,w541965084,w543185521,w574606561,w574610371,w576480195,w579398457,w584478907,w587036156,w592870302,w592874720,w625668205,w633631672,w633647614,w633657246,w633668901,w633668944,w633706198,w633724575,w633724599,w639970921,w800747472,w839482158,w881941844,w884214063,w891199681,w896947029,w898628582,w900520092,w901800611,w1208680335,w246792829,w469681591,w482824940,w506294760,w592487869,w538115135,w539744154
3990,366.5065,179.39860000000002,352.16470000000004,260.02970000000005,399.819,288.696,295.5883,298.80690000000004,331.1469000000001,424.4136,406.4552,344.4764,386.2334,335.6564,334.0471,315.3152,274.8491,357.9651,180.7293,423.936,462.5938,307.62690000000003,313.4671,393.4839,296.1057,462.4346000000001,309.077,401.66710000000006,319.4267,385.6762,413.2281,372.5457,341.41700000000003,446.0059,446.16510000000005,434.3653,378.5053,413.6659,320.7574,388.9744,453.7738000000001,350.3962,251.2893,339.92710000000005,381.6045,363.5665,387.5641,354.6271,501.0924,409.2758,270.5784,264.49940000000004,261.44,235.0596,288.37760000000003,362.0766,328.32630000000006
3991,559.6435,305.4502,518.9557000000001,436.6703,635.9751000000001,439.0854000000001,474.1552000000001,463.7802,511.6401,613.9824,604.7066,525.9599000000001,555.317,512.9072,518.0947,469.8287,452.1137000000001,531.8649,314.9886,639.2268,672.6478000000001,476.83290000000005,487.6384000000001,571.4535000000001,446.8071000000001,681.0626000000001,480.0602,618.1654,492.1328000000001,584.7688,646.0875000000001,559.9305,527.9201,670.8067000000001,662.3919000000001,647.092,564.4249,622.9467999999999,501.6712,570.1864,659.5951,532.5580000000001,419.4102,526.7965,560.3610000000001,555.2926000000001,564.8554,548.551,714.4836,615.3685999999999,438.2244,440.0411,442.0013,398.6358,455.915,554.1690000000001,500.9781
3992,734.9970000000001,499.7600000000001,686.8742,631.8986000000001,820.9793999999998,616.0976,661.2444,644.3616000000001,690.5902000000001,773.2707999999999,772.1528000000001,701.9714,715.6248,689.3635999999999,697.8050000000001,641.8722,643.875,701.3037999999999,512.404,809.4172000000001,830.9168000000001,656.9694000000001,668.3868,733.6618000000001,622.0858000000001,842.9656000000001,660.5768,794.4648000000001,670.7676000000001,757.7956,826.3362,731.3534,706.8054000000001,839.4305999999999,827.3817999999999,813.5835999999999,733.7342,793.2019999999999,683.4116,734.8883999999999,818.309,707.3643999999999,613.2664,706.2102,725.8880000000001,730.7944000000001,728.2688,727.2232,864.4652,785.3919999999999,627.0283999999999,633.6842,638.5182,594.6704,640.1952,730.1992000000001,677.351
3993,879.4655,682.7758,831.2136999999999,801.4558999999999,963.1042,774.4368,821.9021,802.2114999999999,842.3482999999999,902.2712,907.052,850.4323999999999,851.5026,839.4859999999999,849.3312999999998,793.9392,809.6972999999998,845.1796999999999,696.2699,942.2816,953.0398,813.1578999999999,823.7896999999999,868.9601,778.5574999999999,966.3766,816.6494,933.2537,824.4189,898.1813999999999,964.5199,873.4263,856.7861999999999,967.9805,954.6437,943.3827,874.0555,927.8437,837.9129999999999,871.8224,942.0934,854.3958,783.8411,856.6288999999999,864.3674999999998,875.8166999999999,864.9966999999999,874.8728999999998,977.1348,920.7034,792.5544,801.9277999999999,808.2815999999998,768.7739999999999,801.1104,875.6594,828.6968999999999
3994,972.2344999999998,836.9842000000001,932.6863,925.1041,1039.0808,895.5532000000001,935.9129,917.9435,946.7217,980.6088,988.438,951.1426,943.6574,943.294,952.2787,907.3358,929.3627,943.8003,848.5851,1015.8984,1017.5602,925.7921,933.9653,957.5499,897.6825,1029.3234,928.5706,1012.4513,933.3161,984.8286,1037.6201,965.7037,957.3488,1034.0495,1022.2863,1014.7623,965.0545,1005.2713,944.917,960.9776,1009.7116,953.4342,911.3739,957.5111,955.9075,969.6183,955.2583,970.5920999999998,1030.9852,999.8765999999998,915.1456,924.6172,930.8234,901.396,919.0796,969.7806,935.2831
3995,994.7475,938.503,972.2965000000002,981.2875,1031.346,958.654,982.7175,971.0685,984.1475,991.34,998.878,984.913,974.049,981.346,987.1705,962.019,981.7305,978.3425,945.5165,1013.348,1008.631,974.6355,978.8475,981.6065,958.8755,1015.967,976.147,1014.5175,977.5575,999.725,1028.4435,989.7895,989.226,1021.3484999999998,1014.0125,1011.0905,988.4995,1008.2695,984.571,984.408,1005.064,985.457,974.0525,989.5485,982.3525,993.5585,981.0625,995.4935,1011.25,1005.5689999999998,973.528,980.32,984.633,970.264,973.326,993.881,977.4565
3996,939.375,966.0588,939.3594,956.667,937.6446,949.0284,950.544,948.6516,944.4209999999998,928.752,932.7828,942.1518,933.5364,943.3056,944.2518,944.7054,954.0978,939.021,966.6204,931.3368,923.9676,947.4978,946.944,933.1134,947.7438,924.8292,947.4132,935.406,945.744,936.552,934.9446,937.7442,943.1826,928.3446,927.483,929.2368,936.5442,932.5752,946.3056,934.2288,925.1214,941.1672,957.39,943.4826,935.298,939.7596,934.098,941.5596,917.46,933.0444,953.9208,955.767,956.7978,959.8284,950.7516,940.0596,944.1594
3997,869.2860000000001,980.1424,895.8868,913.8608,823.0174999999999,928.065,902.0337,912.7181,890.2066,855.7504,853.4798000000001,885.5441000000001,884.1736000000001,891.6836,886.3414,916.9213,909.0844,888.1564,972.7537,833.926,827.3272000000001,906.5786,900.6668999999999,874.5106,925.6768,820.0524,904.646,839.2719000000001,900.2112999999999,858.7117999999999,821.9924000000001,872.4678000000001,882.1344999999999,819.4866,826.7614,833.1287,872.0122000000001,841.9980999999999,892.8226000000001,873.0336,833.4667000000001,883.2698,923.6377,882.2484,877.2405000000001,871.3325,876.7848999999999,872.0159000000001,813.4536,845.9771999999999,918.5196,913.5191,910.1095,932.1654,913.5154,871.4464,897.7092
3998,716.1545,893.0466000000001,767.6655000000001,778.0141000000001,629.0401,816.2954,763.7684,787.1218,749.5227,704.9568,694.8694,743.7025,753.2166,753.9567999999999,742.2801,800.8305,772.3970999999999,753.1803,877.9517999999999,659.0628,656.697,776.8675,766.2067999999999,735.1100999999999,813.4869000000001,641.3990000000001,773.2461999999999,663.6637999999999,767.0196000000001,699.6736000000001,630.8689,724.6163,735.6471,635.3392999999999,650.6373,660.4852,725.4291000000001,672.9383999999999,751.9248,730.6759999999999,666.9513,740.6908,795.9174,735.4439,737.309,719.5726,738.1217999999999,718.3534,639.0332,679.9777999999999,790.9100000000001,778.6237,770.5682999999999,808.9802,785.6994,719.3694,764.4142999999999
3999,526.0515,737.3761999999999,595.0925,592.2807,410.9837,650.9398000000001,579.0918,612.2096,565.9029,521.2836000000001,503.8818,560.2905000000001,581.3422,572.9196,556.3607000000001,634.3824999999999,587.2297,576.0081,716.6076,457.2936,461.225,599.5805,585.8286,557.4866999999999,648.4143,439.895,594.8094000000001,459.53760000000005,588.0742,506.6872000000001,416.0363,538.9621000000001,548.5027,428.3871,449.7171,461.2234,541.2077,474.6938,567.3056,550.47,473.8541,557.2036,615.5748,547.9413,558.328,530.2612,560.5736,526.8928000000001,443.8264,483.6746,612.208,593.9649,582.1771,630.7294,608.2798,529.6998000000001,586.1101
4000,347.07500000000005,599.6260000000001,437.581,418.049,197.8405,501.927,406.3685,451.5085,394.688,350.552,324.053,389.4095,424.89,404.906,382.336,484.1835,413.781,412.877,571.8905,264.314,276.214,436.012,418.4945,394.01,499.793,247.46800000000005,429.836,263.5295,422.5365000000001,324.279,206.935,365.49,373.0155,229.166,257.91200000000003,271.3875,369.532,285.9865,394.801,383.7919999999999,291.7105,386.265,447.9185,372.005,393.1125,352.2405,397.1545,346.1775,259.368,297.3279999999999,446.682,421.0805,404.6865,465.549,444.43500000000006,351.23,421.413
4001,184.265,392.5100000000001,251.447,250.401,72.124,306.73600000000005,236.969,269.011,223.537,178.58800000000002,162.048,217.854,237.498,230.256,214.235,290.202,245.235,232.843,372.355,116.572,119.678,256.60900000000004,243.17300000000003,214.243,304.153,99.006,251.95800000000003,119.15300000000002,245.24100000000004,165.14600000000002,76.77700000000002,196.66900000000004,206.484,88.15100000000001,108.823,120.191,198.737,133.625,225.086,207.524,132.07999999999998,214.754,273.139,205.967,215.27500000000003,188.399,217.343,185.29700000000005,102.112,142.40999999999997,269.524,251.952,240.582,288.124,265.392,187.882,243.175
4002,45.6965,91.9214,58.7051,62.3237,23.5946,71.54840000000002,58.37030000000001,64.1585,54.4169,42.2516,39.938,52.8152,54.71780000000001,55.472,52.5779,67.39160000000001,60.7559,55.0271,88.1417,30.810800000000004,29.785400000000003,61.5017,58.7771,50.1203,70.7645,25.9718,60.5822,32.2091,58.91270000000001,41.3702,23.899700000000003,47.7389,50.8406,24.6455,28.459100000000003,31.048100000000005,47.874500000000005,34.3871,55.133,49.0652,32.4422,51.997400000000006,66.88730000000001,50.8067,50.80250000000001,46.5821,50.938100000000006,46.37870000000001,24.9464,36.19219999999999,65.4212,62.4254,60.4508,70.328,63.921200000000006,46.54820000000001,58.1627
4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4012,47.8725,37.8746,57.4643,31.5925,34.472199999999994,50.9688,38.779500000000006,46.1557,45.9665,62.852,54.5056,48.5296,64.1318,48.5812,44.89309999999999,55.0388,34.6751,55.3175,34.1693,50.177600000000005,61.5722,46.1041,45.0135,61.4483,52.5101,57.3474,45.5674,44.4975,47.0915,49.345,39.1477,52.0629,45.3782,50.5767,54.8015,53.8141,54.1409,50.7659,43.3862,58.8336,61.62379999999999,49.5514,33.7565,44.85869999999999,58.3485,47.8897,60.42649999999999,44.7727,68.74199999999999,51.3198,38.3976,33.151,29.9996,32.2668,42.5192,47.3702,49.1523
4013,190.928,115.2068,207.2312,125.2344,172.01019999999997,174.9208,150.9086,167.587,176.5828,239.7292,216.69600000000003,185.9274,231.3636,183.474,175.13479999999998,191.3442,136.12079999999995,204.3352,107.6854,212.5396,248.0948,170.04039999999998,169.4102,227.7436,180.364,239.0316,169.3164,193.9442,175.5774,199.6424,185.8864,201.6268,178.3122,219.806,228.8692,223.3322,207.794,210.8102,168.05599999999998,220.8524,245.6414,189.8288,127.3126,176.7704,217.675,190.1102,223.8422,180.8594,274.5868,210.7164,142.8244,129.8598,122.2446,119.416,156.7944,188.56840000000005,182.5624
4014,359.93600000000004,177.99,346.1736,256.2088,392.0602,284.4008,290.8802,294.1378,325.5516,416.4564,398.8624,338.5462,379.3884000000001,329.9788,328.35,310.3326,270.66,351.7704,179.217,415.7676,453.5244,302.7052,308.3594,386.3844,291.6264,453.2948,304.10440000000006,394.0334,314.18580000000003,378.5848,405.1696,365.8772,335.5182,437.2148,437.4444,425.9638,371.7036,405.80099999999993,315.41280000000006,381.9572,444.957,344.3152,247.7562,334.0616,374.789,357.0802,380.6154,348.3406,491.0516,401.546,266.5772,260.5786,257.5506,231.96320000000003,283.9416,355.6236,322.868
4015,541.384,303.7744,503.3296,426.4552,612.7665999999999,428.6764,461.4838,451.771,496.5124,592.1536,583.498,509.8942,537.3088,497.6919999999999,502.5484,457.4086,440.8864,515.4016,312.69820000000004,615.7768,646.9984,463.9732,474.0766,552.3987999999999,435.892,654.8728,466.9912,596.0986,478.27420000000006,564.8692,622.2112000000001,541.6444,511.7326,645.2979999999999,637.4236000000001,623.1225999999999,545.842,600.5566,487.198,551.2192,634.7962,516.0604,410.3158,510.6832,542.0350000000001,537.3166,546.2326,531.0201999999999,686.0944000000001,593.4712,427.8952,429.6034,431.4418,390.898,444.4252,536.2672,486.5392
4016,710.777,490.4936,665.6270000000001,614.3206,791.4201,599.3754,641.7569000000001,625.8873,669.1932,746.5188,745.5334,679.8354999999999,692.5096000000001,668.0247999999999,675.9596,623.4895,625.5166,679.1598,502.3653,780.4728,800.5280000000001,637.6980000000001,648.4013,709.4256,604.9734000000001,811.8460000000001,641.0812000000001,766.5083,650.6161000000001,732.1226,796.4034000000001,707.3328,684.3871,808.5848,797.2668,784.3487,709.5476,765.2789,662.4878000000001,710.594,788.7173000000001,684.8798,596.8509,683.8334000000001,702.1665,706.8401,704.3813,703.5179,831.9012,757.9588,609.708,615.9817,620.5333,579.4422,622.0114,706.2864000000001,656.7678000000001
4017,859.287,670.0548000000001,812.8026,784.2986000000001,939.8455,758.1970000000001,803.9379,784.9507000000001,823.5772,881.1568000000001,885.8006,831.3436999999999,832.2932000000001,820.8091999999999,830.3027999999999,776.9440999999999,792.2138,826.2538,683.0599,919.726,930.0204,795.4852,805.7222999999999,849.1072,762.1546000000001,942.8768,798.848,911.0673,806.3171,877.2906,941.1838,853.4536,837.4745,944.4552,931.5988,920.7669,854.0484,905.8287,819.3222000000001,851.8752,919.4859,835.1526,767.3359,837.3258000000001,844.7035,855.7755000000001,845.2982999999999,854.8833000000001,953.1712,898.9544,775.6972000000001,784.7447,790.8755,752.8438000000001,783.9097999999999,855.6268000000001,810.4234
4018,911.5045,793.4578,876.4771000000001,870.8901000000001,970.595,844.2200000000001,880.0639,864.0257,889.2377000000001,918.2288,925.4256,893.0052000000001,885.8142000000001,886.1291999999999,894.1483,854.3736,874.4943,886.2983000000002,803.7689,949.652,950.6434,870.9017,878.1043000000001,898.0907,846.0221,961.1178,873.357,946.8643,877.4511000000001,922.4746,969.1253,905.6141,898.5690000000001,965.5327,955.0583,948.5089,904.9609,940.3207,887.7622,901.1992,943.7674,894.9706000000001,858.7769000000001,898.7323,896.7785000000001,909.2125,896.1252999999999,910.1923,962.1092,935.5734,861.8912,870.4002,875.9639999999999,850.0988,865.1688,909.3758,879.0899
4019,906.224,860.7600000000001,887.6544000000001,895.7752,936.4258,876.7532000000001,896.7158000000001,887.0062,897.6564000000001,902.9856,909.3796,898.1998000000001,888.8736000000001,895.2951999999999,900.15,879.3654,896.04,892.6415999999999,866.5830000000001,921.2904,917.0976,889.9108000000001,893.3726,895.1076,876.8856000000001,923.1992,891.1576,922.4186,892.2582000000001,910.2292,933.9184,902.0588,901.8078,927.7892,921.6876,919.3402,900.9444,917.139,898.0812,897.4688,914.193,898.6107999999999,889.8198,902.0864,895.8110000000001,905.2558,894.6966,906.9274,919.0064,914.924,889.2488,894.9394,898.5473999999999,886.7828,888.9564,905.5344,892.1120000000001
4020,833.3910000000001,853.2224,833.7458,845.8678,831.5679999999999,840.822,841.5042000000001,840.3526,837.1406,825.9164000000001,828.6508000000001,835.5196000000001,829.5896,836.3955999999998,836.9713999999999,837.7028,844.0393999999999,833.4074,853.5061999999999,827.3900000000001,822.2432,839.4766,839.0154,829.1666,839.9078,822.7344,839.3919999999999,830.2554,838.1858,831.3088,829.7014,832.3158000000001,836.18,825.1385999999999,824.6474000000001,825.9381999999999,831.4862,828.3505999999999,838.4695999999999,829.9115999999999,823.1192,834.8128000000002,846.4982,836.3874,830.7030000000001,833.6830000000001,829.8734,834.9274,817.5876000000001,828.7271999999999,844.0475999999999,845.2456,845.906,848.2883999999999,841.8044,833.8904000000001,837.0642
4021,848.4749999999999,954.5692,873.8626000000002,891.2070000000001,804.2973999999999,904.6796000000002,879.8520000000001,890.0284,868.4970000000001,835.44,833.3172,864.0222000000001,862.6196000000001,869.8943999999999,864.8062,893.9966,886.6202000000001,866.481,947.5236,814.6392000000001,808.2604,884.1562,878.508,853.3925999999999,902.3862,801.3268,882.3108,819.7860000000001,878.0600000000002,838.352,803.2894,851.4938000000002,860.7793999999999,800.8254,807.759,813.8552000000001,851.0458000000001,822.3568,871.0144,851.9952,814.1326,861.8408000000001,900.546,860.8914,856.022,850.4324,855.574,851.1044,794.9480000000001,826.1596,895.6232,890.8710000000001,887.6282,908.7116,890.8124,850.5444000000001,875.6546000000001
4022,438.9025,472.183,453.52150000000006,445.5025,415.291,461.194,445.3375,453.1585,445.1725,442.45,437.038,444.958,453.109,447.136,443.2255,459.544,445.5355,449.6275,467.5465,427.798,431.791,450.9805,448.3075,448.2415,461.2105,426.907,450.007,426.5275,449.2975,436.015,417.5185,442.33449999999993,442.021,422.9635,427.8475,429.5304999999999,443.3245,430.9495,444.661,446.278,433.969,444.727,450.1225,441.7735,447.4825,439.6285,448.4725,438.1435,430.9,432.6489999999999,450.898,446.245,443.308,452.284,451.426,439.381,449.5615
4023,73.3835,73.425,74.7861,71.9763,71.3252,74.38080000000001,72.6827,73.65530000000001,73.3891,74.97640000000001,73.9824,73.6362,75.4334,73.7088,73.2225,74.73259999999999,72.2825,74.4529,72.9145,73.2676,74.5194,73.5827,73.39189999999999,75.01689999999999,74.5339,73.9498,73.49940000000001,72.6659,73.6283,73.4398,71.8571,73.90469999999999,73.2332,73.15729999999999,73.7269,73.6813,74.1411,73.42349999999999,73.11779999999999,74.6972,74.592,73.7302,72.3337,73.1741,74.6865,73.4077,74.9229,73.0531,75.2016,73.53099999999999,72.81719999999999,72.15359999999998,71.75059999999999,72.25319999999999,73.2416,73.3486,73.84049999999999
4024,32.401,32.42,33.0206,31.7798,31.491699999999994,32.841800000000006,32.0917,32.5213,32.4036,33.1044,32.6654,32.512699999999995,33.3064,32.544799999999995,32.33,32.9971,31.915,32.8734,32.194500000000005,32.3496,32.90239999999999,32.4892,32.4049,33.1224,32.9094,32.6508,32.4524,32.0839,32.5093,32.425799999999995,31.7266,32.6312,32.3347,32.300799999999995,32.5524,32.5323,32.7356,32.418499999999995,32.2838,32.9812,32.9345,32.5542,31.9377,32.3086,32.9765,32.4117,33.0809,32.2551,33.203599999999994,32.465999999999994,32.1512,31.8581,31.6801,31.9022,32.3386,32.385600000000004,32.602999999999994
4025,40.9145,41.7542,42.5303,39.8061,38.4913,42.3502,40.4384,41.503,41.0707,42.4348,41.409,41.2881,43.10340000000001,41.40599999999999,40.8737,42.6273,40.0827,42.1363,41.1826,40.54240000000001,41.7662,41.3851,41.1488,42.6109,42.4885,41.1354,41.2866,39.9698,41.3856,40.8956,39.0241,41.4667,40.8543,40.3265,40.9573,40.9568,41.703500000000005,40.7588,40.814,42.2756,41.8841,41.3672,40.2394,40.7951,42.295,40.9538,42.5318,40.5986,42.3592,40.89659999999999,40.6936,39.9837,39.5499,40.219,41.0886,40.8946,41.5831
4026,20.2925,24.3522,21.9771,21.198500000000003,17.5569,22.9426,21.128,22.0134,21.0575,20.612,20.0222,21.0137,21.8806,21.2744,20.8317,22.7161,21.1807,21.5255,23.8226,18.9452,19.3434,21.7527,21.44,21.3161,22.9337,18.7878,21.6398,18.833,21.544,19.936,17.7909,20.6743,20.6839,18.3629,18.9185,19.1272,20.7783,19.3188,21.0144,21.0992,19.6041,20.9788,21.737,20.6579,21.247,20.3794,21.351,20.2234,19.186,19.5186,21.7972,21.2765,20.9467,22.0066,21.8314,20.3534,21.5611
4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4036,48.70099999999999,37.656000000000006,59.1606,30.8558,34.09769999999999,52.0258,38.7257,46.7793,46.595600000000005,65.0924,55.96939999999999,49.4027,66.4624,49.4528,45.426,56.48709999999999,34.230999999999995,56.8214,33.6125,51.2576,63.7224,46.72919999999999,45.5429,63.5384,53.7134,59.1108,46.144400000000005,45.04189999999999,47.8153,50.3218,39.21059999999999,53.27919999999999,45.9607,51.70879999999999,56.3204,55.2343,55.55159999999999,51.8925,43.7718,60.6812,63.7725,50.5222,33.2117,45.3926,60.1465,48.7177,62.4189,45.3091,71.5756,52.49399999999999,38.2912,32.5601,29.1181,31.5742,42.8026,48.1496,50.071
