time,P,G(i),H_sun,T2m,WS10m,Int
20190820:1710,24.7,46.47,8.21,28.14,1.03,0.0
20190820:1810,0.0,0.0,0.0,26.28,0.9,0.0
20190820:1910,0.0,0.0,0.0,25.74,0.83,0.0
20190820:2010,0.0,0.0,0.0,25.42,0.69,0.0
20190820:2110,0.0,0.0,0.0,24.72,0.55,0.0
20190820:2210,0.0,0.0,0.0,24.12,0.34,0.0
20190820:2310,0.0,0.0,0.0,23.61,0.21,0.0
20190821:0010,0.0,0.0,0.0,23.18,0.14,0.0
20190821:0110,0.0,0.0,0.0,22.78,0.0,0.0
20190821:0210,0.0,0.0,0.0,22.53,0.0,0.0
20190821:0310,0.0,0.0,0.0,22.25,0.14,0.0
20190821:0410,0.0,0.0,0.0,21.94,0.14,0.0
20190821:0510,26.88,48.29,8.31,21.7,0.21,0.0
20190821:0610,61.31,92.94,19.41,22.58,0.14,0.0
20190821:0710,50.61,99.43,30.47,24.97,0.14,0.0
20190821:0810,183.52,282.53,41.07,26.96,0.07,0.0
20190821:0910,346.68,476.27,50.5,28.22,0.07,0.0
20190821:1010,468.1,637.52,57.5,29.12,0.28,0.0
20190821:1110,530.53,728.81,60.15,29.67,0.41,0.0
20190821:1210,470.02,640.42,57.33,29.75,0.48,0.0
20190821:1310,643.64,899.89,50.22,29.79,0.55,0.0
20190821:1410,638.37,878.7,40.73,29.16,0.9,0.0
20190821:1510,545.68,728.29,30.11,27.87,1.1,0.0
20190821:1610,372.25,486.72,19.04,27.0,0.69,0.0
20190821:1710,24.9,46.47,7.94,26.5,0.41,0.0
20190821:1810,0.0,0.0,0.0,26.04,0.14,0.0
20190821:1910,0.0,0.0,0.0,25.53,0.34,0.0
20190821:2010,0.0,0.0,0.0,24.86,0.41,0.0
20190821:2110,0.0,0.0,0.0,24.23,0.55,0.0
20190821:2210,0.0,0.0,0.0,23.61,0.69,0.0
20190821:2310,0.0,0.0,0.0,23.14,0.83,0.0
20190822:0010,0.0,0.0,0.0,22.66,0.76,0.0
20190822:0110,0.0,0.0,0.0,22.21,0.76,0.0
20190822:0210,0.0,0.0,0.0,21.82,0.76,0.0
20190822:0310,0.0,0.0,0.0,21.5,0.76,0.0
20190822:0410,0.0,0.0,0.0,21.19,0.83,0.0
20190822:0510,27.7,49.21,8.13,20.93,0.83,0.0
20190822:0610,70.39,103.88,19.24,21.86,0.69,0.0
20190822:0710,59.84,108.06,30.29,23.66,0.76,0.0
20190822:0810,187.89,283.78,40.87,25.86,0.83,0.0
20190822:0910,346.87,468.41,50.27,27.54,1.03,0.0
20190822:1010,465.12,624.26,57.21,28.71,1.03,0.0
20190822:1110,523.59,704.43,59.82,29.14,1.38,0.0
20190822:1210,597.46,811.25,56.99,28.98,1.31,0.0
20190822:1310,652.0,892.95,49.91,28.61,1.17,0.0
20190822:1410,624.55,839.15,40.44,26.92,1.31,0.0
20190822:1510,518.73,676.02,29.84,23.96,1.03,0.0
20190822:1610,395.2,510.27,18.77,24.11,0.62,0.0
20190822:1710,25.26,46.47,7.67,23.92,0.9,0.0
20190822:1810,0.0,0.0,0.0,23.5,0.83,0.0
20190822:1910,0.0,0.0,0.0,22.76,1.03,0.0
20190822:2010,0.0,0.0,0.0,21.99,0.97,0.0
20190822:2110,0.0,0.0,0.0,21.48,0.97,0.0
20190822:2210,0.0,0.0,0.0,20.34,1.03,0.0
20190822:2310,0.0,0.0,0.0,19.35,0.9,0.0
20190823:0010,0.0,0.0,0.0,18.98,0.83,0.0
20190823:0110,0.0,0.0,0.0,18.06,0.83,0.0
20190823:0210,0.0,0.0,0.0,17.62,0.9,0.0
20190823:0310,0.0,0.0,0.0,17.3,0.9,0.0
20190823:0410,0.0,0.0,0.0,17.02,0.97,0.0
20190823:0510,22.75,41.92,7.96,17.16,0.83,0.0
20190823:0610,90.83,127.57,19.07,19.08,0.69,0.0
20190823:0710,148.85,199.46,30.12,20.14,1.1,0.0
20190823:0810,216.88,285.78,40.67,21.46,0.9,0.0
20190823:0910,141.09,190.89,50.03,22.25,0.83,0.0
20190823:1010,52.53,81.67,56.92,22.41,0.97,0.0
20190823:1110,160.03,214.63,59.48,22.81,0.9,0.0
20190823:1210,115.28,158.6,56.66,21.26,0.76,0.0
20190823:1310,67.82,100.67,49.6,21.67,0.34,0.0
20190823:1410,55.75,85.47,40.16,21.55,0.69,0.0
20190823:1510,84.05,120.61,29.56,21.83,1.1,0.0
20190823:1610,111.66,152.97,18.5,20.92,0.76,0.0
20190823:1710,12.12,27.34,7.4,19.84,0.41,0.0
20190823:1810,0.0,0.0,0.0,19.26,0.76,0.0
20190823:1910,0.0,0.0,0.0,18.82,0.83,0.0
20190823:2010,0.0,0.0,0.0,17.94,0.83,0.0
20190823:2110,0.0,0.0,0.0,17.67,0.76,0.0
20190823:2210,0.0,0.0,0.0,16.28,0.76,0.0
20190823:2310,0.0,0.0,0.0,16.13,0.76,0.0
20190824:0010,0.0,0.0,0.0,15.63,0.83,0.0
20190824:0110,0.0,0.0,0.0,15.44,0.9,0.0
20190824:0210,0.0,0.0,0.0,15.11,0.9,0.0
20190824:0310,0.0,0.0,0.0,14.97,0.9,0.0
20190824:0410,0.0,0.0,0.0,15.09,0.9,0.0
20190824:0510,26.45,46.47,7.79,15.15,0.9,0.0
20190824:0610,89.66,124.84,18.9,16.67,0.76,0.0
20190824:0710,94.76,143.53,29.94,19.91,0.62,0.0
20190824:0810,233.35,319.51,40.47,22.46,0.62,0.0
20190824:0910,329.52,437.3,49.79,24.37,0.48,0.0
20190824:1010,280.53,370.65,56.62,25.41,0.76,0.0
20190824:1110,434.9,575.38,59.14,26.16,1.03,0.0
20190824:1210,610.09,820.06,56.32,26.13,1.1,0.0
20190824:1310,629.86,855.41,49.28,25.86,0.69,0.0
20190824:1410,322.31,419.99,39.86,23.02,0.07,0.0
20190824:1510,248.4,319.65,29.28,21.5,0.83,0.0
20190824:1610,8.48,21.84,18.23,20.62,0.69,0.0
20190824:1710,10.27,24.6,7.13,20.25,0.34,0.0
20190824:1810,0.0,0.0,0.0,19.67,0.55,0.0
20190824:1910,0.0,0.0,0.0,20.27,0.76,0.0
20190824:2010,0.0,0.0,0.0,19.75,0.62,0.0
20190824:2110,0.0,0.0,0.0,18.97,0.55,0.0
20190824:2210,0.0,0.0,0.0,18.33,0.48,0.0
20190824:2310,0.0,0.0,0.0,17.78,0.55,0.0
20190825:0010,0.0,0.0,0.0,17.44,0.55,0.0
20190825:0110,0.0,0.0,0.0,17.03,0.62,0.0
20190825:0210,0.0,0.0,0.0,16.8,0.69,0.0
20190825:0310,0.0,0.0,0.0,16.65,0.69,0.0
20190825:0410,0.0,0.0,0.0,16.49,0.83,0.0
20190825:0510,25.61,45.56,7.61,16.21,0.9,0.0
20190825:0610,70.23,102.06,18.73,18.05,0.55,0.0
20190825:0710,62.53,106.82,29.76,20.97,0.76,0.0
20190825:0810,183.97,276.87,40.27,22.61,0.62,0.0
20190825:0910,348.62,467.41,49.54,23.81,0.41,0.0
20190825:1010,480.91,638.08,56.32,24.72,0.48,0.0
20190825:1110,496.65,661.86,58.8,25.47,0.62,0.0
20190825:1210,123.44,171.9,55.97,25.5,0.55,0.0
20190825:1310,507.3,670.59,48.96,24.42,0.69,0.0
20190825:1410,207.97,274.71,39.57,23.21,0.34,0.0
20190825:1510,469.13,602.1,29.0,21.77,0.9,0.0
20190825:1610,145.3,193.26,17.95,20.73,0.21,0.0
20190825:1710,17.11,34.63,6.85,20.44,0.55,0.0
20190825:1810,0.0,0.0,0.0,19.78,0.48,0.0
20190825:1910,0.0,0.0,0.0,18.69,0.97,0.0
20190825:2010,0.0,0.0,0.0,17.83,0.9,0.0
20190825:2110,0.0,0.0,0.0,17.89,0.55,0.0
20190825:2210,0.0,0.0,0.0,17.44,0.55,0.0
20190825:2310,0.0,0.0,0.0,16.81,0.55,0.0
20190826:0010,0.0,0.0,0.0,16.01,0.55,0.0
20190826:0110,0.0,0.0,0.0,15.05,0.55,0.0
20190826:0210,0.0,0.0,0.0,14.46,0.62,0.0
20190826:0310,0.0,0.0,0.0,13.95,0.69,0.0
20190826:0410,0.0,0.0,0.0,13.64,0.69,0.0
20190826:0510,24.54,43.74,7.44,13.77,0.69,0.0
20190826:0610,67.75,98.41,18.55,16.56,0.55,0.0
20190826:0710,48.94,89.69,29.58,19.76,0.48,0.0
20190826:0810,177.47,269.92,40.06,21.75,0.48,0.0
20190826:0910,346.28,463.41,49.3,23.08,0.28,0.0
20190826:1010,455.54,601.86,56.02,24.07,0.48,0.0
20190826:1110,370.33,485.64,58.45,24.65,0.9,0.0
20190826:1210,183.61,245.97,55.62,24.82,0.97,0.0
20190826:1310,262.06,344.41,48.64,24.53,0.76,0.0
20190826:1410,398.8,515.93,39.27,23.9,1.1,0.0
20190826:1510,481.53,619.77,28.72,21.72,0.76,0.0
20190826:1610,270.1,343.34,17.67,21.43,1.1,0.0
20190826:1710,20.32,39.18,6.56,20.89,0.76,0.0
20190826:1810,0.0,0.0,0.0,20.16,0.55,0.0
20190826:1910,0.0,0.0,0.0,19.31,0.41,0.0
20190826:2010,0.0,0.0,0.0,18.74,0.55,0.0
20190826:2110,0.0,0.0,0.0,18.19,0.62,0.0
20190826:2210,0.0,0.0,0.0,17.7,0.62,0.0
20190826:2310,0.0,0.0,0.0,17.27,0.62,0.0
20190827:0010,0.0,0.0,0.0,16.7,0.69,0.0
20190827:0110,0.0,0.0,0.0,16.53,0.62,0.0
20190827:0210,0.0,0.0,0.0,16.44,0.62,0.0
20190827:0310,0.0,0.0,0.0,15.93,0.62,0.0
20190827:0410,0.0,0.0,0.0,15.28,0.76,0.0
20190827:0510,24.4,43.74,7.26,14.87,0.69,0.0
20190827:0610,64.03,93.86,18.38,16.48,0.55,0.0
20190827:0710,48.12,87.74,29.39,20.05,0.21,0.0
20190827:0810,177.53,272.04,39.86,22.87,0.34,0.0
20190827:0910,348.85,469.82,49.05,24.37,0.48,0.0
20190827:1010,481.2,643.67,55.72,25.46,0.28,0.0
20190827:1110,570.04,771.84,58.1,26.18,0.41,0.0
20190827:1210,629.51,857.5,55.27,26.66,0.76,0.0
20190827:1310,673.33,917.98,48.31,26.61,1.03,0.0
20190827:1410,643.04,872.45,38.96,26.23,0.83,0.0
20190827:1510,544.94,730.53,28.43,25.73,0.28,0.0
20190827:1610,381.67,496.12,17.39,25.21,0.48,0.0
20190827:1710,18.64,37.36,6.28,24.38,0.0,0.0
20190827:1810,0.0,0.0,0.0,23.47,0.07,0.0
20190827:1910,0.0,0.0,0.0,22.69,0.34,0.0
20190827:2010,0.0,0.0,0.0,21.87,0.41,0.0
20190827:2110,0.0,0.0,0.0,21.23,0.55,0.0
20190827:2210,0.0,0.0,0.0,20.62,0.69,0.0
20190827:2310,0.0,0.0,0.0,20.23,0.48,0.0
20190828:0010,0.0,0.0,0.0,19.88,0.34,0.0
20190828:0110,0.0,0.0,0.0,19.67,0.28,0.0
20190828:0210,0.0,0.0,0.0,19.44,0.41,0.0
20190828:0310,0.0,0.0,0.0,19.21,0.41,0.0
20190828:0410,0.0,0.0,0.0,18.93,0.41,0.0
20190828:0510,22.55,41.92,7.09,18.76,0.48,0.0
20190828:0610,67.36,99.32,18.21,19.82,0.34,0.0
20190828:0710,54.62,94.66,29.21,22.39,0.55,0.0
20190828:0810,181.11,274.53,39.65,24.09,0.97,0.0
20190828:0910,345.36,464.0,48.8,25.32,1.03,0.0
20190828:1010,479.3,633.21,55.41,26.01,1.24,0.0
20190828:1110,552.98,734.25,57.75,26.43,1.45,0.0
20190828:1210,627.17,836.96,54.92,26.69,1.79,0.0
20190828:1310,367.61,480.84,47.98,26.19,1.52,0.0
20190828:1410,484.04,636.58,38.65,26.25,1.24,0.0
20190828:1510,65.89,99.72,28.13,25.4,0.83,0.0
20190828:1610,258.39,335.56,17.1,24.96,0.69,0.0
20190828:1710,17.41,35.54,5.99,24.03,0.48,0.0
20190828:1810,0.0,0.0,0.0,23.56,0.28,0.0
20190828:1910,0.0,0.0,0.0,22.99,0.48,0.0
20190828:2010,0.0,0.0,0.0,22.13,0.14,0.0
20190828:2110,0.0,0.0,0.0,21.32,0.48,0.0
20190828:2210,0.0,0.0,0.0,20.56,0.69,0.0
20190828:2310,0.0,0.0,0.0,19.94,0.76,0.0
20190829:0010,0.0,0.0,0.0,19.45,0.76,0.0
20190829:0110,0.0,0.0,0.0,18.98,0.69,0.0
20190829:0210,0.0,0.0,0.0,18.75,0.69,0.0
20190829:0310,0.0,0.0,0.0,18.55,0.69,0.0
20190829:0410,0.0,0.0,0.0,18.37,0.69,0.0
20190829:0510,21.29,40.09,6.91,18.13,0.76,0.0
20190829:0610,64.71,95.68,18.03,18.96,0.48,0.0
20190829:0710,50.41,87.98,29.03,21.57,0.48,0.0
20190829:0810,173.5,266.55,39.44,23.42,0.41,0.0
20190829:0910,339.43,458.16,48.55,24.8,0.41,0.0
20190829:1010,469.12,623.05,55.1,25.86,0.76,0.0
20190829:1110,539.66,720.87,57.39,26.63,1.03,0.0
20190829:1210,622.59,845.18,54.56,26.96,0.9,0.0
20190829:1310,584.05,786.45,47.64,26.38,0.83,0.0
20190829:1410,366.34,480.34,38.34,25.2,0.41,0.0
20190829:1510,197.0,260.3,27.84,24.49,0.97,0.0
20190829:1610,106.1,147.9,16.81,23.92,1.03,0.0
20190829:1710,10.69,25.51,5.7,23.28,0.69,0.0
20190829:1810,0.0,0.0,0.0,22.79,0.48,0.0
20190829:1910,0.0,0.0,0.0,22.29,0.28,0.0
20190829:2010,0.0,0.0,0.0,21.76,0.41,0.0
20190829:2110,0.0,0.0,0.0,21.07,0.41,0.0
20190829:2210,0.0,0.0,0.0,20.44,0.41,0.0
20190829:2310,0.0,0.0,0.0,19.96,0.41,0.0
20190830:0010,0.0,0.0,0.0,19.23,0.41,0.0
20190830:0110,0.0,0.0,0.0,17.74,0.41,0.0
20190830:0210,0.0,0.0,0.0,16.59,0.41,0.0
20190830:0310,0.0,0.0,0.0,16.44,0.48,0.0
20190830:0410,0.0,0.0,0.0,16.54,0.55,0.0
20190830:0510,20.85,39.18,6.73,16.02,0.62,0.0
20190830:0610,85.35,120.28,17.86,17.77,0.55,0.0
20190830:0710,139.55,190.63,28.84,21.57,0.9,0.0
20190830:0810,197.55,285.85,39.23,23.19,1.03,0.0
20190830:0910,339.86,454.96,48.29,24.21,0.97,0.0
20190830:1010,471.38,625.02,54.79,25.36,0.69,0.0
20190830:1110,515.17,694.06,57.04,26.08,0.28,0.0
20190830:1210,594.48,811.14,54.2,26.09,0.28,0.0
20190830:1310,422.56,561.48,47.31,25.52,0.14,0.0
20190830:1410,299.86,387.06,38.03,22.61,0.83,0.0
20190830:1510,309.17,394.83,27.54,21.96,0.97,0.0
20190830:1610,182.76,239.11,16.52,21.96,0.34,0.0
20190830:1710,0.55,7.29,5.4,21.76,0.21,0.0
20190830:1810,0.0,0.0,0.0,20.71,0.62,0.0
20190830:1910,0.0,0.0,0.0,20.86,0.76,0.0
20190830:2010,0.0,0.0,0.0,20.48,0.69,0.0
20190830:2110,0.0,0.0,0.0,19.73,0.76,0.0
20190830:2210,0.0,0.0,0.0,19.08,0.76,0.0
20190830:2310,0.0,0.0,0.0,18.59,0.76,0.0
20190831:0010,0.0,0.0,0.0,18.27,0.69,0.0
20190831:0110,0.0,0.0,0.0,17.98,0.69,0.0
20190831:0210,0.0,0.0,0.0,17.8,0.69,0.0
20190831:0310,0.0,0.0,0.0,17.65,0.76,0.0
20190831:0410,0.0,0.0,0.0,17.6,0.76,0.0
20190831:0510,20.02,38.27,6.55,17.58,0.9,0.0
20190831:0610,65.6,96.59,17.68,18.57,0.62,0.0
20190831:0710,51.97,86.96,28.65,21.21,0.55,0.0
20190831:0810,172.74,264.23,39.01,23.13,0.62,0.0
20190831:0910,336.52,452.97,48.03,24.39,0.48,0.0
20190831:1010,439.58,584.53,54.47,25.04,0.34,0.0
20190831:1110,131.52,182.34,56.68,25.83,0.41,0.0
20190831:1210,41.98,69.33,53.83,26.15,0.41,0.0
20190831:1310,36.48,61.73,46.96,24.9,0.69,0.0
20190831:1410,68.23,101.62,37.71,22.92,0.76,0.0
20190831:1510,384.01,492.42,27.23,22.57,0.76,0.0
20190831:1610,139.27,187.18,16.22,22.34,0.21,0.0
20190831:1710,13.24,29.16,5.1,21.43,0.55,0.0
20190831:1810,0.0,0.0,0.0,20.8,0.14,0.0
20190831:1910,0.0,0.0,0.0,18.37,0.48,0.0
20190831:2010,0.0,0.0,0.0,18.01,0.62,0.0
20190831:2110,0.0,0.0,0.0,17.79,0.62,0.0
20190831:2210,0.0,0.0,0.0,17.17,0.62,0.0
20190831:2310,0.0,0.0,0.0,16.52,0.55,0.0
20190901:0010,0.0,0.0,0.0,16.3,0.48,0.0
20190901:0110,0.0,0.0,0.0,16.02,0.48,0.0
20190901:0210,0.0,0.0,0.0,15.58,0.48,0.0
20190901:0310,0.0,0.0,0.0,15.35,0.48,0.0
20190901:0410,0.0,0.0,0.0,14.87,0.76,0.0
20190901:0510,18.31,35.54,6.38,14.69,0.76,0.0
20190901:0610,78.24,111.17,17.5,16.64,0.48,0.0
20190901:0710,109.38,153.55,28.46,20.13,0.34,0.0
20190901:0810,173.52,263.13,38.8,22.23,0.55,0.0
20190901:0910,335.37,449.34,47.77,23.29,0.55,0.0
20190901:1010,465.94,618.48,54.15,24.32,0.28,0.0
20190901:1110,540.07,719.22,56.31,24.54,0.55,0.0
20190901:1210,289.49,375.43,53.47,22.05,0.76,0.0
20190901:1310,55.63,85.47,46.62,22.1,1.03,0.0
20190901:1410,27.91,49.38,37.39,20.48,1.03,0.0
20190901:1510,32.97,56.03,26.93,20.15,0.14,0.0
20190901:1610,25.06,45.59,15.92,20.33,0.21,0.0
20190901:1710,6.27,18.22,4.8,19.97,0.14,0.0
20190901:1810,0.0,0.0,0.0,19.21,0.21,0.0
20190901:1910,0.0,0.0,0.0,19.8,0.34,0.0
20190901:2010,0.0,0.0,0.0,19.03,0.21,0.0
20190901:2110,0.0,0.0,0.0,18.42,0.21,0.0
20190901:2210,0.0,0.0,0.0,18.03,0.34,0.0
20190901:2310,0.0,0.0,0.0,17.64,0.34,0.0
20190902:0010,0.0,0.0,0.0,17.21,0.48,0.0
20190902:0110,0.0,0.0,0.0,16.67,0.55,0.0
20190902:0210,0.0,0.0,0.0,16.41,0.62,0.0
20190902:0310,0.0,0.0,0.0,16.28,0.62,0.0
20190902:0410,0.0,0.0,0.0,16.05,0.62,0.0
20190902:0510,2.76,11.85,6.2,15.78,0.62,0.0
20190902:0610,82.82,116.64,17.32,16.57,0.55,0.0
20190902:0710,139.29,187.54,28.27,20.05,0.28,0.0
20190902:0810,198.29,262.88,38.58,21.34,0.34,0.0
20190902:0910,271.19,355.02,47.51,22.29,0.55,0.0
20190902:1010,465.83,610.5,53.83,22.91,0.62,0.0
20190902:1110,466.2,611.93,55.95,23.04,0.55,0.0
20190902:1210,450.69,587.05,53.1,21.62,0.41,0.0
20190902:1310,335.38,429.75,46.27,20.99,0.97,0.0
20190902:1410,253.47,326.65,37.06,20.64,0.55,0.0
20190902:1510,67.62,99.72,26.62,19.9,0.14,0.0
20190902:1610,98.54,136.16,15.62,19.4,0.62,0.0
20190902:1710,8.0,20.96,4.5,18.87,0.69,0.0
20190902:1810,0.0,0.0,0.0,18.03,0.34,0.0
20190902:1910,0.0,0.0,0.0,18.18,0.76,0.0
20190902:2010,0.0,0.0,0.0,17.81,0.9,0.0
20190902:2110,0.0,0.0,0.0,17.23,0.9,0.0
20190902:2210,0.0,0.0,0.0,17.06,0.83,0.0
20190902:2310,0.0,0.0,0.0,16.48,0.9,0.0
20190903:0010,0.0,0.0,0.0,16.27,0.83,0.0
20190903:0110,0.0,0.0,0.0,16.06,0.76,0.0
20190903:0210,0.0,0.0,0.0,14.65,0.9,0.0
20190903:0310,0.0,0.0,0.0,13.32,0.97,0.0
20190903:0410,0.0,0.0,0.0,13.24,0.97,0.0
20190903:0510,17.74,34.63,6.02,13.7,0.83,0.0
20190903:0610,72.54,103.88,17.14,15.86,0.76,0.0
20190903:0710,70.91,104.62,28.08,18.46,1.1,0.0
20190903:0810,173.75,260.76,38.36,19.65,1.31,0.0
20190903:0910,340.65,447.67,47.24,20.71,1.38,0.0
20190903:1010,483.19,625.24,53.51,21.59,1.1,0.0
20190903:1110,525.54,684.57,55.58,22.5,1.17,0.0
20190903:1210,655.6,857.81,52.72,22.04,1.59,0.0
20190903:1310,666.11,863.22,45.92,20.61,1.79,0.0
20190903:1410,594.25,766.51,36.74,20.02,1.17,0.0
20190903:1510,518.39,657.46,26.31,19.78,1.31,0.0
20190903:1610,348.56,434.9,15.31,19.45,1.59,0.0
20190903:1710,9.77,23.69,4.19,18.71,1.45,0.0
20190903:1810,0.0,0.0,0.0,17.6,1.52,0.0
20190903:1910,0.0,0.0,0.0,16.79,1.45,0.0
20190903:2010,0.0,0.0,0.0,15.87,1.38,0.0
20190903:2110,0.0,0.0,0.0,14.74,1.24,0.0
20190903:2210,0.0,0.0,0.0,13.88,1.24,0.0
20190903:2310,0.0,0.0,0.0,13.43,1.17,0.0
20190904:0010,0.0,0.0,0.0,12.93,1.17,0.0
20190904:0110,0.0,0.0,0.0,12.48,1.24,0.0
20190904:0210,0.0,0.0,0.0,12.11,1.24,0.0
20190904:0310,0.0,0.0,0.0,11.69,1.24,0.0
20190904:0410,0.0,0.0,0.0,11.32,1.24,0.0
20190904:0510,17.3,33.72,5.84,11.34,1.31,0.0
20190904:0610,52.31,78.37,16.96,13.21,1.31,0.0
20190904:0710,71.2,102.06,27.89,15.69,1.45,0.0
20190904:0810,162.16,250.09,38.14,17.55,1.59,0.0
20190904:0910,345.25,450.42,46.98,19.0,1.52,0.0
20190904:1010,493.87,632.75,53.18,20.17,1.38,0.0
20190904:1110,599.89,779.2,55.21,21.32,1.31,0.0
20190904:1210,652.64,859.19,52.35,21.97,1.24,0.0
20190904:1310,660.19,875.43,45.57,22.25,1.03,0.0
20190904:1410,589.36,771.83,36.4,22.23,0.97,0.0
20190904:1510,546.5,708.84,25.99,22.08,0.9,0.0
20190904:1610,357.34,453.97,15.0,21.54,0.76,0.0
20190904:1710,8.5,21.87,3.88,20.44,0.41,0.0
20190904:1810,0.0,0.0,0.0,19.84,0.48,0.0
20190904:1910,0.0,0.0,0.0,19.08,0.41,0.0
20190904:2010,0.0,0.0,0.0,18.35,0.41,0.0
20190904:2110,0.0,0.0,0.0,17.64,0.48,0.0
20190904:2210,0.0,0.0,0.0,17.12,0.55,0.0
20190904:2310,0.0,0.0,0.0,16.64,0.55,0.0
20190905:0010,0.0,0.0,0.0,16.25,0.48,0.0
20190905:0110,0.0,0.0,0.0,15.96,0.48,0.0
20190905:0210,0.0,0.0,0.0,15.71,0.55,0.0
20190905:0310,0.0,0.0,0.0,15.5,0.55,0.0
20190905:0410,0.0,0.0,0.0,15.34,0.55,0.0
20190905:0510,14.98,30.98,5.66,15.27,0.55,0.0
20190905:0610,48.52,74.72,16.78,16.13,0.41,0.0
20190905:0710,70.8,102.97,27.69,18.52,0.48,0.0
20190905:0810,163.41,252.07,37.91,20.1,0.28,0.0
20190905:0910,332.63,443.38,46.71,21.43,0.41,0.0
20190905:1010,464.11,604.71,52.86,22.27,0.83,0.0
20190905:1110,445.17,578.02,54.84,22.71,1.1,0.0
20190905:1210,458.73,594.29,51.97,22.75,1.24,0.0
20190905:1310,595.66,778.96,45.21,22.73,1.38,0.0
20190905:1410,587.76,763.93,36.07,22.32,1.38,0.0
20190905:1510,176.33,230.9,25.67,20.84,1.03,0.0
20190905:1610,113.25,153.69,14.69,19.64,0.62,0.0
20190905:1710,6.31,18.22,3.57,18.73,0.48,0.0
20190905:1810,0.0,0.0,0.0,17.92,0.07,0.0
20190905:1910,0.0,0.0,0.0,19.35,0.34,0.0
20190905:2010,0.0,0.0,0.0,18.68,0.34,0.0
20190905:2110,0.0,0.0,0.0,18.01,0.28,0.0
20190905:2210,0.0,0.0,0.0,17.5,0.34,0.0
20190905:2310,0.0,0.0,0.0,17.1,0.41,0.0
20190906:0010,0.0,0.0,0.0,16.71,0.41,0.0
20190906:0110,0.0,0.0,0.0,16.7,0.41,0.0
20190906:0210,0.0,0.0,0.0,16.45,0.41,0.0
20190906:0310,0.0,0.0,0.0,16.21,0.55,0.0
20190906:0410,0.0,0.0,0.0,15.82,0.62,0.0
20190906:0510,14.31,30.07,5.48,15.56,0.48,0.0
20190906:0610,46.24,71.99,16.6,16.46,0.41,0.0
20190906:0710,95.7,133.04,27.49,18.45,0.9,0.0
20190906:0810,214.74,294.82,37.69,19.98,1.38,0.0
20190906:0910,328.36,425.62,46.44,20.93,1.72,0.0
20190906:1010,430.68,552.56,52.53,21.31,1.72,0.0
20190906:1110,413.48,530.15,54.47,21.58,1.66,0.0
20190906:1210,337.91,432.27,51.59,21.86,2.0,0.0
20190906:1310,575.63,738.07,44.85,21.63,2.21,0.0
20190906:1410,582.62,746.5,35.74,19.91,1.45,0.0
20190906:1510,545.96,695.32,25.35,20.13,1.38,0.0
20190906:1610,339.28,424.06,14.38,19.5,1.45,0.0
20190906:1710,4.18,14.58,3.25,18.71,1.1,0.0
20190906:1810,0.0,0.0,0.0,17.6,0.97,0.0
20190906:1910,0.0,0.0,0.0,16.71,1.03,0.0
20190906:2010,0.0,0.0,0.0,16.97,0.9,0.0
20190906:2110,0.0,0.0,0.0,16.3,0.69,0.0
20190906:2210,0.0,0.0,0.0,15.58,0.62,0.0
20190906:2310,0.0,0.0,0.0,15.04,0.55,0.0
20190907:0010,0.0,0.0,0.0,14.55,0.41,0.0
20190907:0110,0.0,0.0,0.0,14.18,0.34,0.0
20190907:0210,0.0,0.0,0.0,13.76,0.41,0.0
20190907:0310,0.0,0.0,0.0,13.48,0.28,0.0
20190907:0410,0.0,0.0,0.0,13.27,0.14,0.0
20190907:0510,13.87,29.16,5.29,12.86,0.21,0.0
20190907:0610,55.14,82.01,16.42,13.39,0.14,0.0
20190907:0710,85.18,119.37,27.3,16.28,0.41,0.0
20190907:0810,210.96,290.18,37.46,17.97,0.9,0.0
20190907:0910,338.74,443.48,46.16,18.94,1.24,0.0
20190907:1010,476.03,607.46,52.19,19.82,1.59,0.0
20190907:1110,523.26,667.72,54.09,20.1,1.79,0.0
20190907:1210,621.77,798.55,51.21,20.56,2.07,0.0
20190907:1310,606.6,778.1,44.49,20.6,2.0,0.0
20190907:1410,164.39,216.35,35.4,20.27,1.93,0.0
20190907:1510,130.11,174.23,25.03,19.45,1.66,0.0
20190907:1610,125.81,167.55,14.07,18.88,1.38,0.0
20190907:1710,4.72,15.49,2.94,18.12,0.97,0.0
20190907:1810,0.0,0.0,0.0,17.09,0.76,0.0
20190907:1910,0.0,0.0,0.0,17.61,0.62,0.0
20190907:2010,0.0,0.0,0.0,16.9,0.55,0.0
20190907:2110,0.0,0.0,0.0,16.32,0.41,0.0
20190907:2210,0.0,0.0,0.0,15.75,0.28,0.0
20190907:2310,0.0,0.0,0.0,15.28,0.07,0.0
20190908:0010,0.0,0.0,0.0,14.82,0.14,0.0
20190908:0110,0.0,0.0,0.0,14.17,0.34,0.0
20190908:0210,0.0,0.0,0.0,13.89,0.41,0.0
20190908:0310,0.0,0.0,0.0,13.7,0.48,0.0
20190908:0410,0.0,0.0,0.0,13.47,0.48,0.0
20190908:0510,13.84,29.16,5.11,13.3,0.48,0.0
20190908:0610,46.89,71.99,16.23,13.72,0.41,0.0
20190908:0710,69.5,100.23,27.1,15.98,0.9,0.0
20190908:0810,180.86,263.14,37.23,17.54,1.45,0.0
20190908:0910,338.04,439.16,45.88,18.86,1.86,0.0
20190908:1010,445.03,560.57,51.86,19.38,2.76,0.0
