time,P,G(i),H_sun,T2m,WS10m,Int
20191031:2010,0.0,0.0,0.0,11.85,0.83,0.0
20191031:2110,0.0,0.0,0.0,11.67,0.76,0.0
20191031:2210,0.0,0.0,0.0,11.21,0.9,0.0
20191031:2310,0.0,0.0,0.0,10.94,0.9,0.0
20191101:0010,0.0,0.0,0.0,10.82,0.97,0.0
20191101:0110,0.0,0.0,0.0,10.62,1.03,0.0
20191101:0210,0.0,0.0,0.0,10.69,0.97,0.0
20191101:0310,0.0,0.0,0.0,10.32,1.03,0.0
20191101:0410,0.0,0.0,0.0,10.25,1.03,0.0
20191101:0510,0.0,0.0,0.0,10.13,1.03,0.0
20191101:0610,11.7,25.88,4.69,10.04,1.03,0.0
20191101:0710,97.88,130.47,14.36,10.92,1.03,0.0
20191101:0810,164.5,207.5,22.72,11.58,1.1,0.0
20191101:0910,122.63,160.38,29.12,11.84,1.1,0.0
20191101:1010,237.03,292.84,32.87,12.29,1.24,0.0
20191101:1110,434.46,532.01,33.39,13.19,1.17,0.0
20191101:1210,177.22,224.43,30.61,13.0,1.1,0.0
20191101:1310,50.59,76.22,24.97,13.18,1.03,0.0
20191101:1410,42.46,66.12,17.15,12.66,1.03,0.0
20191101:1510,28.35,49.18,7.82,12.28,0.97,0.0
20191101:1610,0.0,0.0,0.0,11.79,0.83,0.0
20191101:1710,0.0,0.0,0.0,11.48,0.83,0.0
20191101:1810,0.0,0.0,0.0,11.28,0.83,0.0
20191101:1910,0.0,0.0,0.0,10.78,0.69,0.0
20191101:2010,0.0,0.0,0.0,10.47,0.69,0.0
20191101:2110,0.0,0.0,0.0,10.07,0.83,0.0
20191101:2210,0.0,0.0,0.0,9.79,0.83,0.0
20191101:2310,0.0,0.0,0.0,9.65,0.76,0.0
20191102:0010,0.0,0.0,0.0,9.47,0.76,0.0
20191102:0110,0.0,0.0,0.0,9.46,0.76,0.0
20191102:0210,0.0,0.0,0.0,9.31,0.76,0.0
20191102:0310,0.0,0.0,0.0,9.3,0.76,0.0
20191102:0410,0.0,0.0,0.0,9.46,0.76,0.0
20191102:0510,0.0,0.0,0.0,9.47,0.76,0.0
20191102:0610,10.62,24.28,4.46,9.45,0.83,0.0
20191102:0710,23.82,42.24,14.11,10.76,1.38,0.0
20191102:0810,156.45,198.27,22.44,11.91,1.52,0.0
20191102:0910,153.11,195.72,28.83,12.66,1.66,0.0
20191102:1010,181.73,229.35,32.55,13.1,1.66,0.0
20191102:1110,207.06,259.22,33.08,13.76,1.86,0.0
20191102:1210,85.71,118.46,30.31,14.16,1.79,0.0
20191102:1310,182.5,230.54,24.69,13.83,1.52,0.0
20191102:1410,70.78,100.53,16.89,13.64,1.86,0.0
20191102:1510,5.51,16.53,7.59,13.08,1.59,0.0
20191102:1610,0.0,0.0,0.0,12.52,1.24,0.0
20191102:1710,0.0,0.0,0.0,11.88,1.38,0.0
20191102:1810,0.0,0.0,0.0,11.55,1.38,0.0
20191102:1910,0.0,0.0,0.0,11.54,1.66,0.0
20191102:2010,0.0,0.0,0.0,11.63,1.66,0.0
20191102:2110,0.0,0.0,0.0,11.69,1.66,0.0
20191102:2210,0.0,0.0,0.0,11.63,1.66,0.0
20191102:2310,0.0,0.0,0.0,11.61,1.38,0.0
20191103:0010,0.0,0.0,0.0,11.69,1.45,0.0
20191103:0110,0.0,0.0,0.0,11.99,1.45,0.0
20191103:0210,0.0,0.0,0.0,12.11,1.38,0.0
20191103:0310,0.0,0.0,0.0,12.08,1.31,0.0
20191103:0410,0.0,0.0,0.0,12.19,1.1,0.0
20191103:0510,0.0,0.0,0.0,12.21,1.1,0.0
20191103:0610,69.54,100.48,4.23,12.27,1.17,0.0
20191103:0710,45.16,69.13,13.86,11.8,1.03,0.0
20191103:0810,155.39,197.85,22.17,12.59,1.17,0.0
20191103:0910,46.02,70.71,28.53,13.56,1.45,0.0
20191103:1010,88.69,122.13,32.24,14.59,2.14,0.0
20191103:1110,83.31,115.7,32.76,14.72,2.9,0.0
20191103:1210,22.74,41.32,30.01,14.13,2.83,0.0
20191103:1310,55.74,82.65,24.41,14.3,3.03,0.0
20191103:1410,83.04,115.05,16.64,14.09,3.1,0.0
20191103:1510,5.49,16.53,7.36,13.53,2.76,0.0
20191103:1610,0.0,0.0,0.0,13.48,2.83,0.0
20191103:1710,0.0,0.0,0.0,13.51,2.69,0.0
20191103:1810,0.0,0.0,0.0,13.33,2.69,0.0
20191103:1910,0.0,0.0,0.0,13.34,2.69,0.0
20191103:2010,0.0,0.0,0.0,12.95,2.34,0.0
20191103:2110,0.0,0.0,0.0,13.02,1.93,0.0
20191103:2210,0.0,0.0,0.0,13.03,2.07,0.0
20191103:2310,0.0,0.0,0.0,12.72,2.41,0.0
20191104:0010,0.0,0.0,0.0,11.26,2.48,0.0
20191104:0110,0.0,0.0,0.0,10.35,1.52,0.0
20191104:0210,0.0,0.0,0.0,10.02,1.52,0.0
20191104:0310,0.0,0.0,0.0,9.53,1.38,0.0
20191104:0410,0.0,0.0,0.0,9.5,1.24,0.0
20191104:0510,0.0,0.0,0.0,9.49,1.38,0.0
20191104:0610,60.73,88.79,4.0,9.61,1.66,0.0
20191104:0710,381.94,455.92,13.61,9.79,1.79,0.0
20191104:0810,146.08,185.33,21.9,10.67,1.86,0.0
20191104:0910,60.36,87.24,28.23,11.28,1.93,0.0
20191104:1010,74.73,104.68,31.93,12.46,2.0,0.0
20191104:1110,504.68,610.5,32.45,12.42,2.41,0.0
20191104:1210,181.22,228.03,29.72,13.03,2.34,0.0
20191104:1310,519.99,631.25,24.14,13.12,2.41,0.0
20191104:1410,348.83,428.5,16.4,13.09,2.41,0.0
20191104:1510,71.24,108.02,7.14,12.87,2.34,0.0
20191104:1610,0.0,0.0,0.0,12.09,1.52,0.0
20191104:1710,0.0,0.0,0.0,11.04,1.31,0.0
20191104:1810,0.0,0.0,0.0,10.48,1.31,0.0
20191104:1910,0.0,0.0,0.0,9.28,1.24,0.0
20191104:2010,0.0,0.0,0.0,9.96,1.24,0.0
20191104:2110,0.0,0.0,0.0,10.44,1.38,0.0
20191104:2210,0.0,0.0,0.0,10.77,1.79,0.0
20191104:2310,0.0,0.0,0.0,10.86,1.79,0.0
20191105:0010,0.0,0.0,0.0,11.05,1.93,0.0
20191105:0110,0.0,0.0,0.0,11.42,2.0,0.0
20191105:0210,0.0,0.0,0.0,11.44,2.0,0.0
20191105:0310,0.0,0.0,0.0,11.49,2.0,0.0
20191105:0410,0.0,0.0,0.0,11.59,2.14,0.0
20191105:0510,0.0,0.0,0.0,11.53,2.21,0.0
20191105:0610,20.98,39.18,3.77,11.57,1.86,0.0
20191105:0710,7.87,20.2,13.36,11.64,1.93,0.0
20191105:0810,187.71,234.0,21.63,12.55,1.93,0.0
20191105:0910,70.49,100.09,27.94,13.48,2.07,0.0
20191105:1010,239.32,296.62,31.62,14.43,2.34,0.0
20191105:1110,253.79,312.85,32.15,14.94,3.52,0.0
20191105:1210,145.03,187.21,29.43,14.5,3.45,0.0
20191105:1310,224.24,278.18,23.87,14.67,2.97,0.0
20191105:1410,63.68,92.26,16.16,14.46,2.83,0.0
20191105:1510,16.23,32.83,6.93,13.97,2.62,0.0
20191105:1610,0.0,0.0,0.0,13.23,2.55,0.0
20191105:1710,0.0,0.0,0.0,12.96,1.86,0.0
20191105:1810,0.0,0.0,0.0,13.22,2.07,0.0
20191105:1910,0.0,0.0,0.0,13.42,2.55,0.0
20191105:2010,0.0,0.0,0.0,13.07,2.76,0.0
20191105:2110,0.0,0.0,0.0,12.46,3.52,0.0
20191105:2210,0.0,0.0,0.0,11.63,3.17,0.0
20191105:2310,0.0,0.0,0.0,10.43,1.86,0.0
20191106:0010,0.0,0.0,0.0,9.5,1.59,0.0
20191106:0110,0.0,0.0,0.0,9.06,1.24,0.0
20191106:0210,0.0,0.0,0.0,8.95,1.59,0.0
20191106:0310,0.0,0.0,0.0,8.75,1.66,0.0
20191106:0410,0.0,0.0,0.0,8.34,1.17,0.0
20191106:0510,0.0,0.0,0.0,8.04,0.9,0.0
20191106:0610,15.42,31.12,3.54,8.02,1.03,0.0
20191106:0710,221.17,267.66,13.12,8.28,1.24,0.0
20191106:0810,316.03,376.79,21.36,8.8,1.38,0.0
20191106:0910,232.29,283.13,27.65,9.88,1.52,0.0
20191106:1010,213.96,263.84,31.32,11.01,1.79,0.0
20191106:1110,198.79,246.9,31.85,11.41,1.93,0.0
20191106:1210,160.93,203.51,29.14,11.38,1.93,0.0
20191106:1310,89.41,121.33,23.61,11.28,1.72,0.0
20191106:1410,31.76,52.34,15.92,10.72,1.59,0.0
20191106:1510,49.3,77.85,6.72,9.77,1.31,0.0
20191106:1610,0.0,0.0,0.0,8.65,1.03,0.0
20191106:1710,0.0,0.0,0.0,8.18,0.9,0.0
20191106:1810,0.0,0.0,0.0,7.74,0.9,0.0
20191106:1910,0.0,0.0,0.0,7.73,1.17,0.0
20191106:2010,0.0,0.0,0.0,7.75,1.03,0.0
20191106:2110,0.0,0.0,0.0,7.84,0.97,0.0
20191106:2210,0.0,0.0,0.0,7.53,1.03,0.0
20191106:2310,0.0,0.0,0.0,7.39,0.9,0.0
20191107:0010,0.0,0.0,0.0,7.01,0.55,0.0
20191107:0110,0.0,0.0,0.0,7.08,0.62,0.0
20191107:0210,0.0,0.0,0.0,6.99,0.41,0.0
20191107:0310,0.0,0.0,0.0,6.28,0.48,0.0
20191107:0410,0.0,0.0,0.0,6.02,0.48,0.0
20191107:0510,0.0,0.0,0.0,5.67,0.48,0.0
20191107:0610,93.49,126.76,3.31,6.0,0.41,0.0
20191107:0710,400.22,480.33,12.87,7.57,0.28,0.0
20191107:0810,568.0,691.66,21.09,8.83,0.69,0.0
20191107:0910,706.07,883.75,27.36,10.66,1.03,0.0
20191107:1010,746.87,947.48,31.02,11.69,1.1,0.0
20191107:1110,734.22,932.49,31.55,12.36,1.1,0.0
20191107:1210,672.83,846.71,28.86,12.76,1.03,0.0
20191107:1310,539.2,666.01,23.36,12.88,1.03,0.0
20191107:1410,348.05,430.94,15.7,12.73,1.17,0.0
20191107:1510,113.72,166.99,6.51,12.21,1.03,0.0
20191107:1610,0.0,0.0,0.0,10.76,0.76,0.0
20191107:1710,0.0,0.0,0.0,10.57,0.69,0.0
20191107:1810,0.0,0.0,0.0,9.76,0.69,0.0
20191107:1910,0.0,0.0,0.0,9.57,0.55,0.0
20191107:2010,0.0,0.0,0.0,9.05,0.48,0.0
20191107:2110,0.0,0.0,0.0,8.69,0.41,0.0
20191107:2210,0.0,0.0,0.0,8.36,0.48,0.0
20191107:2310,0.0,0.0,0.0,7.88,0.62,0.0
20191108:0010,0.0,0.0,0.0,7.45,0.69,0.0
20191108:0110,0.0,0.0,0.0,6.89,0.76,0.0
20191108:0210,0.0,0.0,0.0,6.72,0.83,0.0
20191108:0310,0.0,0.0,0.0,6.61,0.97,0.0
20191108:0410,0.0,0.0,0.0,5.73,1.1,0.0
20191108:0510,0.0,0.0,0.0,5.21,1.17,0.0
20191108:0610,0.0,2.75,3.08,5.5,1.24,0.0
20191108:0710,40.42,62.03,12.63,6.61,1.1,0.0
20191108:0810,23.35,41.32,20.83,8.83,1.52,0.0
20191108:0910,19.77,36.73,27.08,9.58,2.34,0.0
20191108:1010,60.82,87.24,30.73,9.84,2.28,0.0
20191108:1110,42.26,65.2,31.26,10.22,1.72,0.0
20191108:1210,60.66,87.24,28.59,10.36,2.21,0.0
20191108:1310,129.34,166.29,23.11,10.3,2.14,0.0
20191108:1410,100.09,133.28,15.47,10.49,2.07,0.0
20191108:1510,72.6,109.86,6.31,10.03,2.28,0.0
20191108:1610,0.0,0.0,0.0,9.5,1.59,0.0
20191108:1710,0.0,0.0,0.0,9.14,1.38,0.0
20191108:1810,0.0,0.0,0.0,9.56,1.66,0.0
20191108:1910,0.0,0.0,0.0,9.09,1.66,0.0
20191108:2010,0.0,0.0,0.0,8.33,1.72,0.0
20191108:2110,0.0,0.0,0.0,8.09,1.45,0.0
20191108:2210,0.0,0.0,0.0,7.67,1.45,0.0
20191108:2310,0.0,0.0,0.0,7.69,1.45,0.0
20191109:0010,0.0,0.0,0.0,7.58,1.24,0.0
20191109:0110,0.0,0.0,0.0,7.86,1.52,0.0
20191109:0210,0.0,0.0,0.0,7.62,1.45,0.0
20191109:0310,0.0,0.0,0.0,6.63,0.97,0.0
20191109:0410,0.0,0.0,0.0,6.14,0.76,0.0
20191109:0510,0.0,0.0,0.0,5.51,0.62,0.0
20191109:0610,0.0,1.84,2.86,5.09,0.69,0.0
20191109:0710,55.77,80.02,12.38,6.25,1.03,0.0
20191109:0810,30.8,50.51,20.56,7.45,1.31,0.0
20191109:0910,355.01,423.5,26.8,8.78,1.31,0.0
20191109:1010,502.18,604.38,30.44,9.6,1.45,0.0
20191109:1110,259.99,315.92,30.97,10.06,1.38,0.0
20191109:1210,129.07,166.74,28.32,10.3,1.03,0.0
20191109:1310,34.83,56.02,22.87,9.9,1.24,0.0
20191109:1410,7.39,19.28,15.25,9.12,1.45,0.0
20191109:1510,53.44,83.68,6.11,8.73,0.97,0.0
20191109:1610,0.0,0.0,0.0,7.93,0.9,0.0
20191109:1710,0.0,0.0,0.0,7.14,0.83,0.0
20191109:1810,0.0,0.0,0.0,6.92,0.76,0.0
20191109:1910,0.0,0.0,0.0,5.95,0.76,0.0
20191109:2010,0.0,0.0,0.0,6.14,0.69,0.0
20191109:2110,0.0,0.0,0.0,5.97,0.62,0.0
20191109:2210,0.0,0.0,0.0,5.63,0.62,0.0
20191109:2310,0.0,0.0,0.0,5.35,0.41,0.0
20191110:0010,0.0,0.0,0.0,4.66,0.14,0.0
20191110:0110,0.0,0.0,0.0,4.58,0.14,0.0
20191110:0210,0.0,0.0,0.0,4.58,0.28,0.0
20191110:0310,0.0,0.0,0.0,4.64,0.41,0.0
20191110:0410,0.0,0.0,0.0,4.08,0.48,0.0
20191110:0510,0.0,0.0,0.0,3.5,0.55,0.0
20191110:0610,7.59,19.45,2.63,2.55,0.69,0.0
20191110:0710,202.4,242.76,12.14,4.03,0.48,0.0
20191110:0810,444.36,528.61,20.3,6.4,0.48,0.0
20191110:0910,236.39,286.18,26.52,8.15,1.03,0.0
20191110:1010,385.14,461.12,30.15,9.53,1.45,0.0
20191110:1110,355.86,427.24,30.69,10.23,1.66,0.0
20191110:1210,53.66,78.97,28.05,10.34,1.66,0.0
20191110:1310,260.42,315.19,22.63,9.97,1.59,0.0
20191110:1410,319.68,389.29,15.04,9.85,1.66,0.0
20191110:1510,50.45,80.06,5.92,9.27,1.24,0.0
20191110:1610,0.0,0.0,0.0,8.47,0.76,0.0
20191110:1710,0.0,0.0,0.0,7.47,0.9,0.0
20191110:1810,0.0,0.0,0.0,6.8,0.97,0.0
20191110:1910,0.0,0.0,0.0,6.56,1.17,0.0
20191110:2010,0.0,0.0,0.0,6.36,1.17,0.0
20191110:2110,0.0,0.0,0.0,6.31,1.24,0.0
20191110:2210,0.0,0.0,0.0,6.57,1.24,0.0
20191110:2310,0.0,0.0,0.0,7.03,1.17,0.0
20191111:0010,0.0,0.0,0.0,7.27,1.24,0.0
20191111:0110,0.0,0.0,0.0,7.36,1.38,0.0
20191111:0210,0.0,0.0,0.0,7.21,1.31,0.0
20191111:0310,0.0,0.0,0.0,7.31,1.24,0.0
20191111:0410,0.0,0.0,0.0,7.06,1.24,0.0
20191111:0510,0.0,0.0,0.0,7.3,1.1,0.0
20191111:0610,0.7,7.35,2.41,7.47,1.1,0.0
20191111:0710,25.69,44.08,11.9,7.27,0.9,0.0
20191111:0810,21.88,39.49,20.05,9.2,0.9,0.0
20191111:0910,80.28,110.19,26.25,10.1,1.66,0.0
20191111:1010,41.35,64.28,29.87,10.96,1.52,0.0
20191111:1110,23.71,42.24,30.41,11.73,1.66,0.0
20191111:1210,83.46,114.79,27.79,11.98,1.66,0.0
20191111:1310,55.54,81.73,22.39,11.96,1.79,0.0
20191111:1410,0.0,0.0,0.0,11.77,1.52,0.0
20191111:1510,12.25,26.68,5.74,11.55,1.03,0.0
20191111:1610,0.0,0.0,0.0,10.41,0.9,0.0
20191111:1710,0.0,0.0,0.0,9.74,0.83,0.0
20191111:1810,0.0,0.0,0.0,9.21,0.9,0.0
20191111:1910,0.0,0.0,0.0,8.23,0.97,0.0
20191111:2010,0.0,0.0,0.0,7.81,1.03,0.0
20191111:2110,0.0,0.0,0.0,7.2,1.03,0.0
20191111:2210,0.0,0.0,0.0,6.43,1.1,0.0
20191111:2310,0.0,0.0,0.0,6.44,1.24,0.0
20191112:0010,0.0,0.0,0.0,6.69,1.31,0.0
20191112:0110,0.0,0.0,0.0,7.1,1.31,0.0
20191112:0210,0.0,0.0,0.0,7.45,1.45,0.0
20191112:0310,0.0,0.0,0.0,7.63,1.66,0.0
20191112:0410,0.0,0.0,0.0,7.8,1.72,0.0
20191112:0510,0.0,0.0,0.0,7.84,1.79,0.0
20191112:0610,0.0,0.0,0.0,7.77,1.52,0.0
20191112:0710,47.19,70.5,11.67,8.26,1.31,0.0
20191112:0810,109.75,143.03,19.79,8.94,1.59,0.0
20191112:0910,27.56,46.83,25.98,9.6,1.59,0.0
20191112:1010,79.38,109.28,29.59,10.28,1.45,0.0
20191112:1110,91.83,123.97,30.14,10.75,1.52,0.0
20191112:1210,64.96,92.75,27.54,11.26,1.38,0.0
20191112:1310,54.89,80.81,22.17,11.43,1.38,0.0
20191112:1410,6.72,18.37,14.63,11.19,2.14,0.0
20191112:1510,9.99,23.23,5.56,9.81,3.17,0.0
20191112:1610,0.0,0.0,0.0,8.92,2.69,0.0
20191112:1710,0.0,0.0,0.0,8.31,2.28,0.0
20191112:1810,0.0,0.0,0.0,7.78,2.41,0.0
20191112:1910,0.0,0.0,0.0,7.76,1.17,0.0
20191112:2010,0.0,0.0,0.0,7.0,1.17,0.0
20191112:2110,0.0,0.0,0.0,7.07,1.1,0.0
20191112:2210,0.0,0.0,0.0,7.22,1.1,0.0
20191112:2310,0.0,0.0,0.0,7.51,1.17,0.0
20191113:0010,0.0,0.0,0.0,7.6,1.03,0.0
20191113:0110,0.0,0.0,0.0,7.57,0.9,0.0
20191113:0210,0.0,0.0,0.0,7.57,0.76,0.0
20191113:0310,0.0,0.0,0.0,6.99,0.9,0.0
20191113:0410,0.0,0.0,0.0,7.6,0.62,0.0
20191113:0510,0.0,0.0,0.0,7.51,0.41,0.0
20191113:0610,0.0,0.0,0.0,7.28,0.55,0.0
20191113:0710,276.75,330.44,11.43,6.9,0.69,0.0
20191113:0810,480.35,573.24,19.54,7.79,0.97,0.0
20191113:0910,145.71,183.62,25.71,8.27,1.52,0.0
20191113:1010,122.8,158.28,29.32,8.75,1.72,0.0
20191113:1110,125.56,161.87,29.88,9.29,1.59,0.0
20191113:1210,142.6,181.55,27.29,9.82,1.45,0.0
20191113:1310,78.61,108.36,21.94,10.21,1.38,0.0
20191113:1410,286.8,350.88,14.44,9.8,1.24,0.0
20191113:1510,7.74,19.79,5.39,8.69,1.24,0.0
20191113:1610,0.0,0.0,0.0,7.79,1.17,0.0
20191113:1710,0.0,0.0,0.0,7.3,1.1,0.0
20191113:1810,0.0,0.0,0.0,7.09,1.03,0.0
20191113:1910,0.0,0.0,0.0,6.41,1.03,0.0
20191113:2010,0.0,0.0,0.0,6.07,0.97,0.0
20191113:2110,0.0,0.0,0.0,6.37,0.83,0.0
20191113:2210,0.0,0.0,0.0,6.39,0.69,0.0
20191113:2310,0.0,0.0,0.0,5.79,0.76,0.0
20191114:0010,0.0,0.0,0.0,5.71,0.76,0.0
20191114:0110,0.0,0.0,0.0,5.25,0.69,0.0
20191114:0210,0.0,0.0,0.0,4.79,0.76,0.0
20191114:0310,0.0,0.0,0.0,4.63,0.76,0.0
20191114:0410,0.0,0.0,0.0,4.63,0.62,0.0
20191114:0510,0.0,0.0,0.0,4.88,0.55,0.0
20191114:0610,0.0,0.0,0.0,4.63,0.62,0.0
20191114:0710,50.89,74.54,11.2,6.94,0.48,0.0
20191114:0810,192.19,235.65,19.29,8.12,0.48,0.0
20191114:0910,92.6,123.97,25.45,8.62,0.76,0.0
20191114:1010,89.23,120.3,29.05,9.13,0.9,0.0
20191114:1110,114.62,149.93,29.62,9.67,0.69,0.0
20191114:1210,96.23,128.56,27.05,9.34,0.69,0.0
20191114:1310,107.54,141.1,21.73,9.0,0.83,0.0
20191114:1410,83.82,114.01,14.25,9.05,0.97,0.0
20191114:1510,13.04,27.54,5.22,8.9,0.97,0.0
20191114:1610,0.0,0.0,0.0,8.24,1.03,0.0
20191114:1710,0.0,0.0,0.0,8.0,1.1,0.0
20191114:1810,0.0,0.0,0.0,7.92,1.1,0.0
20191114:1910,0.0,0.0,0.0,7.71,1.17,0.0
20191114:2010,0.0,0.0,0.0,7.19,1.17,0.0
20191114:2110,0.0,0.0,0.0,7.21,1.24,0.0
20191114:2210,0.0,0.0,0.0,6.55,1.31,0.0
20191114:2310,0.0,0.0,0.0,6.37,1.24,0.0
20191115:0010,0.0,0.0,0.0,6.76,1.1,0.0
20191115:0110,0.0,0.0,0.0,6.82,1.31,0.0
20191115:0210,0.0,0.0,0.0,7.11,1.31,0.0
20191115:0310,0.0,0.0,0.0,7.45,1.45,0.0
20191115:0410,0.0,0.0,0.0,7.8,1.45,0.0
20191115:0510,0.0,0.0,0.0,8.1,1.72,0.0
20191115:0610,0.0,0.0,0.0,8.16,1.59,0.0
20191115:0710,176.22,216.52,10.97,8.63,2.07,0.0
20191115:0810,116.27,150.35,19.04,9.4,2.41,0.0
20191115:0910,117.3,152.3,25.19,9.94,2.69,0.0
20191115:1010,279.11,334.88,28.79,10.54,3.52,0.0
20191115:1110,220.81,269.62,29.36,11.06,3.86,0.0
20191115:1210,502.86,596.55,26.82,11.47,4.07,0.0
20191115:1310,145.12,184.02,21.52,11.16,3.79,0.0
20191115:1410,68.25,96.3,14.06,10.9,3.24,0.0
20191115:1510,2.07,10.33,5.06,10.42,2.62,0.0
20191115:1610,0.0,0.0,0.0,9.99,2.62,0.0
20191115:1710,0.0,0.0,0.0,10.12,2.48,0.0
20191115:1810,0.0,0.0,0.0,10.21,1.79,0.0
20191115:1910,0.0,0.0,0.0,9.6,1.93,0.0
20191115:2010,0.0,0.0,0.0,9.56,1.72,0.0
20191115:2110,0.0,0.0,0.0,9.78,1.72,0.0
20191115:2210,0.0,0.0,0.0,10.11,1.86,0.0
20191115:2310,0.0,0.0,0.0,10.12,2.07,0.0
20191116:0010,0.0,0.0,0.0,9.64,2.0,0.0
20191116:0110,0.0,0.0,0.0,9.84,1.59,0.0
20191116:0210,0.0,0.0,0.0,9.67,1.38,0.0
20191116:0310,0.0,0.0,0.0,9.3,1.17,0.0
20191116:0410,0.0,0.0,0.0,9.05,1.1,0.0
20191116:0510,0.0,0.0,0.0,9.09,1.1,0.0
20191116:0610,0.0,0.0,0.0,8.91,0.83,0.0
20191116:0710,71.67,99.45,10.74,9.3,0.62,0.0
20191116:0810,20.4,37.65,18.8,9.94,0.62,0.0
20191116:0910,42.91,66.12,24.94,10.44,0.62,0.0
20191116:1010,74.22,103.77,28.53,11.44,1.31,0.0
20191116:1110,43.45,67.03,29.11,11.61,1.38,0.0
20191116:1210,47.3,71.63,26.59,11.29,1.45,0.0
20191116:1310,83.28,114.17,21.31,10.88,0.9,0.0
20191116:1410,164.54,208.67,13.89,11.02,1.17,0.0
20191116:1510,12.91,27.54,4.91,10.71,1.38,0.0
20191116:1610,0.0,0.0,0.0,10.49,1.45,0.0
20191116:1710,0.0,0.0,0.0,10.22,1.52,0.0
20191116:1810,0.0,0.0,0.0,9.85,1.66,0.0
20191116:1910,0.0,0.0,0.0,9.07,1.59,0.0
20191116:2010,0.0,0.0,0.0,8.26,1.52,0.0
20191116:2110,0.0,0.0,0.0,7.92,1.66,0.0
20191116:2210,0.0,0.0,0.0,7.79,2.0,0.0
20191116:2310,0.0,0.0,0.0,7.72,2.0,0.0
20191117:0010,0.0,0.0,0.0,8.27,2.14,0.0
20191117:0110,0.0,0.0,0.0,9.14,2.41,0.0
20191117:0210,0.0,0.0,0.0,9.69,2.9,0.0
20191117:0310,0.0,0.0,0.0,10.11,3.1,0.0
20191117:0410,0.0,0.0,0.0,10.15,2.76,0.0
20191117:0510,0.0,0.0,0.0,9.82,2.14,0.0
20191117:0610,0.0,0.0,0.0,9.51,1.72,0.0
20191117:0710,6.77,18.37,10.51,9.82,1.31,0.0
20191117:0810,39.29,61.53,18.56,10.05,1.79,0.0
20191117:0910,24.0,42.24,24.69,9.48,2.28,0.0
20191117:1010,35.07,56.02,28.28,8.77,2.41,0.0
20191117:1110,126.61,162.24,28.87,8.71,2.55,0.0
20191117:1210,490.36,580.7,26.36,9.11,2.62,0.0
20191117:1310,313.29,373.35,21.12,9.15,2.21,0.0
20191117:1410,22.65,40.4,13.71,8.91,2.28,0.0
20191117:1510,11.27,24.95,4.76,8.13,1.72,0.0
20191117:1610,0.0,0.0,0.0,7.15,1.45,0.0
20191117:1710,0.0,0.0,0.0,6.88,1.1,0.0
20191117:1810,0.0,0.0,0.0,6.7,1.24,0.0
20191117:1910,0.0,0.0,0.0,6.89,1.45,0.0
20191117:2010,0.0,0.0,0.0,6.92,1.38,0.0
20191117:2110,0.0,0.0,0.0,6.45,1.03,0.0
20191117:2210,0.0,0.0,0.0,5.94,0.97,0.0
20191117:2310,0.0,0.0,0.0,5.48,0.83,0.0
20191118:0010,0.0,0.0,0.0,5.35,0.83,0.0
20191118:0110,0.0,0.0,0.0,5.38,0.76,0.0
20191118:0210,0.0,0.0,0.0,4.89,0.83,0.0
20191118:0310,0.0,0.0,0.0,4.75,0.69,0.0
20191118:0410,0.0,0.0,0.0,4.78,0.9,0.0
20191118:0510,0.0,0.0,0.0,4.54,0.76,0.0
20191118:0610,0.0,0.0,0.0,4.18,0.83,0.0
20191118:0710,102.26,131.86,10.29,5.07,1.38,0.0
20191118:0810,341.22,399.89,18.32,6.03,1.59,0.0
20191118:0910,292.19,347.1,24.44,7.58,1.72,0.0
20191118:1010,145.21,183.18,28.03,8.48,2.07,0.0
20191118:1110,224.34,272.61,28.63,9.06,2.14,0.0
20191118:1210,637.98,767.79,26.14,9.54,2.41,0.0
20191118:1310,486.96,580.23,20.92,9.47,2.21,0.0
20191118:1410,173.69,217.21,13.55,9.45,2.0,0.0
20191118:1510,11.81,25.81,4.61,9.08,1.24,0.0
20191118:1610,0.0,0.0,0.0,8.38,1.31,0.0
20191118:1710,0.0,0.0,0.0,7.75,1.31,0.0
20191118:1810,0.0,0.0,0.0,7.57,1.38,0.0
20191118:1910,0.0,0.0,0.0,7.81,1.79,0.0
20191118:2010,0.0,0.0,0.0,7.83,1.93,0.0
20191118:2110,0.0,0.0,0.0,7.76,1.79,0.0
20191118:2210,0.0,0.0,0.0,7.61,1.59,0.0
20191118:2310,0.0,0.0,0.0,7.48,1.31,0.0
20191119:0010,0.0,0.0,0.0,7.23,1.17,0.0
20191119:0110,0.0,0.0,0.0,7.24,1.03,0.0
20191119:0210,0.0,0.0,0.0,7.3,1.17,0.0
20191119:0310,0.0,0.0,0.0,7.48,1.45,0.0
20191119:0410,0.0,0.0,0.0,7.41,1.38,0.0
20191119:0510,0.0,0.0,0.0,7.46,1.45,0.0
20191119:0610,0.0,0.0,0.0,7.31,1.38,0.0
20191119:0710,16.48,32.14,10.07,7.79,1.1,0.0
20191119:0810,31.39,51.42,18.09,8.41,1.45,0.0
20191119:0910,57.11,82.65,24.2,9.06,1.72,0.0
20191119:1010,46.96,70.71,27.79,9.42,1.1,0.0
20191119:1110,70.03,98.26,28.4,10.02,1.24,0.0
20191119:1210,98.05,130.68,25.93,9.93,1.45,0.0
20191119:1310,19.06,35.81,20.74,9.61,1.72,0.0
