datetime,date,hour,SUD [Eur/MWh],SUD [Eur/Wh]
2019-07-06 13:00:00,20190706,14,43,"0,000004319"
2019-07-06 14:00:00,20190706,15,43,"0,000004319"
2019-07-06 15:00:00,20190706,16,43,"0,000004311"
2019-07-06 16:00:00,20190706,17,43,"0,000004343"
2019-07-06 17:00:00,20190706,18,48,"0,000004792"
2019-07-06 18:00:00,20190706,19,53,"0,000005325"
2019-07-06 19:00:00,20190706,20,59,"0,0000059"
2019-07-06 20:00:00,20190706,21,58,"0,000005765"
2019-07-06 21:00:00,20190706,22,60,"0,000006"
2019-07-06 22:00:00,20190706,23,53,"0,000005271"
2019-07-06 23:00:00,20190706,24,44,"0,00000441"
2019-07-07 00:00:00,20190707,1,57,"0,0000057"
2019-07-07 01:00:00,20190707,2,57,"0,000005744"
2019-07-07 02:00:00,20190707,3,47,"0,000004744"
2019-07-07 03:00:00,20190707,4,43,"0,000004305"
2019-07-07 04:00:00,20190707,5,42,"0,000004151"
2019-07-07 05:00:00,20190707,6,36,"0,000003601"
2019-07-07 06:00:00,20190707,7,36,"0,000003595"
2019-07-07 07:00:00,20190707,8,36,"0,00000356"
2019-07-07 08:00:00,20190707,9,36,"0,000003594"
2019-07-07 09:00:00,20190707,10,36,"0,000003603"
2019-07-07 10:00:00,20190707,11,39,"0,000003862"
2019-07-07 11:00:00,20190707,12,36,"0,000003613"
2019-07-07 12:00:00,20190707,13,36,"0,000003602"
2019-07-07 13:00:00,20190707,14,36,"0,000003594"
2019-07-07 14:00:00,20190707,15,25,"0,0000025"
2019-07-07 15:00:00,20190707,16,23,"0,000002316"
2019-07-07 16:00:00,20190707,17,35,"0,000003536"
2019-07-07 17:00:00,20190707,18,42,"0,00000415"
2019-07-07 18:00:00,20190707,19,42,"0,0000042"
2019-07-07 19:00:00,20190707,20,48,"0,0000048"
2019-07-07 20:00:00,20190707,21,53,"0,000005321"
2019-07-07 21:00:00,20190707,22,56,"0,000005556"
2019-07-07 22:00:00,20190707,23,53,"0,000005301"
2019-07-07 23:00:00,20190707,24,42,"0,000004235"
2019-07-08 00:00:00,20190708,1,44,"0,000004377"
2019-07-08 01:00:00,20190708,2,41,"0,000004065"
2019-07-08 02:00:00,20190708,3,41,"0,00000405"
2019-07-08 03:00:00,20190708,4,41,"0,00000405"
2019-07-08 04:00:00,20190708,5,39,"0,000003876"
2019-07-08 05:00:00,20190708,6,40,"0,000004"
2019-07-08 06:00:00,20190708,7,44,"0,000004445"
2019-07-08 07:00:00,20190708,8,48,"0,0000048"
2019-07-08 08:00:00,20190708,9,54,"0,000005419"
2019-07-08 09:00:00,20190708,10,55,"0,0000055"
2019-07-08 10:00:00,20190708,11,53,"0,000005294"
2019-07-08 11:00:00,20190708,12,51,"0,000005072"
2019-07-08 12:00:00,20190708,13,50,"0,000004957"
2019-07-08 13:00:00,20190708,14,50,"0,000004957"
2019-07-08 14:00:00,20190708,15,55,"0,0000055"
2019-07-08 15:00:00,20190708,16,58,"0,000005802"
2019-07-08 16:00:00,20190708,17,58,"0,000005825"
2019-07-08 17:00:00,20190708,18,58,"0,000005825"
2019-07-08 18:00:00,20190708,19,58,"0,000005825"
2019-07-08 19:00:00,20190708,20,58,"0,000005842"
2019-07-08 20:00:00,20190708,21,58,"0,000005842"
2019-07-08 21:00:00,20190708,22,58,"0,000005842"
2019-07-08 22:00:00,20190708,23,55,"0,000005468"
2019-07-08 23:00:00,20190708,24,46,"0,000004648"
2019-07-09 00:00:00,20190709,1,48,"0,0000048"
2019-07-09 01:00:00,20190709,2,57,"0,000005703"
2019-07-09 02:00:00,20190709,3,57,"0,000005703"
2019-07-09 03:00:00,20190709,4,49,"0,000004903"
2019-07-09 04:00:00,20190709,5,49,"0,000004908"
2019-07-09 05:00:00,20190709,6,49,"0,000004903"
2019-07-09 06:00:00,20190709,7,47,"0,000004693247"
2019-07-09 07:00:00,20190709,8,48,"0,0000048"
2019-07-09 08:00:00,20190709,9,55,"0,000005473"
2019-07-09 09:00:00,20190709,10,58,"0,000005802"
2019-07-09 10:00:00,20190709,11,58,"0,000005802"
2019-07-09 11:00:00,20190709,12,58,"0,000005802"
2019-07-09 12:00:00,20190709,13,50,"0,000005"
2019-07-09 13:00:00,20190709,14,51,"0,000005067"
2019-07-09 14:00:00,20190709,15,57,"0,000005703"
2019-07-09 15:00:00,20190709,16,58,"0,000005802"
2019-07-09 16:00:00,20190709,17,58,"0,000005842"
2019-07-09 17:00:00,20190709,18,59,"0,000005925"
2019-07-09 18:00:00,20190709,19,58,"0,000005825"
2019-07-09 19:00:00,20190709,20,65,"0,000006498"
2019-07-09 20:00:00,20190709,21,58,"0,000005825"
2019-07-09 21:00:00,20190709,22,58,"0,000005842"
2019-07-09 22:00:00,20190709,23,55,"0,000005468"
2019-07-09 23:00:00,20190709,24,46,"0,000004601"
2019-07-10 00:00:00,20190710,1,53,"0,000005336"
2019-07-10 01:00:00,20190710,2,56,"0,000005625"
2019-07-10 02:00:00,20190710,3,45,"0,000004536"
2019-07-10 03:00:00,20190710,4,45,"0,000004474"
2019-07-10 04:00:00,20190710,5,44,"0,000004388"
2019-07-10 05:00:00,20190710,6,48,"0,0000048"
2019-07-10 06:00:00,20190710,7,53,"0,00000526"
2019-07-10 07:00:00,20190710,8,51,"0,0000051"
2019-07-10 08:00:00,20190710,9,57,"0,00000571"
2019-07-10 09:00:00,20190710,10,58,"0,000005802"
2019-07-10 10:00:00,20190710,11,55,"0,000005543"
2019-07-10 11:00:00,20190710,12,52,"0,000005243"
2019-07-10 12:00:00,20190710,13,48,"0,0000048"
2019-07-10 13:00:00,20190710,14,48,"0,000004776"
2019-07-10 14:00:00,20190710,15,50,"0,000004989"
2019-07-10 15:00:00,20190710,16,50,"0,000005025"
2019-07-10 16:00:00,20190710,17,51,"0,00000514"
2019-07-10 17:00:00,20190710,18,51,"0,00000514"
2019-07-10 18:00:00,20190710,19,51,"0,0000051"
2019-07-10 19:00:00,20190710,20,53,"0,000005319"
2019-07-10 20:00:00,20190710,21,51,"0,000005143"
2019-07-10 21:00:00,20190710,22,50,"0,000005026"
2019-07-10 22:00:00,20190710,23,48,"0,0000048"
2019-07-10 23:00:00,20190710,24,45,"0,000004476"
2019-07-11 00:00:00,20190711,1,44,"0,0000044"
2019-07-11 01:00:00,20190711,2,44,"0,00000437"
2019-07-11 02:00:00,20190711,3,42,"0,000004221"
2019-07-11 03:00:00,20190711,4,43,"0,000004292"
2019-07-11 04:00:00,20190711,5,42,"0,0000042"
2019-07-11 05:00:00,20190711,6,42,"0,0000042"
2019-07-11 06:00:00,20190711,7,45,"0,00000449"
2019-07-11 07:00:00,20190711,8,51,"0,000005091901"
2019-07-11 08:00:00,20190711,9,54,"0,000005414"
2019-07-11 09:00:00,20190711,10,55,"0,000005501"
2019-07-11 10:00:00,20190711,11,53,"0,0000053"
2019-07-11 11:00:00,20190711,12,54,"0,000005398734"
2019-07-11 12:00:00,20190711,13,51,"0,000005141914"
2019-07-11 13:00:00,20190711,14,50,"0,000005"
2019-07-11 14:00:00,20190711,15,56,"0,00000561"
2019-07-11 15:00:00,20190711,16,56,"0,0000056"
2019-07-11 16:00:00,20190711,17,57,"0,0000057"
2019-07-11 17:00:00,20190711,18,60,"0,000006004"
2019-07-11 18:00:00,20190711,19,60,"0,000006004"
2019-07-11 19:00:00,20190711,20,60,"0,000006028"
2019-07-11 20:00:00,20190711,21,60,"0,000006046"
2019-07-11 21:00:00,20190711,22,60,"0,000006028"
2019-07-11 22:00:00,20190711,23,57,"0,000005709"
2019-07-11 23:00:00,20190711,24,49,"0,000004928"
2019-07-12 00:00:00,20190712,1,70,"0,000007"
2019-07-12 01:00:00,20190712,2,70,"0,00000702"
2019-07-12 02:00:00,20190712,3,70,"0,000007"
2019-07-12 03:00:00,20190712,4,60,"0,000006"
2019-07-12 04:00:00,20190712,5,58,"0,00000579"
2019-07-12 05:00:00,20190712,6,58,"0,00000579"
2019-07-12 06:00:00,20190712,7,53,"0,0000053"
2019-07-12 07:00:00,20190712,8,59,"0,00000591"
2019-07-12 08:00:00,20190712,9,59,"0,00000591"
2019-07-12 09:00:00,20190712,10,59,"0,000005915"
2019-07-12 10:00:00,20190712,11,58,"0,00000579"
2019-07-12 11:00:00,20190712,12,58,"0,00000579"
2019-07-12 12:00:00,20190712,13,51,"0,0000051"
2019-07-12 13:00:00,20190712,14,50,"0,000005004"
2019-07-12 14:00:00,20190712,15,53,"0,00000527"
2019-07-12 15:00:00,20190712,16,56,"0,000005618"
2019-07-12 16:00:00,20190712,17,62,"0,000006209"
2019-07-12 17:00:00,20190712,18,57,"0,0000057"
2019-07-12 18:00:00,20190712,19,58,"0,0000058"
2019-07-12 19:00:00,20190712,20,59,"0,00000591"
2019-07-12 20:00:00,20190712,21,59,"0,000005850124"
2019-07-12 21:00:00,20190712,22,58,"0,00000579"
2019-07-12 22:00:00,20190712,23,55,"0,000005451"
2019-07-12 23:00:00,20190712,24,47,"0,000004723"
2019-07-13 00:00:00,20190713,1,51,"0,000005115"
2019-07-13 01:00:00,20190713,2,62,"0,000006155"
2019-07-13 02:00:00,20190713,3,56,"0,000005621"
2019-07-13 03:00:00,20190713,4,56,"0,000005621"
2019-07-13 04:00:00,20190713,5,50,"0,000005"
2019-07-13 05:00:00,20190713,6,45,"0,000004452"
2019-07-13 06:00:00,20190713,7,43,"0,000004332"
2019-07-13 07:00:00,20190713,8,47,"0,000004731"
2019-07-13 08:00:00,20190713,9,48,"0,0000048"
2019-07-13 09:00:00,20190713,10,48,"0,0000048"
2019-07-13 10:00:00,20190713,11,45,"0,000004525"
2019-07-13 11:00:00,20190713,12,42,"0,000004218"
2019-07-13 12:00:00,20190713,13,41,"0,000004129"
2019-07-13 13:00:00,20190713,14,40,"0,000004"
2019-07-13 14:00:00,20190713,15,40,"0,000003979"
2019-07-13 15:00:00,20190713,16,40,"0,000003991"
2019-07-13 16:00:00,20190713,17,40,"0,000004016"
2019-07-13 17:00:00,20190713,18,42,"0,000004214"
2019-07-13 18:00:00,20190713,19,45,"0,000004452116"
2019-07-13 19:00:00,20190713,20,49,"0,000004875"
2019-07-13 20:00:00,20190713,21,56,"0,000005621"
2019-07-13 21:00:00,20190713,22,56,"0,000005621"
2019-07-13 22:00:00,20190713,23,47,"0,000004683"
2019-07-13 23:00:00,20190713,24,43,"0,000004272"
2019-07-14 00:00:00,20190714,1,45,"0,000004453"
2019-07-14 01:00:00,20190714,2,42,"0,000004206"
2019-07-14 02:00:00,20190714,3,41,"0,0000041"
2019-07-14 03:00:00,20190714,4,39,"0,000003929"
2019-07-14 04:00:00,20190714,5,37,"0,000003717"
2019-07-14 05:00:00,20190714,6,37,"0,000003698"
2019-07-14 06:00:00,20190714,7,35,"0,000003521"
2019-07-14 07:00:00,20190714,8,37,"0,000003687"
2019-07-14 08:00:00,20190714,9,35,"0,000003549"
2019-07-14 09:00:00,20190714,10,37,"0,000003691847"
2019-07-14 10:00:00,20190714,11,37,"0,000003699817"
2019-07-14 11:00:00,20190714,12,37,"0,000003716"
2019-07-14 12:00:00,20190714,13,36,"0,000003643268"
2019-07-14 13:00:00,20190714,14,34,"0,000003404054"
2019-07-14 14:00:00,20190714,15,34,"0,000003409"
2019-07-14 15:00:00,20190714,16,37,"0,000003691"
2019-07-14 16:00:00,20190714,17,38,"0,00000382"
2019-07-14 17:00:00,20190714,18,41,"0,000004055"
2019-07-14 18:00:00,20190714,19,50,"0,000005015"
2019-07-14 19:00:00,20190714,20,61,"0,000006107"
2019-07-14 20:00:00,20190714,21,62,"0,000006178"
2019-07-14 21:00:00,20190714,22,62,"0,000006224"
2019-07-14 22:00:00,20190714,23,62,"0,000006224"
2019-07-14 23:00:00,20190714,24,62,"0,000006178"
2019-07-15 00:00:00,20190715,1,56,"0,000005632"
2019-07-15 01:00:00,20190715,2,56,"0,000005632"
2019-07-15 02:00:00,20190715,3,56,"0,000005607"
2019-07-15 03:00:00,20190715,4,56,"0,000005607"
2019-07-15 04:00:00,20190715,5,53,"0,000005269"
2019-07-15 05:00:00,20190715,6,53,"0,000005269"
2019-07-15 06:00:00,20190715,7,47,"0,000004725"
2019-07-15 07:00:00,20190715,8,48,"0,000004834"
2019-07-15 08:00:00,20190715,9,56,"0,000005632"
2019-07-15 09:00:00,20190715,10,61,"0,000006109"
2019-07-15 10:00:00,20190715,11,58,"0,0000058"
2019-07-15 11:00:00,20190715,12,57,"0,00000571"
2019-07-15 12:00:00,20190715,13,53,"0,000005279"
2019-07-15 13:00:00,20190715,14,54,"0,000005403"
2019-07-15 14:00:00,20190715,15,57,"0,000005726"
2019-07-15 15:00:00,20190715,16,57,"0,00000568"
2019-07-15 16:00:00,20190715,17,60,"0,000005957"
2019-07-15 17:00:00,20190715,18,59,"0,000005864"
2019-07-15 18:00:00,20190715,19,55,"0,00000551"
2019-07-15 19:00:00,20190715,20,56,"0,000005607"
2019-07-15 20:00:00,20190715,21,55,"0,0000055"
2019-07-15 21:00:00,20190715,22,56,"0,000005607"
2019-07-15 22:00:00,20190715,23,48,"0,000004756"
2019-07-15 23:00:00,20190715,24,46,"0,000004624"
2019-07-16 00:00:00,20190716,1,46,"0,00000455"
2019-07-16 01:00:00,20190716,2,49,"0,00000491"
2019-07-16 02:00:00,20190716,3,45,"0,000004526"
2019-07-16 03:00:00,20190716,4,44,"0,0000044"
2019-07-16 04:00:00,20190716,5,44,"0,0000044"
2019-07-16 05:00:00,20190716,6,43,"0,000004253"
2019-07-16 06:00:00,20190716,7,44,"0,0000044"
2019-07-16 07:00:00,20190716,8,47,"0,000004695087"
2019-07-16 08:00:00,20190716,9,49,"0,000004914479"
2019-07-16 09:00:00,20190716,10,48,"0,000004835"
2019-07-16 10:00:00,20190716,11,47,"0,00000471272"
2019-07-16 11:00:00,20190716,12,47,"0,000004692363"
2019-07-16 12:00:00,20190716,13,45,"0,0000045"
2019-07-16 13:00:00,20190716,14,45,"0,0000045"
2019-07-16 14:00:00,20190716,15,45,"0,000004528"
2019-07-16 15:00:00,20190716,16,45,"0,000004544"
2019-07-16 16:00:00,20190716,17,47,"0,00000467"
2019-07-16 17:00:00,20190716,18,47,"0,000004723"
2019-07-16 18:00:00,20190716,19,49,"0,000004881"
2019-07-16 19:00:00,20190716,20,53,"0,000005264"
2019-07-16 20:00:00,20190716,21,52,"0,000005196"
2019-07-16 21:00:00,20190716,22,51,"0,000005083"
2019-07-16 22:00:00,20190716,23,49,"0,0000049"
2019-07-16 23:00:00,20190716,24,45,"0,000004519"
2019-07-17 00:00:00,20190717,1,43,"0,000004277"
2019-07-17 01:00:00,20190717,2,42,"0,000004206"
2019-07-17 02:00:00,20190717,3,42,"0,000004201"
2019-07-17 03:00:00,20190717,4,42,"0,000004201"
2019-07-17 04:00:00,20190717,5,42,"0,000004201"
2019-07-17 05:00:00,20190717,6,42,"0,0000042"
2019-07-17 06:00:00,20190717,7,44,"0,00000440263"
2019-07-17 07:00:00,20190717,8,50,"0,000004998"
2019-07-17 08:00:00,20190717,9,51,"0,000005097509"
2019-07-17 09:00:00,20190717,10,50,"0,00000502267"
2019-07-17 10:00:00,20190717,11,49,"0,000004877988"
2019-07-17 11:00:00,20190717,12,48,"0,000004769553"
2019-07-17 12:00:00,20190717,13,45,"0,0000045"
2019-07-17 13:00:00,20190717,14,44,"0,000004356"
2019-07-17 14:00:00,20190717,15,45,"0,0000045"
2019-07-17 15:00:00,20190717,16,46,"0,000004635"
2019-07-17 16:00:00,20190717,17,49,"0,000004936"
2019-07-17 17:00:00,20190717,18,51,"0,00000507"
2019-07-17 18:00:00,20190717,19,52,"0,0000052"
2019-07-17 19:00:00,20190717,20,54,"0,000005404"
2019-07-17 20:00:00,20190717,21,54,"0,000005449304"
2019-07-17 21:00:00,20190717,22,53,"0,000005344"
2019-07-17 22:00:00,20190717,23,51,"0,000005064"
2019-07-17 23:00:00,20190717,24,46,"0,0000046"
2019-07-18 00:00:00,20190718,1,44,"0,000004447"
2019-07-18 01:00:00,20190718,2,59,"0,000005886"
2019-07-18 02:00:00,20190718,3,56,"0,000005607"
2019-07-18 03:00:00,20190718,4,56,"0,000005607"
2019-07-18 04:00:00,20190718,5,56,"0,000005632"
2019-07-18 05:00:00,20190718,6,56,"0,000005571"
2019-07-18 06:00:00,20190718,7,44,"0,00000438"
2019-07-18 07:00:00,20190718,8,47,"0,000004727"
2019-07-18 08:00:00,20190718,9,52,"0,0000052"
2019-07-18 09:00:00,20190718,10,51,"0,0000051"
2019-07-18 10:00:00,20190718,11,49,"0,0000049"
2019-07-18 11:00:00,20190718,12,46,"0,00000459"
2019-07-18 12:00:00,20190718,13,44,"0,000004358"
2019-07-18 13:00:00,20190718,14,44,"0,000004358"
2019-07-18 14:00:00,20190718,15,46,"0,000004554"
2019-07-18 15:00:00,20190718,16,50,"0,000005"
2019-07-18 16:00:00,20190718,17,53,"0,0000053"
2019-07-18 17:00:00,20190718,18,52,"0,00000521606"
2019-07-18 18:00:00,20190718,19,53,"0,000005296"
2019-07-18 19:00:00,20190718,20,56,"0,000005607"
2019-07-18 20:00:00,20190718,21,56,"0,000005632"
2019-07-18 21:00:00,20190718,22,57,"0,000005657"
2019-07-18 22:00:00,20190718,23,56,"0,000005607"
2019-07-18 23:00:00,20190718,24,45,"0,000004501"
2019-07-19 00:00:00,20190719,1,56,"0,000005607"
2019-07-19 01:00:00,20190719,2,57,"0,000005657"
2019-07-19 02:00:00,20190719,3,57,"0,000005657"
2019-07-19 03:00:00,20190719,4,57,"0,000005657"
2019-07-19 04:00:00,20190719,5,56,"0,000005632"
2019-07-19 05:00:00,20190719,6,56,"0,000005607"
2019-07-19 06:00:00,20190719,7,55,"0,0000055"
2019-07-19 07:00:00,20190719,8,59,"0,000005946"
2019-07-19 08:00:00,20190719,9,61,"0,00000612"
2019-07-19 09:00:00,20190719,10,61,"0,0000061"
2019-07-19 10:00:00,20190719,11,56,"0,000005632"
2019-07-19 11:00:00,20190719,12,57,"0,000005657"
2019-07-19 12:00:00,20190719,13,51,"0,000005058"
2019-07-19 13:00:00,20190719,14,48,"0,0000048"
2019-07-19 14:00:00,20190719,15,53,"0,000005296"
2019-07-19 15:00:00,20190719,16,56,"0,000005632"
2019-07-19 16:00:00,20190719,17,56,"0,000005607"
2019-07-19 17:00:00,20190719,18,59,"0,000005883"
2019-07-19 18:00:00,20190719,19,63,"0,000006335"
2019-07-19 19:00:00,20190719,20,63,"0,000006335"
2019-07-19 20:00:00,20190719,21,63,"0,000006335"
2019-07-19 21:00:00,20190719,22,63,"0,000006335"
2019-07-19 22:00:00,20190719,23,57,"0,000005657"
2019-07-19 23:00:00,20190719,24,56,"0,000005607"
2019-07-20 00:00:00,20190720,1,56,"0,000005607"
2019-07-20 01:00:00,20190720,2,59,"0,00000586"
2019-07-20 02:00:00,20190720,3,56,"0,000005607"
2019-07-20 03:00:00,20190720,4,56,"0,000005607"
2019-07-20 04:00:00,20190720,5,55,"0,000005523"
2019-07-20 05:00:00,20190720,6,52,"0,000005211"
2019-07-20 06:00:00,20190720,7,43,"0,000004271"
2019-07-20 07:00:00,20190720,8,43,"0,000004323"
2019-07-20 08:00:00,20190720,9,52,"0,000005211"
2019-07-20 09:00:00,20190720,10,41,"0,000004142"
2019-07-20 10:00:00,20190720,11,41,"0,0000041"
2019-07-20 11:00:00,20190720,12,40,"0,000004007"
2019-07-20 12:00:00,20190720,13,39,"0,000003945"
2019-07-20 13:00:00,20190720,14,38,"0,000003807"
2019-07-20 14:00:00,20190720,15,39,"0,000003885"
2019-07-20 15:00:00,20190720,16,39,"0,000003887"
2019-07-20 16:00:00,20190720,17,40,"0,000003983"
2019-07-20 17:00:00,20190720,18,43,"0,000004323"
2019-07-20 18:00:00,20190720,19,56,"0,000005632"
2019-07-20 19:00:00,20190720,20,59,"0,000005882"
2019-07-20 20:00:00,20190720,21,63,"0,00000632"
2019-07-20 21:00:00,20190720,22,63,"0,00000632"
2019-07-20 22:00:00,20190720,23,56,"0,000005607"
2019-07-20 23:00:00,20190720,24,42,"0,0000042"
2019-07-21 00:00:00,20190721,1,52,"0,00000517"
2019-07-21 01:00:00,20190721,2,56,"0,000005632"
2019-07-21 02:00:00,20190721,3,56,"0,000005607"
2019-07-21 03:00:00,20190721,4,52,"0,00000517"
2019-07-21 04:00:00,20190721,5,48,"0,000004780181"
2019-07-21 05:00:00,20190721,6,44,"0,000004443"
2019-07-21 06:00:00,20190721,7,40,"0,000004023"
2019-07-21 07:00:00,20190721,8,40,"0,00000395"
2019-07-21 08:00:00,20190721,9,45,"0,000004473"
2019-07-21 09:00:00,20190721,10,50,"0,000005"
2019-07-21 10:00:00,20190721,11,45,"0,0000045"
2019-07-21 11:00:00,20190721,12,39,"0,000003902"
2019-07-21 12:00:00,20190721,13,39,"0,0000039"
2019-07-21 13:00:00,20190721,14,38,"0,000003799"
2019-07-21 14:00:00,20190721,15,37,"0,000003716"
2019-07-21 15:00:00,20190721,16,39,"0,00000385"
2019-07-21 16:00:00,20190721,17,39,"0,000003945"
2019-07-21 17:00:00,20190721,18,42,"0,0000042"
2019-07-21 18:00:00,20190721,19,52,"0,00000517"
2019-07-21 19:00:00,20190721,20,57,"0,000005657"
2019-07-21 20:00:00,20190721,21,63,"0,00000632"
2019-07-21 21:00:00,20190721,22,63,"0,00000632"
2019-07-21 22:00:00,20190721,23,57,"0,000005657"
2019-07-21 23:00:00,20190721,24,56,"0,000005607"
2019-07-22 00:00:00,20190722,1,52,"0,000005188"
2019-07-22 01:00:00,20190722,2,56,"0,000005632"
2019-07-22 02:00:00,20190722,3,56,"0,000005607"
2019-07-22 03:00:00,20190722,4,52,"0,000005188"
2019-07-22 04:00:00,20190722,5,52,"0,000005188"
2019-07-22 05:00:00,20190722,6,52,"0,000005188"
2019-07-22 06:00:00,20190722,7,45,"0,0000045"
2019-07-22 07:00:00,20190722,8,48,"0,000004796501"
2019-07-22 08:00:00,20190722,9,56,"0,000005632"
2019-07-22 09:00:00,20190722,10,56,"0,000005611"
2019-07-22 10:00:00,20190722,11,55,"0,0000055"
2019-07-22 11:00:00,20190722,12,52,"0,000005222"
2019-07-22 12:00:00,20190722,13,50,"0,000005"
2019-07-22 13:00:00,20190722,14,50,"0,000005001"
2019-07-22 14:00:00,20190722,15,54,"0,000005421"
2019-07-22 15:00:00,20190722,16,56,"0,000005607"
2019-07-22 16:00:00,20190722,17,59,"0,000005882"
2019-07-22 17:00:00,20190722,18,60,"0,000006034"
2019-07-22 18:00:00,20190722,19,62,"0,000006217"
2019-07-22 19:00:00,20190722,20,65,"0,000006461"
2019-07-22 20:00:00,20190722,21,63,"0,000006323"
2019-07-22 21:00:00,20190722,22,65,"0,000006454966"
2019-07-22 22:00:00,20190722,23,62,"0,000006217"
2019-07-22 23:00:00,20190722,24,56,"0,000005607"
2019-07-23 00:00:00,20190723,1,49,"0,000004886"
2019-07-23 01:00:00,20190723,2,48,"0,00000476"
2019-07-23 02:00:00,20190723,3,48,"0,0000048"
2019-07-23 03:00:00,20190723,4,46,"0,000004631"
2019-07-23 04:00:00,20190723,5,45,"0,000004472"
2019-07-23 05:00:00,20190723,6,42,"0,0000042"
2019-07-23 06:00:00,20190723,7,45,"0,000004515"
2019-07-23 07:00:00,20190723,8,50,"0,000005"
2019-07-23 08:00:00,20190723,9,53,"0,000005333"
2019-07-23 09:00:00,20190723,10,55,"0,000005522"
2019-07-23 10:00:00,20190723,11,55,"0,000005478"
2019-07-23 11:00:00,20190723,12,53,"0,000005276"
2019-07-23 12:00:00,20190723,13,45,"0,000004545"
2019-07-23 13:00:00,20190723,14,47,"0,000004736"
2019-07-23 14:00:00,20190723,15,54,"0,000005416"
2019-07-23 15:00:00,20190723,16,55,"0,000005522"
2019-07-23 16:00:00,20190723,17,57,"0,000005657"
2019-07-23 17:00:00,20190723,18,60,"0,000006034"
2019-07-23 18:00:00,20190723,19,62,"0,0000062"
2019-07-23 19:00:00,20190723,20,63,"0,000006298"
2019-07-23 20:00:00,20190723,21,63,"0,000006298"
2019-07-23 21:00:00,20190723,22,63,"0,000006294"
2019-07-23 22:00:00,20190723,23,55,"0,000005522"
2019-07-23 23:00:00,20190723,24,48,"0,000004799"
2019-07-24 00:00:00,20190724,1,55,"0,0000055"
2019-07-24 01:00:00,20190724,2,46,"0,0000046"
2019-07-24 02:00:00,20190724,3,43,"0,000004294"
2019-07-24 03:00:00,20190724,4,41,"0,000004147"
2019-07-24 04:00:00,20190724,5,42,"0,000004208"
2019-07-24 05:00:00,20190724,6,43,"0,000004272"
2019-07-24 06:00:00,20190724,7,48,"0,000004756"
2019-07-24 07:00:00,20190724,8,56,"0,000005632"
2019-07-24 08:00:00,20190724,9,62,"0,0000062"
2019-07-24 09:00:00,20190724,10,58,"0,0000058"
2019-07-24 10:00:00,20190724,11,57,"0,000005695"
2019-07-24 11:00:00,20190724,12,62,"0,000006248"
2019-07-24 12:00:00,20190724,13,57,"0,000005653"
2019-07-24 13:00:00,20190724,14,57,"0,000005653"
2019-07-24 14:00:00,20190724,15,57,"0,000005653"
2019-07-24 15:00:00,20190724,16,65,"0,000006474"
2019-07-24 16:00:00,20190724,17,65,"0,000006499"
2019-07-24 17:00:00,20190724,18,69,"0,00000691"
2019-07-24 18:00:00,20190724,19,70,"0,000007"
2019-07-24 19:00:00,20190724,20,73,"0,000007343"
2019-07-24 20:00:00,20190724,21,71,"0,000007093"
2019-07-24 21:00:00,20190724,22,71,"0,000007093"
2019-07-24 22:00:00,20190724,23,65,"0,000006499"
2019-07-24 23:00:00,20190724,24,57,"0,000005657"
2019-07-25 00:00:00,20190725,1,56,"0,000005607"
2019-07-25 01:00:00,20190725,2,50,"0,000004999"
2019-07-25 02:00:00,20190725,3,45,"0,0000045"
2019-07-25 03:00:00,20190725,4,45,"0,000004499"
2019-07-25 04:00:00,20190725,5,44,"0,000004446"
2019-07-25 05:00:00,20190725,6,45,"0,0000045"
2019-07-25 06:00:00,20190725,7,55,"0,000005481"
2019-07-25 07:00:00,20190725,8,58,"0,0000058"
2019-07-25 08:00:00,20190725,9,57,"0,000005667"
2019-07-25 09:00:00,20190725,10,59,"0,000005947826"
2019-07-25 10:00:00,20190725,11,63,"0,0000063"
2019-07-25 11:00:00,20190725,12,65,"0,000006482"
2019-07-25 12:00:00,20190725,13,65,"0,000006457"
2019-07-25 13:00:00,20190725,14,65,"0,000006457"
2019-07-25 14:00:00,20190725,15,65,"0,000006482"
2019-07-25 15:00:00,20190725,16,70,"0,000007"
2019-07-25 16:00:00,20190725,17,71,"0,000007063"
2019-07-25 17:00:00,20190725,18,70,"0,000007047"
2019-07-25 18:00:00,20190725,19,71,"0,000007063"
2019-07-25 19:00:00,20190725,20,71,"0,000007063"
2019-07-25 20:00:00,20190725,21,71,"0,000007063"
2019-07-25 21:00:00,20190725,22,71,"0,000007063"
2019-07-25 22:00:00,20190725,23,69,"0,0000069"
2019-07-25 23:00:00,20190725,24,62,"0,0000062"
2019-07-26 00:00:00,20190726,1,57,"0,000005657"
2019-07-26 01:00:00,20190726,2,54,"0,000005447"
2019-07-26 02:00:00,20190726,3,54,"0,000005399"
2019-07-26 03:00:00,20190726,4,49,"0,000004889"
2019-07-26 04:00:00,20190726,5,47,"0,000004699"
2019-07-26 05:00:00,20190726,6,49,"0,000004934"
2019-07-26 06:00:00,20190726,7,55,"0,0000055"
2019-07-26 07:00:00,20190726,8,57,"0,000005735"
2019-07-26 08:00:00,20190726,9,64,"0,00000635"
2019-07-26 09:00:00,20190726,10,65,"0,000006522"
2019-07-26 10:00:00,20190726,11,65,"0,000006522"
2019-07-26 11:00:00,20190726,12,66,"0,0000066"
2019-07-26 12:00:00,20190726,13,57,"0,000005735"
2019-07-26 13:00:00,20190726,14,60,"0,00000595"
