datetime,Data,Ora,€/MWh,SUD [Eur/Wh]
2019-09-21 13:00:00,21/09/2019,14,33.35,3.3350000000000004e-05
2019-09-21 14:00:00,21/09/2019,15,33.99,3.3990000000000005e-05
2019-09-21 15:00:00,21/09/2019,16,38.1,3.8100000000000005e-05
2019-09-21 16:00:00,21/09/2019,17,39.15,3.9149999999999996e-05
2019-09-21 17:00:00,21/09/2019,18,47.3,4.73e-05
2019-09-21 18:00:00,21/09/2019,19,50.57,5.057e-05
2019-09-21 19:00:00,21/09/2019,20,59.15,5.915e-05
2019-09-21 20:00:00,21/09/2019,21,55.0,5.5e-05
2019-09-21 21:00:00,21/09/2019,22,50.57,5.057e-05
2019-09-21 22:00:00,21/09/2019,23,44.0,4.4e-05
2019-09-21 23:00:00,21/09/2019,24,40.99,4.099e-05
2019-09-22 00:00:00,22/09/2019,1,47.5,4.75e-05
2019-09-22 01:00:00,22/09/2019,2,40.3,4.03e-05
2019-09-22 02:00:00,22/09/2019,3,38.47,3.8469999999999996e-05
2019-09-22 03:00:00,22/09/2019,4,38.38,3.838e-05
2019-09-22 04:00:00,22/09/2019,5,37.79,3.779e-05
2019-09-22 05:00:00,22/09/2019,6,37.99,3.799e-05
2019-09-22 06:00:00,22/09/2019,7,39.58,3.958e-05
2019-09-22 07:00:00,22/09/2019,8,42.58,4.2579999999999996e-05
2019-09-22 08:00:00,22/09/2019,9,43.2,4.32e-05
2019-09-22 09:00:00,22/09/2019,10,47.6,4.76e-05
2019-09-22 10:00:00,22/09/2019,11,50.99,5.0990000000000005e-05
2019-09-22 11:00:00,22/09/2019,12,51.0,5.1e-05
2019-09-22 12:00:00,22/09/2019,13,50.57,5.057e-05
2019-09-22 13:00:00,22/09/2019,14,45.0,4.5e-05
2019-09-22 14:00:00,22/09/2019,15,44.0,4.4e-05
2019-09-22 15:00:00,22/09/2019,16,46.23,4.6229999999999996e-05
2019-09-22 16:00:00,22/09/2019,17,48.0,4.8e-05
2019-09-22 17:00:00,22/09/2019,18,47.51,4.751e-05
2019-09-22 18:00:00,22/09/2019,19,50.57,5.057e-05
2019-09-22 19:00:00,22/09/2019,20,60.8,6.0799999999999994e-05
2019-09-22 20:00:00,22/09/2019,21,61.05,6.104999999999999e-05
2019-09-22 21:00:00,22/09/2019,22,50.99,5.0990000000000005e-05
2019-09-22 22:00:00,22/09/2019,23,48.13,4.813e-05
2019-09-22 23:00:00,22/09/2019,24,40.1,4.01e-05
2019-09-23 00:00:00,23/09/2019,1,41.52,4.152e-05
2019-09-23 01:00:00,23/09/2019,2,35.81,3.5810000000000004e-05
2019-09-23 02:00:00,23/09/2019,3,33.46,3.346e-05
2019-09-23 03:00:00,23/09/2019,4,31.9,3.1899999999999996e-05
2019-09-23 04:00:00,23/09/2019,5,32.6,3.26e-05
2019-09-23 05:00:00,23/09/2019,6,39.52,3.952e-05
2019-09-23 06:00:00,23/09/2019,7,50.0,5e-05
2019-09-23 07:00:00,23/09/2019,8,57.47,5.747e-05
2019-09-23 08:00:00,23/09/2019,9,62.3,6.23e-05
2019-09-23 09:00:00,23/09/2019,10,71.48,7.148e-05
2019-09-23 10:00:00,23/09/2019,11,61.68,6.168e-05
2019-09-23 11:00:00,23/09/2019,12,50.82,5.082e-05
2019-09-23 12:00:00,23/09/2019,13,46.45,4.6450000000000004e-05
2019-09-23 13:00:00,23/09/2019,14,43.36,4.336e-05
2019-09-23 14:00:00,23/09/2019,15,46.39,4.639e-05
2019-09-23 15:00:00,23/09/2019,16,46.81,4.681e-05
2019-09-23 16:00:00,23/09/2019,17,51.25,5.125e-05
2019-09-23 17:00:00,23/09/2019,18,59.94,5.994e-05
2019-09-23 18:00:00,23/09/2019,19,57.77,5.7770000000000004e-05
2019-09-23 19:00:00,23/09/2019,20,71.25,7.125e-05
2019-09-23 20:00:00,23/09/2019,21,60.02,6.0020000000000005e-05
2019-09-23 21:00:00,23/09/2019,22,50.82,5.082e-05
2019-09-23 22:00:00,23/09/2019,23,44.15,4.4149999999999996e-05
2019-09-23 23:00:00,23/09/2019,24,41.0,4.1e-05
2019-09-24 00:00:00,24/09/2019,1,39.99,3.999e-05
2019-09-24 01:00:00,24/09/2019,2,39.52,3.952e-05
2019-09-24 02:00:00,24/09/2019,3,38.92,3.892e-05
2019-09-24 03:00:00,24/09/2019,4,39.15,3.9149999999999996e-05
2019-09-24 04:00:00,24/09/2019,5,39.15,3.9149999999999996e-05
2019-09-24 05:00:00,24/09/2019,6,40.37,4.0369999999999995e-05
2019-09-24 06:00:00,24/09/2019,7,54.77,5.4770000000000006e-05
2019-09-24 07:00:00,24/09/2019,8,59.9,5.99e-05
2019-09-24 08:00:00,24/09/2019,9,69.0,6.9e-05
2019-09-24 09:00:00,24/09/2019,10,69.0,6.9e-05
2019-09-24 10:00:00,24/09/2019,11,64.01,6.401e-05
2019-09-24 11:00:00,24/09/2019,12,50.82,5.082e-05
2019-09-24 12:00:00,24/09/2019,13,46.51,4.651e-05
2019-09-24 13:00:00,24/09/2019,14,43.0,4.3e-05
2019-09-24 14:00:00,24/09/2019,15,45.7,4.57e-05
2019-09-24 15:00:00,24/09/2019,16,50.82,5.082e-05
2019-09-24 16:00:00,24/09/2019,17,61.7,6.170000000000001e-05
2019-09-24 17:00:00,24/09/2019,18,63.42,6.342e-05
2019-09-24 18:00:00,24/09/2019,19,71.83,7.183e-05
2019-09-24 19:00:00,24/09/2019,20,74.59,7.459e-05
2019-09-24 20:00:00,24/09/2019,21,71.84,7.184e-05
2019-09-24 21:00:00,24/09/2019,22,63.0,6.3e-05
2019-09-24 22:00:00,24/09/2019,23,54.82,5.482e-05
2019-09-24 23:00:00,24/09/2019,24,45.7,4.57e-05
2019-09-25 00:00:00,25/09/2019,1,46.15,4.615e-05
2019-09-25 01:00:00,25/09/2019,2,45.54,4.554e-05
2019-09-25 02:00:00,25/09/2019,3,44.03,4.4030000000000004e-05
2019-09-25 03:00:00,25/09/2019,4,44.03,4.4030000000000004e-05
2019-09-25 04:00:00,25/09/2019,5,44.03,4.4030000000000004e-05
2019-09-25 05:00:00,25/09/2019,6,51.34,5.1340000000000007e-05
2019-09-25 06:00:00,25/09/2019,7,67.88,6.788e-05
2019-09-25 07:00:00,25/09/2019,8,74.89,7.489e-05
2019-09-25 08:00:00,25/09/2019,9,75.0,7.5e-05
2019-09-25 09:00:00,25/09/2019,10,72.04,7.204000000000001e-05
2019-09-25 10:00:00,25/09/2019,11,71.85,7.185e-05
2019-09-25 11:00:00,25/09/2019,12,64.34,6.434e-05
2019-09-25 12:00:00,25/09/2019,13,53.0,5.3e-05
2019-09-25 13:00:00,25/09/2019,14,44.46,4.446e-05
2019-09-25 14:00:00,25/09/2019,15,46.7,4.6700000000000003e-05
2019-09-25 15:00:00,25/09/2019,16,58.77,5.877e-05
2019-09-25 16:00:00,25/09/2019,17,71.77,7.177e-05
2019-09-25 17:00:00,25/09/2019,18,72.04,7.204000000000001e-05
2019-09-25 18:00:00,25/09/2019,19,72.0,7.2e-05
2019-09-25 19:00:00,25/09/2019,20,72.34,7.234e-05
2019-09-25 20:00:00,25/09/2019,21,70.0,7e-05
2019-09-25 21:00:00,25/09/2019,22,70.34,7.034000000000001e-05
2019-09-25 22:00:00,25/09/2019,23,50.0,5e-05
2019-09-25 23:00:00,25/09/2019,24,41.0,4.1e-05
2019-09-26 00:00:00,26/09/2019,1,41.11,4.111e-05
2019-09-26 01:00:00,26/09/2019,2,40.29,4.029e-05
2019-09-26 02:00:00,26/09/2019,3,39.35,3.935e-05
2019-09-26 03:00:00,26/09/2019,4,39.29,3.929e-05
2019-09-26 04:00:00,26/09/2019,5,39.3,3.93e-05
2019-09-26 05:00:00,26/09/2019,6,41.07,4.107e-05
2019-09-26 06:00:00,26/09/2019,7,56.0,5.6e-05
2019-09-26 07:00:00,26/09/2019,8,69.9,6.99e-05
2019-09-26 08:00:00,26/09/2019,9,65.0,6.5e-05
2019-09-26 09:00:00,26/09/2019,10,71.0,7.1e-05
2019-09-26 10:00:00,26/09/2019,11,66.99,6.699e-05
2019-09-26 11:00:00,26/09/2019,12,62.83,6.282999999999999e-05
2019-09-26 12:00:00,26/09/2019,13,47.75,4.775e-05
2019-09-26 13:00:00,26/09/2019,14,47.8,4.7799999999999996e-05
2019-09-26 14:00:00,26/09/2019,15,49.17,4.917e-05
2019-09-26 15:00:00,26/09/2019,16,54.0,5.4e-05
2019-09-26 16:00:00,26/09/2019,17,64.0,6.4e-05
2019-09-26 17:00:00,26/09/2019,18,65.99,6.599e-05
2019-09-26 18:00:00,26/09/2019,19,69.9,6.99e-05
2019-09-26 19:00:00,26/09/2019,20,76.77,7.677e-05
2019-09-26 20:00:00,26/09/2019,21,74.55,7.455e-05
2019-09-26 21:00:00,26/09/2019,22,67.0,6.7e-05
2019-09-26 22:00:00,26/09/2019,23,55.02,5.5020000000000005e-05
2019-09-26 23:00:00,26/09/2019,24,46.49,4.6490000000000004e-05
2019-09-27 00:00:00,27/09/2019,1,47.99,4.799e-05
2019-09-27 01:00:00,27/09/2019,2,44.17,4.417e-05
2019-09-27 02:00:00,27/09/2019,3,42.07,4.207e-05
2019-09-27 03:00:00,27/09/2019,4,42.0,4.2e-05
2019-09-27 04:00:00,27/09/2019,5,42.0,4.2e-05
2019-09-27 05:00:00,27/09/2019,6,46.09,4.609e-05
2019-09-27 06:00:00,27/09/2019,7,67.19,6.719e-05
2019-09-27 07:00:00,27/09/2019,8,72.04,7.204000000000001e-05
2019-09-27 08:00:00,27/09/2019,9,71.85,7.185e-05
2019-09-27 09:00:00,27/09/2019,10,71.0,7.1e-05
2019-09-27 10:00:00,27/09/2019,11,68.0,6.8e-05
2019-09-27 11:00:00,27/09/2019,12,63.16,6.316e-05
2019-09-27 12:00:00,27/09/2019,13,51.0,5.1e-05
2019-09-27 13:00:00,27/09/2019,14,51.0,5.1e-05
2019-09-27 14:00:00,27/09/2019,15,60.68,6.068e-05
2019-09-27 15:00:00,27/09/2019,16,67.7,6.77e-05
2019-09-27 16:00:00,27/09/2019,17,71.85,7.185e-05
2019-09-27 17:00:00,27/09/2019,18,72.34,7.234e-05
2019-09-27 18:00:00,27/09/2019,19,74.74,7.473999999999999e-05
2019-09-27 19:00:00,27/09/2019,20,92.7,9.27e-05
2019-09-27 20:00:00,27/09/2019,21,74.89,7.489e-05
2019-09-27 21:00:00,27/09/2019,22,72.04,7.204000000000001e-05
2019-09-27 22:00:00,27/09/2019,23,64.65,6.465e-05
2019-09-27 23:00:00,27/09/2019,24,56.0,5.6e-05
2019-09-28 00:00:00,28/09/2019,1,60.0,6e-05
2019-09-28 01:00:00,28/09/2019,2,62.83,6.282999999999999e-05
2019-09-28 02:00:00,28/09/2019,3,53.93,5.393e-05
2019-09-28 03:00:00,28/09/2019,4,49.06,4.906e-05
2019-09-28 04:00:00,28/09/2019,5,49.06,4.906e-05
2019-09-28 05:00:00,28/09/2019,6,49.06,4.906e-05
2019-09-28 06:00:00,28/09/2019,7,56.77,5.677e-05
2019-09-28 07:00:00,28/09/2019,8,60.21,6.021e-05
2019-09-28 08:00:00,28/09/2019,9,61.0,6.1e-05
2019-09-28 09:00:00,28/09/2019,10,59.3,5.93e-05
2019-09-28 10:00:00,28/09/2019,11,53.0,5.3e-05
2019-09-28 11:00:00,28/09/2019,12,47.56,4.7560000000000005e-05
2019-09-28 12:00:00,28/09/2019,13,41.04,4.104e-05
2019-09-28 13:00:00,28/09/2019,14,39.84,3.9840000000000005e-05
2019-09-28 14:00:00,28/09/2019,15,39.0,3.9e-05
2019-09-28 15:00:00,28/09/2019,16,39.61,3.961e-05
2019-09-28 16:00:00,28/09/2019,17,45.48,4.548e-05
2019-09-28 17:00:00,28/09/2019,18,52.01,5.201e-05
2019-09-28 18:00:00,28/09/2019,19,60.0,6e-05
2019-09-28 19:00:00,28/09/2019,20,72.12,7.212000000000001e-05
2019-09-28 20:00:00,28/09/2019,21,72.04,7.204000000000001e-05
2019-09-28 21:00:00,28/09/2019,22,62.83,6.282999999999999e-05
2019-09-28 22:00:00,28/09/2019,23,53.99,5.399e-05
2019-09-28 23:00:00,28/09/2019,24,42.0,4.2e-05
2019-09-29 00:00:00,29/09/2019,1,42.99,4.299e-05
2019-09-29 01:00:00,29/09/2019,2,40.1,4.01e-05
2019-09-29 02:00:00,29/09/2019,3,39.0,3.9e-05
2019-09-29 03:00:00,29/09/2019,4,38.06,3.8060000000000005e-05
2019-09-29 04:00:00,29/09/2019,5,38.36,3.836e-05
2019-09-29 05:00:00,29/09/2019,6,38.63,3.863e-05
2019-09-29 06:00:00,29/09/2019,7,42.06,4.206e-05
2019-09-29 07:00:00,29/09/2019,8,45.06,4.5060000000000006e-05
2019-09-29 08:00:00,29/09/2019,9,43.2,4.32e-05
2019-09-29 09:00:00,29/09/2019,10,44.34,4.4340000000000006e-05
2019-09-29 10:00:00,29/09/2019,11,47.99,4.799e-05
2019-09-29 11:00:00,29/09/2019,12,42.63,4.2630000000000004e-05
2019-09-29 12:00:00,29/09/2019,13,39.65,3.965e-05
2019-09-29 13:00:00,29/09/2019,14,37.65,3.765e-05
2019-09-29 14:00:00,29/09/2019,15,36.44,3.644e-05
2019-09-29 15:00:00,29/09/2019,16,38.53,3.853e-05
2019-09-29 16:00:00,29/09/2019,17,40.58,4.058e-05
2019-09-29 17:00:00,29/09/2019,18,43.2,4.32e-05
2019-09-29 18:00:00,29/09/2019,19,55.0,5.5e-05
2019-09-29 19:00:00,29/09/2019,20,69.22,6.922e-05
2019-09-29 20:00:00,29/09/2019,21,65.0,6.5e-05
2019-09-29 21:00:00,29/09/2019,22,60.85,6.085e-05
2019-09-29 22:00:00,29/09/2019,23,52.0,5.2e-05
2019-09-29 23:00:00,29/09/2019,24,39.76,3.976e-05
2019-09-30 00:00:00,30/09/2019,1,40.0,4e-05
2019-09-30 01:00:00,30/09/2019,2,35.03,3.503e-05
2019-09-30 02:00:00,30/09/2019,3,30.99,3.099e-05
2019-09-30 03:00:00,30/09/2019,4,30.5,3.05e-05
2019-09-30 04:00:00,30/09/2019,5,31.0,3.1e-05
2019-09-30 05:00:00,30/09/2019,6,37.49,3.749e-05
2019-09-30 06:00:00,30/09/2019,7,52.81,5.2810000000000004e-05
2019-09-30 07:00:00,30/09/2019,8,65.0,6.5e-05
2019-09-30 08:00:00,30/09/2019,9,70.0,7e-05
2019-09-30 09:00:00,30/09/2019,10,64.0,6.4e-05
2019-09-30 10:00:00,30/09/2019,11,59.81,5.9810000000000005e-05
2019-09-30 11:00:00,30/09/2019,12,45.25,4.525e-05
2019-09-30 12:00:00,30/09/2019,13,42.22,4.222e-05
2019-09-30 13:00:00,30/09/2019,14,41.51,4.151e-05
2019-09-30 14:00:00,30/09/2019,15,41.74,4.1740000000000004e-05
2019-09-30 15:00:00,30/09/2019,16,45.82,4.582e-05
2019-09-30 16:00:00,30/09/2019,17,61.69,6.169e-05
2019-09-30 17:00:00,30/09/2019,18,70.24,7.023999999999999e-05
2019-09-30 18:00:00,30/09/2019,19,70.53,7.053e-05
2019-09-30 19:00:00,30/09/2019,20,77.73,7.773e-05
2019-09-30 20:00:00,30/09/2019,21,70.94,7.094e-05
2019-09-30 21:00:00,30/09/2019,22,65.0,6.5e-05
2019-09-30 22:00:00,30/09/2019,23,65.0,6.5e-05
2019-09-30 23:00:00,30/09/2019,24,51.1,5.11e-05
2019-10-01 00:00:00,01/10/2019,1,44.48,4.4479999999999994e-05
2019-10-01 01:00:00,01/10/2019,2,45.56,4.5560000000000004e-05
2019-10-01 02:00:00,01/10/2019,3,43.44,4.344e-05
2019-10-01 03:00:00,01/10/2019,4,43.11,4.311e-05
2019-10-01 04:00:00,01/10/2019,5,43.5,4.35e-05
2019-10-01 05:00:00,01/10/2019,6,50.3,5.0299999999999996e-05
2019-10-01 06:00:00,01/10/2019,7,65.0,6.5e-05
2019-10-01 07:00:00,01/10/2019,8,70.95,7.095e-05
2019-10-01 08:00:00,01/10/2019,9,70.95,7.095e-05
2019-10-01 09:00:00,01/10/2019,10,70.95,7.095e-05
2019-10-01 10:00:00,01/10/2019,11,60.34,6.034e-05
2019-10-01 11:00:00,01/10/2019,12,53.32,5.332e-05
2019-10-01 12:00:00,01/10/2019,13,50.3,5.0299999999999996e-05
2019-10-01 13:00:00,01/10/2019,14,44.48,4.4479999999999994e-05
2019-10-01 14:00:00,01/10/2019,15,47.3,4.73e-05
2019-10-01 15:00:00,01/10/2019,16,53.32,5.332e-05
2019-10-01 16:00:00,01/10/2019,17,67.37,6.737e-05
2019-10-01 17:00:00,01/10/2019,18,70.95,7.095e-05
2019-10-01 18:00:00,01/10/2019,19,75.0,7.5e-05
2019-10-01 19:00:00,01/10/2019,20,77.51,7.751000000000001e-05
2019-10-01 20:00:00,01/10/2019,21,70.95,7.095e-05
2019-10-01 21:00:00,01/10/2019,22,70.0,7e-05
2019-10-01 22:00:00,01/10/2019,23,59.99,5.999e-05
2019-10-01 23:00:00,01/10/2019,24,50.0,5e-05
2019-10-02 00:00:00,02/10/2019,1,42.0,4.2e-05
2019-10-02 01:00:00,02/10/2019,2,41.88,4.1880000000000006e-05
2019-10-02 02:00:00,02/10/2019,3,42.0,4.2e-05
2019-10-02 03:00:00,02/10/2019,4,41.0,4.1e-05
2019-10-02 04:00:00,02/10/2019,5,41.86,4.186e-05
2019-10-02 05:00:00,02/10/2019,6,54.18,5.418e-05
2019-10-02 06:00:00,02/10/2019,7,69.99,6.999e-05
2019-10-02 07:00:00,02/10/2019,8,72.99,7.298999999999999e-05
2019-10-02 08:00:00,02/10/2019,9,70.95,7.095e-05
2019-10-02 09:00:00,02/10/2019,10,60.22,6.0219999999999996e-05
2019-10-02 10:00:00,02/10/2019,11,50.18,5.018e-05
2019-10-02 11:00:00,02/10/2019,12,44.0,4.4e-05
2019-10-02 12:00:00,02/10/2019,13,41.0,4.1e-05
2019-10-02 13:00:00,02/10/2019,14,38.33,3.833e-05
2019-10-02 14:00:00,02/10/2019,15,41.0,4.1e-05
2019-10-02 15:00:00,02/10/2019,16,42.76,4.276e-05
2019-10-02 16:00:00,02/10/2019,17,50.18,5.018e-05
2019-10-02 17:00:00,02/10/2019,18,70.94,7.094e-05
2019-10-02 18:00:00,02/10/2019,19,70.96,7.096e-05
2019-10-02 19:00:00,02/10/2019,20,75.34,7.534000000000001e-05
2019-10-02 20:00:00,02/10/2019,21,72.99,7.298999999999999e-05
2019-10-02 21:00:00,02/10/2019,22,65.0,6.5e-05
2019-10-02 22:00:00,02/10/2019,23,56.0,5.6e-05
2019-10-02 23:00:00,02/10/2019,24,41.0,4.1e-05
2019-10-03 00:00:00,03/10/2019,1,41.29,4.129e-05
2019-10-03 01:00:00,03/10/2019,2,40.42,4.042e-05
2019-10-03 02:00:00,03/10/2019,3,39.98,3.998e-05
2019-10-03 03:00:00,03/10/2019,4,39.7,3.97e-05
2019-10-03 04:00:00,03/10/2019,5,40.2,4.02e-05
2019-10-03 05:00:00,03/10/2019,6,48.68,4.868e-05
2019-10-03 06:00:00,03/10/2019,7,55.9,5.59e-05
2019-10-03 07:00:00,03/10/2019,8,67.0,6.7e-05
2019-10-03 08:00:00,03/10/2019,9,71.43,7.143000000000001e-05
2019-10-03 09:00:00,03/10/2019,10,70.0,7e-05
2019-10-03 10:00:00,03/10/2019,11,64.84,6.484000000000001e-05
2019-10-03 11:00:00,03/10/2019,12,65.0,6.5e-05
2019-10-03 12:00:00,03/10/2019,13,60.22,6.0219999999999996e-05
2019-10-03 13:00:00,03/10/2019,14,55.67,5.567e-05
2019-10-03 14:00:00,03/10/2019,15,60.22,6.0219999999999996e-05
2019-10-03 15:00:00,03/10/2019,16,44.0,4.4e-05
2019-10-03 16:00:00,03/10/2019,17,44.17,4.417e-05
2019-10-03 17:00:00,03/10/2019,18,55.9,5.59e-05
2019-10-03 18:00:00,03/10/2019,19,55.9,5.59e-05
2019-10-03 19:00:00,03/10/2019,20,70.96,7.096e-05
2019-10-03 20:00:00,03/10/2019,21,60.22,6.0219999999999996e-05
2019-10-03 21:00:00,03/10/2019,22,54.17,5.4170000000000005e-05
2019-10-03 22:00:00,03/10/2019,23,45.59,4.559e-05
2019-10-03 23:00:00,03/10/2019,24,39.7,3.97e-05
2019-10-04 00:00:00,04/10/2019,1,40.69,4.069e-05
2019-10-04 01:00:00,04/10/2019,2,40.0,4e-05
2019-10-04 02:00:00,04/10/2019,3,39.6,3.96e-05
2019-10-04 03:00:00,04/10/2019,4,39.57,3.957e-05
2019-10-04 04:00:00,04/10/2019,5,39.81,3.981e-05
2019-10-04 05:00:00,04/10/2019,6,40.54,4.054e-05
2019-10-04 06:00:00,04/10/2019,7,46.93,4.693e-05
2019-10-04 07:00:00,04/10/2019,8,55.0,5.5e-05
2019-10-04 08:00:00,04/10/2019,9,59.19,5.919e-05
2019-10-04 09:00:00,04/10/2019,10,55.0,5.5e-05
2019-10-04 10:00:00,04/10/2019,11,55.86,5.586e-05
2019-10-04 11:00:00,04/10/2019,12,48.0,4.8e-05
2019-10-04 12:00:00,04/10/2019,13,47.32,4.732e-05
2019-10-04 13:00:00,04/10/2019,14,46.03,4.603e-05
2019-10-04 14:00:00,04/10/2019,15,48.0,4.8e-05
2019-10-04 15:00:00,04/10/2019,16,60.22,6.0219999999999996e-05
2019-10-04 16:00:00,04/10/2019,17,64.31,6.431e-05
2019-10-04 17:00:00,04/10/2019,18,58.21,5.821e-05
2019-10-04 18:00:00,04/10/2019,19,73.95,7.395000000000001e-05
2019-10-04 19:00:00,04/10/2019,20,75.3,7.53e-05
2019-10-04 20:00:00,04/10/2019,21,75.0,7.5e-05
2019-10-04 21:00:00,04/10/2019,22,70.96,7.096e-05
2019-10-04 22:00:00,04/10/2019,23,61.28,6.128e-05
2019-10-04 23:00:00,04/10/2019,24,50.0,5e-05
2019-10-05 00:00:00,05/10/2019,1,53.0,5.3e-05
2019-10-05 01:00:00,05/10/2019,2,52.0,5.2e-05
2019-10-05 02:00:00,05/10/2019,3,48.34,4.834e-05
2019-10-05 03:00:00,05/10/2019,4,48.34,4.834e-05
2019-10-05 04:00:00,05/10/2019,5,45.68,4.568e-05
2019-10-05 05:00:00,05/10/2019,6,48.34,4.834e-05
2019-10-05 06:00:00,05/10/2019,7,55.17,5.517e-05
2019-10-05 07:00:00,05/10/2019,8,62.0,6.2e-05
2019-10-05 08:00:00,05/10/2019,9,62.0,6.2e-05
2019-10-05 09:00:00,05/10/2019,10,59.58,5.9579999999999995e-05
2019-10-05 10:00:00,05/10/2019,11,49.22,4.922e-05
2019-10-05 11:00:00,05/10/2019,12,45.94,4.594e-05
2019-10-05 12:00:00,05/10/2019,13,40.97,4.0969999999999996e-05
2019-10-05 13:00:00,05/10/2019,14,37.99,3.799e-05
2019-10-05 14:00:00,05/10/2019,15,37.5,3.75e-05
2019-10-05 15:00:00,05/10/2019,16,39.15,3.9149999999999996e-05
2019-10-05 16:00:00,05/10/2019,17,41.51,4.151e-05
2019-10-05 17:00:00,05/10/2019,18,48.34,4.834e-05
2019-10-05 18:00:00,05/10/2019,19,57.71,5.771e-05
2019-10-05 19:00:00,05/10/2019,20,71.19,7.119e-05
2019-10-05 20:00:00,05/10/2019,21,65.0,6.5e-05
2019-10-05 21:00:00,05/10/2019,22,57.5,5.75e-05
2019-10-05 22:00:00,05/10/2019,23,51.83,5.183e-05
2019-10-05 23:00:00,05/10/2019,24,46.74,4.674e-05
2019-10-06 00:00:00,06/10/2019,1,43.72,4.372e-05
2019-10-06 01:00:00,06/10/2019,2,41.21,4.121e-05
2019-10-06 02:00:00,06/10/2019,3,40.48,4.048e-05
2019-10-06 03:00:00,06/10/2019,4,38.42,3.842e-05
2019-10-06 04:00:00,06/10/2019,5,38.4,3.84e-05
2019-10-06 05:00:00,06/10/2019,6,38.4,3.84e-05
2019-10-06 06:00:00,06/10/2019,7,41.0,4.1e-05
2019-10-06 07:00:00,06/10/2019,8,42.38,4.2380000000000004e-05
2019-10-06 08:00:00,06/10/2019,9,41.3,4.1299999999999994e-05
2019-10-06 09:00:00,06/10/2019,10,41.21,4.121e-05
2019-10-06 10:00:00,06/10/2019,11,41.0,4.1e-05
2019-10-06 11:00:00,06/10/2019,12,40.0,4e-05
2019-10-06 12:00:00,06/10/2019,13,38.68,3.868e-05
2019-10-06 13:00:00,06/10/2019,14,35.8,3.5799999999999996e-05
2019-10-06 14:00:00,06/10/2019,15,36.95,3.6950000000000004e-05
2019-10-06 15:00:00,06/10/2019,16,36.98,3.6979999999999995e-05
2019-10-06 16:00:00,06/10/2019,17,40.84,4.084e-05
2019-10-06 17:00:00,06/10/2019,18,41.6,4.16e-05
2019-10-06 18:00:00,06/10/2019,19,47.56,4.7560000000000005e-05
2019-10-06 19:00:00,06/10/2019,20,62.0,6.2e-05
2019-10-06 20:00:00,06/10/2019,21,60.0,6e-05
2019-10-06 21:00:00,06/10/2019,22,51.09,5.109e-05
2019-10-06 22:00:00,06/10/2019,23,47.09,4.7090000000000005e-05
2019-10-06 23:00:00,06/10/2019,24,41.0,4.1e-05
2019-10-07 00:00:00,07/10/2019,1,44.79,4.4789999999999996e-05
2019-10-07 01:00:00,07/10/2019,2,44.0,4.4e-05
2019-10-07 02:00:00,07/10/2019,3,42.26,4.226e-05
2019-10-07 03:00:00,07/10/2019,4,42.05,4.205e-05
2019-10-07 04:00:00,07/10/2019,5,42.07,4.207e-05
2019-10-07 05:00:00,07/10/2019,6,44.8,4.48e-05
2019-10-07 06:00:00,07/10/2019,7,60.46,6.046e-05
2019-10-07 07:00:00,07/10/2019,8,72.99,7.298999999999999e-05
2019-10-07 08:00:00,07/10/2019,9,79.82,7.981999999999999e-05
2019-10-07 09:00:00,07/10/2019,10,75.88,7.588e-05
2019-10-07 10:00:00,07/10/2019,11,73.13,7.313e-05
2019-10-07 11:00:00,07/10/2019,12,71.46,7.146e-05
2019-10-07 12:00:00,07/10/2019,13,60.46,6.046e-05
2019-10-07 13:00:00,07/10/2019,14,63.4,6.34e-05
2019-10-07 14:00:00,07/10/2019,15,67.43,6.743000000000001e-05
2019-10-07 15:00:00,07/10/2019,16,68.43,6.843000000000001e-05
2019-10-07 16:00:00,07/10/2019,17,70.0,7e-05
2019-10-07 17:00:00,07/10/2019,18,70.63,7.062999999999999e-05
2019-10-07 18:00:00,07/10/2019,19,70.63,7.062999999999999e-05
2019-10-07 19:00:00,07/10/2019,20,75.0,7.5e-05
2019-10-07 20:00:00,07/10/2019,21,69.1,6.91e-05
2019-10-07 21:00:00,07/10/2019,22,55.89,5.589e-05
2019-10-07 22:00:00,07/10/2019,23,49.31,4.931e-05
2019-10-07 23:00:00,07/10/2019,24,46.15,4.615e-05
2019-10-08 00:00:00,08/10/2019,1,45.05,4.505e-05
2019-10-08 01:00:00,08/10/2019,2,44.0,4.4e-05
2019-10-08 02:00:00,08/10/2019,3,41.14,4.114e-05
2019-10-08 03:00:00,08/10/2019,4,42.0,4.2e-05
2019-10-08 04:00:00,08/10/2019,5,42.0,4.2e-05
2019-10-08 05:00:00,08/10/2019,6,44.46,4.446e-05
2019-10-08 06:00:00,08/10/2019,7,53.96,5.396e-05
2019-10-08 07:00:00,08/10/2019,8,60.71,6.071e-05
2019-10-08 08:00:00,08/10/2019,9,64.14,6.414e-05
2019-10-08 09:00:00,08/10/2019,10,52.57,5.257e-05
2019-10-08 10:00:00,08/10/2019,11,48.41,4.841e-05
2019-10-08 11:00:00,08/10/2019,12,47.18,4.718e-05
2019-10-08 12:00:00,08/10/2019,13,47.18,4.718e-05
2019-10-08 13:00:00,08/10/2019,14,47.14,4.714e-05
2019-10-08 14:00:00,08/10/2019,15,48.14,4.814e-05
2019-10-08 15:00:00,08/10/2019,16,57.2,5.72e-05
