Time,Hourly Residential Production (€),Hourly Industrial Production (€),Hourly Commercial Production (€),Total Production (€),CER (€),TIP,E_shared,Total Production (Wh),Total Consumption (Wh),Net Cost Without Production (€),Net Cost With Production (€),Net Cost With CER (€)
2019-10-24 11:00:00,1.3850950932,0.027976461799999994,0.13320545139999998,1.5462770064,3.786800832,0.00012,31556.6736,31556.6736,34102.72,1.67103328,0.12475627360000013,-3.6620445584
2019-10-24 12:00:00,0.7759800664,0.0154661496,0.07623559680000001,0.8676818128,2.366404944,0.00012,19720.0412,19720.0412,34205.18,1.50502792,0.6373461072,-1.7290588368000002
2019-10-24 13:00:00,1.1719181385000002,0.025197848999999998,0.12014451450000001,1.317260502,3.5126946720000003,0.00012,29272.4556,29272.4556,33906.84,1.5258078,0.2085472979999998,-3.3041473740000007
2019-10-24 14:00:00,0.7545320685999999,0.0164401864,0.0792543422,0.8502265971999998,2.1707913120000004,0.00012,18089.927600000003,18089.927600000003,33846.26,1.59077422,0.7405476228,-1.4302436892000006
2019-10-24 15:00:00,0.4768871952000001,0.0111943968,0.05366439840000001,0.5417459904000002,1.3543649760000003,0.00012,11286.374800000001,11286.374800000001,32202.94,1.54574112,1.0039951295999998,-0.35036984640000046
2019-10-24 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,31126.87,1.5252166299999999,1.5252166299999999,1.5252166299999999
2019-10-24 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,30065.579999999998,1.6536069,1.6536069,1.6536069
2019-10-24 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,29407.61,1.7644566000000002,1.7644566000000002,1.7644566000000002
2019-10-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,27527.9,1.8168414000000002,1.8168414000000002,1.8168414000000002
2019-10-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,24251.1,1.3823127,1.3823127,1.3823127
2019-10-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,21492.39,1.0101423299999999,1.0101423299999999,1.0101423299999999
2019-10-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,19309.15,0.8496026000000001,0.8496026000000001,0.8496026000000001
2019-10-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,17076.59,0.71721678,0.71721678,0.71721678
2019-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15074.769999999999,0.5879160299999999,0.5879160299999999,0.5879160299999999
2019-10-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13981.849999999999,0.5173284499999999,0.5173284499999999,0.5173284499999999
2019-10-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13515.58,0.40546740000000003,0.40546740000000003,0.40546740000000003
2019-10-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13337.0,0.493469,0.493469,0.493469
2019-10-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13479.16,0.44481228,0.44481228,0.44481228
2019-10-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14086.04,0.57752764,0.57752764,0.57752764
