full_id,osm_id,osm_type,Area
w632606085,632606085,way,"89,91"
w632606086,632606086,way,"88,51"
w632606087,632606087,way,"83,62"
w632606088,632606088,way,"82,17"
w632606089,632606089,way,"81,57"
w632606090,632606090,way,"86,14"
w632606091,632606091,way,"324,55"
w632608149,632608149,way,"38,29"
w632608150,632608150,way,"51,57"
w632608151,632608151,way,"19,5"
w632608152,632608152,way,"132,4"
w632608153,632608153,way,"232,96"
w632608154,632608154,way,"217,61"
w632608155,632608155,way,"217,32"
w632608156,632608156,way,"209,21"
w632611228,632611228,way,"17,97"
w632611229,632611229,way,"29,36"
w632611230,632611230,way,"11,92"
w632611231,632611231,way,"14,49"
w632611232,632611232,way,"65,62"
w632611233,632611233,way,"130,16"
w632611234,632611234,way,"146,15"
w632611235,632611235,way,"208,26"
w632611236,632611236,way,"353,12"
w632611237,632611237,way,"147,48"
w632611238,632611238,way,"154,05"
w632611239,632611239,way,"354,62"
w632611240,632611240,way,"231,09"
w632611242,632611242,way,"171,62"
w632611243,632611243,way,"23,79"
w632611245,632611245,way,"160,65"
w632611246,632611246,way,"183,74"
w632611248,632611248,way,"20,43"
w632611249,632611249,way,"167,43"
w632611251,632611251,way,"130,04"
w632611253,632611253,way,"48,97"
w632611254,632611254,way,"171,26"
w632611255,632611255,way,"129,94"
w632611256,632611256,way,"152,72"
w632611257,632611257,way,54
w632611258,632611258,way,"59,98"
w632611260,632611260,way,"60,73"
w632611261,632611261,way,"18,12"
w632611263,632611263,way,"28,1"
w632611264,632611264,way,"47,7"
w632611265,632611265,way,"129,97"
w632611266,632611266,way,"283,66"
w632611267,632611267,way,"91,53"
w632611268,632611268,way,"159,54"
w632611269,632611269,way,"239,12"
w632611270,632611270,way,"141,68"
w632611271,632611271,way,"177,38"
w632611272,632611272,way,"237,44"
w632611273,632611273,way,"180,73"
w632611274,632611274,way,"74,69"
w632611280,632611280,way,"136,25"
w632611282,632611282,way,"109,67"
w632611283,632611283,way,"186,81"
w632611285,632611285,way,"76,47"
w632611286,632611286,way,"158,87"
w632611287,632611287,way,161
w632611288,632611288,way,"259,98"
w632614003,632614003,way,"137,36"
w632614004,632614004,way,"108,31"
w632614005,632614005,way,"191,27"
w632614006,632614006,way,"38,34"
w632614007,632614007,way,"116,64"
w632614008,632614008,way,"166,93"
w632614009,632614009,way,"81,84"
w632614010,632614010,way,"64,1"
w632614011,632614011,way,"51,37"
w632614012,632614012,way,"88,58"
w632614013,632614013,way,"275,01"
w632614014,632614014,way,"77,4"
w632614015,632614015,way,"79,89"
w632614016,632614016,way,"99,91"
w632614017,632614017,way,"13,1"
w632614018,632614018,way,"128,98"
w632614019,632614019,way,"85,47"
w632614020,632614020,way,"13,22"
w632614021,632614021,way,"15,11"
w632614022,632614022,way,"14,69"
w632614023,632614023,way,"19,18"
w632614024,632614024,way,"21,65"
w632614025,632614025,way,"98,97"
w632614026,632614026,way,"79,53"
w632614027,632614027,way,"106,56"
w632614028,632614028,way,"229,27"
w632614029,632614029,way,"84,52"
w632614030,632614030,way,"109,98"
w632614031,632614031,way,"73,97"
w632614032,632614032,way,"212,62"
w632614033,632614033,way,"305,97"
w632614034,632614034,way,"234,18"
w632614035,632614035,way,"153,17"
w632614036,632614036,way,"76,91"
w632614037,632614037,way,"149,98"
w632614038,632614038,way,"157,01"
w632614039,632614039,way,"72,2"
w632614040,632614040,way,"84,02"
w632614041,632614041,way,"109,76"
w632614042,632614042,way,"106,81"
w632614043,632614043,way,"194,75"
w632614044,632614044,way,"415,85"
w632614045,632614045,way,"74,78"
w632614046,632614046,way,"81,54"
w632614124,632614124,way,"147,11"
w632614126,632614126,way,"30,04"
w632614127,632614127,way,"112,1"
w632614128,632614128,way,"63,37"
w632616274,632616274,way,"144,94"
w632616275,632616275,way,"48,85"
w632616276,632616276,way,"59,88"
w632616277,632616277,way,"28,22"
w632616278,632616278,way,"39,65"
w632616279,632616279,way,"46,72"
w632616280,632616280,way,"59,5"
w632616281,632616281,way,"34,49"
w632616282,632616282,way,"112,43"
w632616283,632616283,way,"27,25"
w632616284,632616284,way,"37,02"
w632616285,632616285,way,"83,49"
w632616286,632616286,way,"89,88"
w632616287,632616287,way,"106,45"
w632616288,632616288,way,"116,75"
w632616289,632616289,way,"207,63"
w632616290,632616290,way,"109,38"
w632616291,632616291,way,"95,63"
w632616292,632616292,way,"146,79"
w632616293,632616293,way,"107,59"
w632616294,632616294,way,"115,07"
w632616295,632616295,way,"33,94"
w632616296,632616296,way,"25,94"
w632616297,632616297,way,"22,22"
w632616298,632616298,way,"115,32"
w632616299,632616299,way,"115,47"
w632616300,632616300,way,"90,2"
w632616301,632616301,way,"52,13"
w632616302,632616302,way,"82,79"
w632616303,632616303,way,"157,43"
w632616304,632616304,way,"69,85"
w632616305,632616305,way,"101,93"
w632616306,632616306,way,"145,23"
w632616307,632616307,way,"121,88"
w632616308,632616308,way,"190,14"
w632616309,632616309,way,"157,36"
w632616310,632616310,way,"165,66"
w632616311,632616311,way,"102,81"
w632616312,632616312,way,"109,6"
w632616313,632616313,way,"118,03"
w632616314,632616314,way,"187,06"
w632627162,632627162,way,"17,59"
w632627163,632627163,way,"63,42"
w632627165,632627165,way,"32,28"
w632627169,632627169,way,"36,17"
w632627171,632627171,way,"99,87"
w632627172,632627172,way,"146,95"
w632627174,632627174,way,"141,53"
w632627175,632627175,way,"111,16"
w632627177,632627177,way,"294,11"
w632627179,632627179,way,"93,25"
w632627182,632627182,way,"100,04"
w632627183,632627183,way,"130,92"
w632627186,632627186,way,"82,8"
w632627188,632627188,way,"28,71"
w632627189,632627189,way,"69,04"
w632627190,632627190,way,"205,46"
w632627191,632627191,way,"90,99"
w632627192,632627192,way,"49,02"
w632627193,632627193,way,"77,31"
w632627194,632627194,way,"170,01"
w632627195,632627195,way,"206,77"
w632627197,632627197,way,"57,63"
w632627198,632627198,way,"121,97"
w632627199,632627199,way,"111,62"
w632627200,632627200,way,"126,45"
w632627201,632627201,way,"141,87"
w632627202,632627202,way,"52,81"
w632627203,632627203,way,"28,54"
w632627204,632627204,way,"62,84"
w632627205,632627205,way,"273,8"
w632627206,632627206,way,"217,19"
w632627207,632627207,way,"88,96"
w632627208,632627208,way,"214,72"
w632627210,632627210,way,"177,52"
w632627211,632627211,way,"60,58"
w632627212,632627212,way,"58,34"
w632627213,632627213,way,"106,23"
w632627215,632627215,way,"113,52"
w632627216,632627216,way,"66,9"
w632627218,632627218,way,"98,11"
w632627220,632627220,way,"189,88"
w632627221,632627221,way,"248,12"
w632627222,632627222,way,"98,09"
w632627223,632627223,way,"89,64"
w632627224,632627224,way,"95,91"
w632627225,632627225,way,"62,01"
w632627226,632627226,way,"14,02"
w632627227,632627227,way,"72,11"
w632627228,632627228,way,"172,31"
w632627230,632627230,way,"83,47"
w632627231,632627231,way,"169,81"
w632627233,632627233,way,"69,35"
w632627235,632627235,way,"217,54"
w632627238,632627238,way,"115,95"
w632627239,632627239,way,"126,88"
w632627241,632627241,way,"56,43"
w632627243,632627243,way,"155,45"
w632627244,632627244,way,"208,61"
w632627246,632627246,way,"361,89"
w632627248,632627248,way,"116,32"
w632627250,632627250,way,"184,28"
w632627251,632627251,way,"106,81"
w632627253,632627253,way,"154,8"
w632627254,632627254,way,"99,57"
w632627256,632627256,way,"119,75"
w632627257,632627257,way,"123,56"
w632627259,632627259,way,"149,84"
w632627261,632627261,way,"71,11"
w632627262,632627262,way,"91,94"
w632627264,632627264,way,"90,37"
w632627265,632627265,way,"90,54"
w632627270,632627270,way,"139,53"
w632627271,632627271,way,"150,14"
w632627272,632627272,way,"135,87"
w632627273,632627273,way,"115,14"
w632627274,632627274,way,"65,38"
w632627276,632627276,way,"205,25"
w632627277,632627277,way,"118,69"
w632627815,632627815,way,"97,84"
w632627816,632627816,way,"45,65"
w632627817,632627817,way,"33,98"
w632627819,632627819,way,"101,53"
w632627821,632627821,way,"84,5"
w632627823,632627823,way,"36,13"
w632627825,632627825,way,"116,69"
w632627826,632627826,way,"55,95"
w632627828,632627828,way,"62,09"
w632627829,632627829,way,"86,78"
w632627831,632627831,way,"58,77"
w632627833,632627833,way,"97,21"
w632632294,632632294,way,"214,35"
w632632295,632632295,way,"48,47"
w632632296,632632296,way,"37,86"
w632632297,632632297,way,"47,52"
w632632298,632632298,way,"136,43"
w632632299,632632299,way,"112,85"
w632632300,632632300,way,"155,14"
w632632301,632632301,way,"138,96"
w632632302,632632302,way,"297,27"
w632632303,632632303,way,"115,32"
w632632304,632632304,way,"78,38"
w632632305,632632305,way,"350,89"
w632632306,632632306,way,"105,95"
w632632307,632632307,way,"66,98"
w632632308,632632308,way,"146,59"
w632632309,632632309,way,"120,74"
w632632310,632632310,way,"248,69"
w632632311,632632311,way,"125,23"
w632632312,632632312,way,"44,9"
w632632313,632632313,way,"67,51"
w632632314,632632314,way,"86,02"
w632632315,632632315,way,"74,16"
w632632316,632632316,way,"104,71"
w632632317,632632317,way,"38,88"
w632632318,632632318,way,"65,83"
w632634086,632634086,way,"159,48"
w632634087,632634087,way,"119,5"
w632634088,632634088,way,"137,04"
w632634089,632634089,way,"86,68"
w632634090,632634090,way,"58,71"
w632634091,632634091,way,"53,32"
w632634092,632634092,way,"17,29"
w632634093,632634093,way,"36,7"
w632634094,632634094,way,"65,3"
w632634095,632634095,way,"58,3"
w632634096,632634096,way,"33,26"
w632634097,632634097,way,"89,55"
w632634098,632634098,way,"67,92"
w632634099,632634099,way,"42,77"
w632634100,632634100,way,"56,21"
w632634101,632634101,way,"203,94"
w632634102,632634102,way,"122,77"
w632634103,632634103,way,"211,91"
w632634104,632634104,way,"38,2"
w632634105,632634105,way,"30,87"
w632634106,632634106,way,"32,87"
w632634107,632634107,way,"75,93"
w632634108,632634108,way,"92,17"
w632634109,632634109,way,"228,68"
w632634110,632634110,way,"168,27"
w632634111,632634111,way,"154,85"
w632634112,632634112,way,"155,76"
w632634113,632634113,way,"83,08"
w632634114,632634114,way,"234,22"
w632634115,632634115,way,"64,94"
w632634116,632634116,way,"119,52"
w632634117,632634117,way,"159,42"
w632637608,632637608,way,"71,7"
w632637609,632637609,way,"14,56"
w632637610,632637610,way,"24,04"
w632637611,632637611,way,"35,18"
w632637613,632637613,way,"157,97"
w632637614,632637614,way,"79,09"
w632637615,632637615,way,"48,97"
w632637617,632637617,way,"49,66"
w632637618,632637618,way,"35,14"
w632637619,632637619,way,"101,71"
w632637620,632637620,way,"182,78"
w632637621,632637621,way,"116,29"
w632637622,632637622,way,"37,01"
w632637623,632637623,way,"21,23"
w632637629,632637629,way,"153,62"
w632637630,632637630,way,"109,68"
w632637631,632637631,way,"46,94"
w632637632,632637632,way,"76,69"
w632637633,632637633,way,"100,72"
w632637634,632637634,way,"118,96"
w632637635,632637635,way,"224,21"
w632637636,632637636,way,"100,8"
w632637637,632637637,way,"75,79"
w632637638,632637638,way,"143,41"
w632637639,632637639,way,"34,54"
w632637640,632637640,way,"56,17"
w632637641,632637641,way,"27,21"
w632637642,632637642,way,"33,42"
w632637643,632637643,way,"85,52"
w632637644,632637644,way,"184,44"
w632637645,632637645,way,"103,32"
w632637646,632637646,way,"108,12"
w632641761,632641761,way,"248,62"
w632641763,632641763,way,"148,79"
w632641765,632641765,way,"170,62"
w632641767,632641767,way,"131,79"
w632641768,632641768,way,"49,93"
w632641769,632641769,way,"125,66"
w632641770,632641770,way,"131,97"
w632641771,632641771,way,"167,43"
w632641773,632641773,way,"179,47"
w632641775,632641775,way,"185,15"
w632641777,632641777,way,"83,3"
w632641779,632641779,way,"193,26"
w632641781,632641781,way,"112,46"
w632641783,632641783,way,"43,09"
w632641785,632641785,way,"57,32"
w632641787,632641787,way,"21,8"
w632641789,632641789,way,"25,68"
w632641792,632641792,way,"71,65"
w632641794,632641794,way,"39,34"
w632641796,632641796,way,"171,83"
w632641798,632641798,way,"87,88"
w632641800,632641800,way,"107,59"
w632641802,632641802,way,"301,5"
w632641805,632641805,way,"438,42"
w632641807,632641807,way,"308,13"
w632643984,632643984,way,"307,27"
w632643985,632643985,way,"84,55"
w632643986,632643986,way,"154,72"
w632643987,632643987,way,"482,75"
w632643988,632643988,way,"219,85"
w632643989,632643989,way,"197,27"
w632643990,632643990,way,"127,6"
w632643991,632643991,way,"209,04"
w632643992,632643992,way,"51,72"
w632643993,632643993,way,"70,68"
w632643994,632643994,way,"99,42"
w632643995,632643995,way,"86,14"
w632643996,632643996,way,"61,52"
w632643997,632643997,way,"104,83"
w632643998,632643998,way,"102,64"
w632643999,632643999,way,"67,93"
w632644000,632644000,way,"36,79"
w632644001,632644001,way,"329,31"
w632644002,632644002,way,"132,31"
w632644003,632644003,way,"149,43"
w632644004,632644004,way,"106,57"
w632644006,632644006,way,"168,96"
w632644007,632644007,way,"632,74"
w632644008,632644008,way,"357,33"
w632645713,632645713,way,"154,49"
w632645735,632645735,way,"30,72"
w632645736,632645736,way,"84,08"
w632645737,632645737,way,"45,96"
w632645738,632645738,way,"145,67"
w632645739,632645739,way,"113,84"
w632645740,632645740,way,"57,15"
w632645741,632645741,way,"108,44"
w632645742,632645742,way,"104,63"
w632645743,632645743,way,"186,26"
w632645744,632645744,way,"107,67"
w632645745,632645745,way,"135,16"
w632645746,632645746,way,"114,54"
w632645747,632645747,way,"78,79"
w632645748,632645748,way,"146,1"
w632645749,632645749,way,"93,35"
w632645750,632645750,way,"36,48"
w632645751,632645751,way,"115,37"
w632645752,632645752,way,"85,76"
w632645753,632645753,way,"32,03"
w632645754,632645754,way,"50,82"
w632645755,632645755,way,"118,44"
w632645756,632645756,way,"188,11"
w632645757,632645757,way,"77,39"
w632645758,632645758,way,"91,75"
w632645759,632645759,way,"90,53"
w632648914,632648914,way,"94,29"
w632648915,632648915,way,"90,34"
w632648916,632648916,way,"42,57"
w632648917,632648917,way,"139,46"
w632648918,632648918,way,"161,33"
w632648919,632648919,way,"168,78"
w632648920,632648920,way,"45,15"
w632648921,632648921,way,"89,54"
w632648922,632648922,way,"106,56"
w632648923,632648923,way,"299,08"
w632648924,632648924,way,"161,01"
w632648925,632648925,way,"53,43"
w632648926,632648926,way,"69,14"
w632648927,632648927,way,"53,52"
w632648928,632648928,way,"88,65"
w632648929,632648929,way,"52,45"
w632648930,632648930,way,"67,89"
w632648931,632648931,way,"98,01"
w632648932,632648932,way,"41,4"
w632648933,632648933,way,"94,67"
w632648934,632648934,way,73
w632648935,632648935,way,"59,54"
w632648936,632648936,way,"106,83"
w632648937,632648937,way,"93,18"
w632648938,632648938,way,"64,57"
w632648939,632648939,way,"121,16"
w632648940,632648940,way,"63,81"
w632648941,632648941,way,"88,45"
w632648942,632648942,way,"45,98"
w632648943,632648943,way,"73,86"
w632648944,632648944,way,"62,26"
w632648945,632648945,way,"130,7"
w632648946,632648946,way,"92,71"
w632648947,632648947,way,"72,46"
w632648948,632648948,way,"31,98"
w632648949,632648949,way,"20,76"
w632648950,632648950,way,"22,78"
w632648951,632648951,way,"84,49"
w632648952,632648952,way,"69,16"
w632648953,632648953,way,"68,19"
w632648954,632648954,way,"107,76"
w632648955,632648955,way,"148,94"
w632648956,632648956,way,"7,81"
w632648957,632648957,way,"59,74"
w632648958,632648958,way,"28,93"
w632648959,632648959,way,"144,58"
w632648960,632648960,way,"131,46"
w632648961,632648961,way,"51,23"
w632648962,632648962,way,"116,2"
w632648963,632648963,way,"109,5"
w632653919,632653919,way,"43,9"
w632653936,632653936,way,"110,52"
w632653937,632653937,way,"353,02"
w632653938,632653938,way,"389,72"
w632653939,632653939,way,"188,88"
w632653940,632653940,way,"136,53"
w632653941,632653941,way,"63,09"
w632653942,632653942,way,"82,5"
w632653943,632653943,way,"95,23"
w632653944,632653944,way,"102,4"
w632653945,632653945,way,"80,14"
w632653946,632653946,way,"20,31"
w632653947,632653947,way,"39,51"
w632653948,632653948,way,"29,53"
w632653949,632653949,way,"33,85"
w632653950,632653950,way,"15,48"
w632653951,632653951,way,"16,65"
w632653952,632653952,way,"121,02"
w632653953,632653953,way,"89,8"
w632653954,632653954,way,"78,46"
w632653955,632653955,way,"104,57"
w632653956,632653956,way,"70,13"
w632653957,632653957,way,"340,24"
w632653958,632653958,way,"50,13"
w632653959,632653959,way,"104,68"
w632653960,632653960,way,"361,6"
w632653961,632653961,way,"71,57"
w632653962,632653962,way,"48,38"
w632653963,632653963,way,"83,13"
w632653964,632653964,way,"198,19"
w632653965,632653965,way,"157,16"
w632653966,632653966,way,"55,82"
w632653967,632653967,way,"173,4"
w632653968,632653968,way,"261,62"
w632653969,632653969,way,"144,56"
w632653970,632653970,way,"20,43"
w632653971,632653971,way,"128,89"
w632653972,632653972,way,"168,94"
w632653973,632653973,way,"147,7"
w632653974,632653974,way,"24,3"
w632653975,632653975,way,"143,22"
w632653976,632653976,way,"103,79"
w632653977,632653977,way,"97,75"
w632656814,632656814,way,"249,95"
w632656815,632656815,way,"50,86"
w632656816,632656816,way,"34,69"
w632656817,632656817,way,"89,81"
w632656818,632656818,way,"75,79"
w632656824,632656824,way,"188,51"
w632656825,632656825,way,"243,66"
w632656826,632656826,way,"162,78"
w632656827,632656827,way,"180,24"
w632656828,632656828,way,"136,01"
w632656829,632656829,way,"135,91"
w632656830,632656830,way,"108,72"
w632656831,632656831,way,"31,93"
w632656832,632656832,way,"51,34"
w632656833,632656833,way,"33,06"
w632656834,632656834,way,"88,09"
w632656835,632656835,way,"210,41"
w632656836,632656836,way,"15,29"
w632656837,632656837,way,"121,57"
w632656838,632656838,way,"35,67"
w632656839,632656839,way,"203,33"
w632656840,632656840,way,"237,47"
w632656842,632656842,way,"138,26"
w632656843,632656843,way,"34,38"
w632656844,632656844,way,"56,36"
w632656845,632656845,way,"121,38"
w632656847,632656847,way,"178,54"
w632656848,632656848,way,"83,32"
w632656849,632656849,way,"108,06"
w632656850,632656850,way,"92,56"
w632656851,632656851,way,"89,62"
w632656852,632656852,way,"23,06"
w632656853,632656853,way,"86,32"
w632656854,632656854,way,"65,29"
w632657222,632657222,way,"177,94"
w632657223,632657223,way,"231,02"
w632657224,632657224,way,"90,94"
w632657225,632657225,way,"136,85"
w632657226,632657226,way,"145,66"
w632657227,632657227,way,"247,42"
w632657228,632657228,way,"111,56"
w632658630,632658630,way,"118,06"
w632658631,632658631,way,"27,48"
w632658632,632658632,way,"565,72"
w632658633,632658633,way,"18,37"
w632658634,632658634,way,"166,27"
w632658635,632658635,way,"29,01"
w632658636,632658636,way,"143,19"
w632658637,632658637,way,"43,94"
w632658638,632658638,way,"40,17"
w632658639,632658639,way,"43,29"
w632658640,632658640,way,"164,92"
w632658641,632658641,way,"152,3"
w632658642,632658642,way,"112,48"
w632658643,632658643,way,"77,38"
w632658644,632658644,way,"360,27"
w632658645,632658645,way,"190,18"
w632658646,632658646,way,"555,06"
w632658647,632658647,way,"163,1"
w632658648,632658648,way,"424,46"
w632658649,632658649,way,"496,38"
w632658651,632658651,way,"405,02"
w632660849,632660849,way,"288,04"
w632660850,632660850,way,"208,07"
w632660851,632660851,way,"324,42"
w632660852,632660852,way,"138,47"
w632660853,632660853,way,"183,02"
w632660854,632660854,way,"344,76"
w632660855,632660855,way,"150,46"
w632660856,632660856,way,"190,73"
w632660857,632660857,way,"418,54"
w632660858,632660858,way,"385,77"
w632660859,632660859,way,"99,19"
w632660860,632660860,way,"352,07"
w632660861,632660861,way,"432,09"
w632660862,632660862,way,"432,23"
w632660863,632660863,way,"180,96"
w632660864,632660864,way,"154,35"
w632660865,632660865,way,"162,12"
w632660866,632660866,way,"245,71"
w632660867,632660867,way,"274,6"
w632660868,632660868,way,"107,08"
w632660869,632660869,way,"65,64"
w632660870,632660870,way,"117,24"
w632660871,632660871,way,"164,06"
w632660872,632660872,way,"113,51"
w632660873,632660873,way,"29,99"
w632660874,632660874,way,"65,82"
w632660875,632660875,way,"207,43"
w632660876,632660876,way,"23,59"
w632660877,632660877,way,"104,5"
w632660878,632660878,way,"106,73"
w632660879,632660879,way,"171,4"
w632660880,632660880,way,"85,83"
w632660881,632660881,way,"172,69"
w632660882,632660882,way,"158,27"
w632660883,632660883,way,"129,05"
w632660884,632660884,way,"201,23"
w632660885,632660885,way,"110,75"
w632660886,632660886,way,"185,45"
w632660887,632660887,way,"134,98"
w632660888,632660888,way,"169,18"
w632660889,632660889,way,"111,25"
w632667864,632667864,way,"65,8"
w632667865,632667865,way,"121,68"
w632667866,632667866,way,"139,62"
w632667867,632667867,way,"99,84"
w632667868,632667868,way,"157,69"
w632667869,632667869,way,"64,54"
w632667870,632667870,way,"146,54"
w632667871,632667871,way,"43,91"
w632667872,632667872,way,"215,12"
w632667873,632667873,way,"104,99"
w632667874,632667874,way,"437,65"
w632667875,632667875,way,"175,25"
w632667876,632667876,way,"89,25"
w632667878,632667878,way,"236,03"
w632667879,632667879,way,"577,89"
w632667880,632667880,way,"120,41"
w632667881,632667881,way,"129,37"
w632667882,632667882,way,"33,56"
w632667883,632667883,way,"213,6"
w632667884,632667884,way,"251,84"
w632667885,632667885,way,"38,01"
w632667886,632667886,way,"32,33"
w632667887,632667887,way,"22,8"
w632667888,632667888,way,"53,81"
w632667889,632667889,way,"40,16"
w632667890,632667890,way,"73,76"
w632667891,632667891,way,"185,26"
w632667892,632667892,way,"128,4"
w632667893,632667893,way,"186,15"
w632667894,632667894,way,"175,19"
w632667895,632667895,way,"226,38"
w632667896,632667896,way,"225,27"
w632667897,632667897,way,"346,2"
w632667898,632667898,way,"125,13"
w632667899,632667899,way,"255,53"
w632667901,632667901,way,"146,38"
w632667902,632667902,way,"249,57"
w632667903,632667903,way,"135,72"
w632667904,632667904,way,"323,54"
w632667905,632667905,way,"189,63"
w632667906,632667906,way,"144,34"
w632667907,632667907,way,"44,48"
w632667908,632667908,way,"59,78"
w632667909,632667909,way,"61,32"
w632667910,632667910,way,"78,3"
w632667911,632667911,way,"188,57"
w632667912,632667912,way,"126,88"
w632667913,632667913,way,"148,9"
w632667914,632667914,way,"523,04"
w632667915,632667915,way,"233,49"
w632667916,632667916,way,"176,7"
w632667917,632667917,way,"250,37"
w632667918,632667918,way,"201,22"
w632667919,632667919,way,"293,62"
w632667922,632667922,way,"260,91"
w632667924,632667924,way,"231,71"
w632667925,632667925,way,"196,74"
w632667927,632667927,way,"140,51"
w632667928,632667928,way,"92,39"
w632667929,632667929,way,"122,75"
w632667930,632667930,way,"156,52"
w632667931,632667931,way,"219,03"
w632667932,632667932,way,"260,99"
w633055733,633055733,way,"140,07"
w633055734,633055734,way,"181,94"
w633055735,633055735,way,"106,17"
w633055736,633055736,way,"81,61"
w633055737,633055737,way,"155,43"
w633055738,633055738,way,"31,69"
w633055739,633055739,way,"115,18"
w633055740,633055740,way,"133,75"
w633055741,633055741,way,"135,19"
w633055742,633055742,way,"112,71"
w633055743,633055743,way,"150,3"
w633055744,633055744,way,"161,87"
w633055745,633055745,way,"178,97"
w633055746,633055746,way,"130,71"
w633055747,633055747,way,"145,03"
w633055748,633055748,way,"152,86"
w633055749,633055749,way,"104,32"
w633055750,633055750,way,"572,11"
w633055751,633055751,way,"68,07"
w633055752,633055752,way,"62,99"
w633055753,633055753,way,"47,97"
w633055754,633055754,way,"41,89"
w633055755,633055755,way,"189,79"
w633055756,633055756,way,"261,66"
w633055757,633055757,way,"118,5"
w633055758,633055758,way,"194,94"
w633055759,633055759,way,"120,74"
w633055760,633055760,way,"90,75"
w633055761,633055761,way,"43,23"
w633055762,633055762,way,"120,73"
w633055763,633055763,way,"47,72"
w633055764,633055764,way,"119,52"
w633055765,633055765,way,"194,62"
w633055766,633055766,way,"100,83"
w633055767,633055767,way,"263,63"
w633055768,633055768,way,"142,6"
w633055769,633055769,way,"164,82"
w633055770,633055770,way,"298,82"
w633055771,633055771,way,"249,64"
w633056506,633056506,way,"160,39"
w633056507,633056507,way,"162,99"
w633056508,633056508,way,"62,85"
w633056509,633056509,way,"149,66"
w633056510,633056510,way,"139,37"
w633056511,633056511,way,"119,3"
w633056512,633056512,way,"127,56"
w633056513,633056513,way,"139,02"
w633056514,633056514,way,"57,6"
w633056515,633056515,way,"114,2"
w633056516,633056516,way,"145,87"
w633056517,633056517,way,"163,75"
w633056518,633056518,way,"147,84"
w633059297,633059297,way,"190,27"
w633059298,633059298,way,"137,65"
w633059299,633059299,way,"239,13"
w633059300,633059300,way,"17,89"
w633059301,633059301,way,"194,87"
w633059302,633059302,way,"28,87"
w633059303,633059303,way,"27,56"
w633059304,633059304,way,"133,02"
w633059305,633059305,way,"178,42"
w633059306,633059306,way,"162,43"
w633059307,633059307,way,"59,6"
w633059308,633059308,way,"175,02"
w633059309,633059309,way,"164,34"
w633059310,633059310,way,"157,02"
w633059311,633059311,way,"104,74"
w633059312,633059312,way,"105,33"
w633059313,633059313,way,"109,76"
w633059314,633059314,way,"49,51"
w633059315,633059315,way,"70,43"
w633059316,633059316,way,"244,21"
w633059317,633059317,way,"11,07"
w633059318,633059318,way,"21,56"
w633059319,633059319,way,"19,36"
w633059320,633059320,way,"19,09"
w633059321,633059321,way,"96,35"
w633059322,633059322,way,"146,9"
w633059323,633059323,way,"266,34"
w633059324,633059324,way,"93,43"
w633059325,633059325,way,"141,58"
w633063705,633063705,way,"99,86"
w633063707,633063707,way,"16,31"
w633063709,633063709,way,"28,68"
w633063710,633063710,way,"56,36"
w633063712,633063712,way,"104,28"
w633063714,633063714,way,"145,4"
w633063716,633063716,way,"127,81"
w633063718,633063718,way,"207,27"
w633063719,633063719,way,"270,19"
w633063721,633063721,way,"263,4"
w633063723,633063723,way,"56,2"
w633063725,633063725,way,"133,99"
w633063727,633063727,way,"76,85"
w633063728,633063728,way,"160,49"
w633063730,633063730,way,"88,99"
w633063732,633063732,way,"113,4"
w633063734,633063734,way,"172,69"
w633392604,633392604,way,"73,64"
w633392605,633392605,way,"100,3"
w633392606,633392606,way,"75,05"
w633392607,633392607,way,"210,9"
w633392608,633392608,way,"175,06"
w633392609,633392609,way,"168,27"
w633392610,633392610,way,"130,5"
w633392611,633392611,way,"276,72"
w633392612,633392612,way,"253,01"
w633392613,633392613,way,"41,27"
w633392614,633392614,way,"148,22"
w633461539,633461539,way,"55,37"
w633461541,633461541,way,"56,65"
w633461543,633461543,way,"61,92"
w633463095,633463095,way,"80,93"
w633464813,633464813,way,"17,94"
w633475522,633475522,way,"116,65"
w633475523,633475523,way,"34,45"
w633475524,633475524,way,"126,42"
w633475525,633475525,way,"95,48"
w633475526,633475526,way,"46,31"
w633475527,633475527,way,"220,29"
w633630156,633630156,way,"255,48"
w633630157,633630157,way,"86,93"
w633630158,633630158,way,"71,82"
w633630159,633630159,way,"111,66"
w633630160,633630160,way,"54,35"
w633630161,633630161,way,"44,35"
w633630162,633630162,way,"219,36"
w633630163,633630163,way,"86,27"
w633630164,633630164,way,"260,2"
w633630165,633630165,way,"245,04"
w633630166,633630166,way,"76,66"
w633630167,633630167,way,"121,71"
w633630168,633630168,way,"183,55"
w633630169,633630169,way,151
w633630170,633630170,way,"137,26"
w633630172,633630172,way,"375,85"
w633630174,633630174,way,"184,63"
w633630176,633630176,way,"145,22"
w633630178,633630178,way,"55,08"
w633630180,633630180,way,"95,35"
w633630182,633630182,way,"70,29"
w633630184,633630184,way,"213,29"
w633630186,633630186,way,"29,36"
w633630188,633630188,way,"35,63"
w633630190,633630190,way,"116,48"
w633630192,633630192,way,"69,71"
w633630195,633630195,way,"120,56"
w633630196,633630196,way,"100,94"
w633630199,633630199,way,"83,81"
w633630202,633630202,way,"77,73"
w633630205,633630205,way,"122,53"
w633630208,633630208,way,"165,64"
w633630212,633630212,way,"211,73"
w633630214,633630214,way,"229,47"
w633630219,633630219,way,"255,06"
w633630221,633630221,way,"181,72"
w633630223,633630223,way,"77,18"
w633630225,633630225,way,"240,87"
w633630229,633630229,way,"176,45"
