time,Residential,Industrial,Commercial
20190507:1310,2.3074,9.3307,15.2767
20190507:1410,2.2842,9.8957,15.123
20190507:1510,2.1622,9.8917,14.3153
20190507:1610,2.0771,9.6596,13.7519
20190507:1710,2.024,8.1564,13.4001
20190507:1810,1.9572,6.8511,12.9582
20190507:1910,1.8333,6.0279,12.1379
20190507:2010,1.6132,5.0811,10.6806
20190507:2110,1.4768,4.7461,9.7776
20190507:2210,1.3406,4.2343,8.8754
20190507:2310,1.1818,3.9901,7.8245
20190508:0010,1.0326,3.9492,6.8365
20190508:0110,0.9488,3.937,6.2817
20190508:0210,0.9143,3.9362,6.053
20190508:0310,0.9047,4.0376,5.99
20190508:0410,0.9099,4.2531,6.024
20190508:0510,0.9512,4.3904,6.2978
20190508:0610,1.0947,4.9928,7.2475
20190508:0710,1.3518,6.2786,8.95
20190508:0810,1.6644,8.7204,11.0193
20190508:0910,2.0446,10.4377,13.5366
20190508:1010,2.3057,10.8197,15.2655
20190508:1110,2.4355,11.2031,16.1244
20190508:1210,2.4817,10.5029,16.4307
20190508:1310,2.4506,10.0872,16.2245
20190508:1410,2.4415,10.6153,16.164
20190508:1510,2.346,10.4702,15.5321
20190508:1610,2.2241,10.1533,14.725
20190508:1710,2.1492,8.5709,14.229
20190508:1810,2.0787,7.1925,13.7623
20190508:1910,1.9528,6.094,12.9291
20190508:2010,1.7324,5.1642,11.4693
20190508:2110,1.5401,4.8153,10.1963
20190508:2210,1.3762,4.3708,9.1116
20190508:2310,1.2095,4.1479,8.0076
20190509:0010,1.061,4.0776,7.0247
20190509:0110,0.9762,4.0243,6.4634
20190509:0210,0.938,3.994,6.2103
20190509:0310,0.927,4.1315,6.1371
20190509:0410,0.9368,4.2243,6.2023
20190509:0510,0.9728,4.3768,6.4403
20190509:0610,1.1125,4.966,7.3655
20190509:0710,1.3709,6.4698,9.0765
20190509:0810,1.6839,8.6432,11.1487
20190509:0910,2.0124,10.3025,13.3232
20190509:1010,2.2559,10.8439,14.9356
20190509:1110,2.3814,10.8222,15.7663
20190509:1210,2.4044,10.2193,15.9188
20190509:1310,2.3268,9.6405,15.4047
20190509:1410,2.3176,10.3638,15.3439
20190509:1510,2.1716,10.1754,14.3777
20190509:1610,2.094,9.6331,13.8639
20190509:1710,2.027,8.1935,13.42
20190509:1810,1.9727,7.026,13.0606
20190509:1910,1.851,5.9972,12.2551
20190509:2010,1.6623,5.0831,11.0054
20190509:2110,1.5227,4.6953,10.0816
20190509:2210,1.3729,4.3347,9.0892
20190509:2310,1.1983,4.1062,7.9333
20190510:0010,1.045,4.1281,6.9184
20190510:0110,0.9606,4.0843,6.3595
20190510:0210,0.9288,4.0451,6.1494
20190510:0310,0.9095,4.1001,6.0212
20190510:0410,0.9196,4.2993,6.0884
20190510:0510,0.9646,4.4655,6.3865
20190510:0610,1.0913,4.9697,7.2253
20190510:0710,1.344,6.4512,8.8984
20190510:0810,1.6217,8.4833,10.737
20190510:0910,1.9624,9.9932,12.9921
20190510:1010,2.1819,10.2346,14.4457
20190510:1110,2.3052,10.2225,15.262
20190510:1210,2.3189,9.5809,15.3528
20190510:1310,2.257,8.9767,14.943
20190510:1410,2.2439,9.6367,14.8562
20190510:1510,2.1363,9.5581,14.1438
20190510:1610,2.0559,8.8832,13.6114
20190510:1710,2.0059,7.6477,13.2806
20190510:1810,1.942,6.4881,12.8571
20190510:1910,1.8269,5.6687,12.0951
20190510:2010,1.638,4.8495,10.8446
20190510:2110,1.5068,4.3863,9.976
20190510:2210,1.3798,4.0626,9.135
20190510:2310,1.2255,3.8835,8.1136
20190511:0010,1.0743,3.8861,7.1129
20190511:0110,0.9742,3.7458,6.4502
20190511:0210,0.929,3.872,6.1503
20190511:0310,0.9082,3.9619,6.0128
20190511:0410,0.9096,4.0037,6.0224
20190511:0510,0.9312,4.0766,6.165
20190511:0610,1.0012,4.3521,6.6288
20190511:0710,1.1334,4.6815,7.5038
20190511:0810,1.2768,5.2505,8.4536
20190511:0910,1.4472,5.7678,9.5815
20190511:1010,1.6075,5.91,10.6429
20190511:1110,1.6872,5.8121,11.1704
20190511:1210,1.6959,5.6232,11.2282
20190511:1310,1.6668,5.1913,11.0351
20190511:1410,1.6153,4.9939,10.6946
20190511:1510,1.5621,4.8518,10.3423
20190511:1610,1.491,4.6061,9.8712
20190511:1710,1.4805,4.4923,9.8016
20190511:1810,1.599,4.4425,10.5867
20190511:1910,1.5754,4.2854,10.4303
20190511:2010,1.4738,3.9404,9.7578
20190511:2110,1.4068,3.8442,9.3143
20190511:2210,1.3301,3.7244,8.8064
20190511:2310,1.2143,3.6295,8.0392
20190512:0010,1.0685,3.5621,7.0741
20190512:0110,0.9716,3.4904,6.4329
20190512:0210,0.9262,3.4034,6.1321
20190512:0310,0.8967,3.4086,5.9369
20190512:0410,0.8955,3.4155,5.9287
20190512:0510,0.9032,3.4633,5.9796
20190512:0610,0.9484,3.6065,6.2789
20190512:0710,1.0016,3.661,6.6309
20190512:0810,1.1,3.9129,7.2824
20190512:0910,1.2052,4.159,7.9795
20190512:1010,1.3348,4.4405,8.8369
20190512:1110,1.4405,4.4408,9.537
20190512:1210,1.4782,4.374,9.7867
20190512:1310,1.4593,4.2801,9.6613
20190512:1410,1.4411,4.2157,9.5412
20190512:1510,1.4,4.1464,9.2688
20190512:1610,1.3315,4.0374,8.8156
20190512:1710,1.3178,4.0908,8.7247
20190512:1810,1.3708,4.1101,9.0753
20190512:1910,1.3759,4.0169,9.1096
20190512:2010,1.2941,3.8609,8.5681
20190512:2110,1.2672,3.8277,8.3894
20190512:2210,1.1978,3.6817,7.9299
20190512:2310,1.0938,3.6819,7.2415
20190513:0010,0.9773,3.7465,6.47
20190513:0110,0.9169,3.7478,6.0705
20190513:0210,0.8901,3.814,5.8931
20190513:0310,0.8857,3.864,5.8637
20190513:0410,0.9,4.1156,5.9583
20190513:0510,0.9376,4.2137,6.2072
20190513:0610,1.0719,4.7526,7.0967
20190513:0710,1.3083,5.9362,8.6616
20190513:0810,1.6222,8.5232,10.7398
20190513:0910,1.9675,9.9876,13.0261
20190513:1010,2.1961,10.2941,14.5397
20190513:1110,2.2701,10.5687,15.0296
20190513:1210,2.2948,10.0158,15.193
20190513:1310,2.2396,9.3001,14.8274
20190513:1410,2.2465,10.0889,14.8734
20190513:1510,2.1279,9.8707,14.0879
20190513:1610,2.0721,9.6877,13.7187
20190513:1710,2.0004,8.0691,13.2439
20190513:1810,1.9377,6.794,12.8289
20190513:1910,1.7776,5.9695,11.7688
20190513:2010,1.5723,4.9435,10.4096
20190513:2110,1.4275,4.602,9.4511
20190513:2210,1.2901,4.1167,8.5411
20190513:2310,1.1398,3.9816,7.546
20190514:0010,0.9996,4.0474,6.6181
20190514:0110,0.9355,3.8741,6.1934
20190514:0210,0.9041,3.9256,5.9857
20190514:0310,0.8978,3.9938,5.9441
20190514:0410,0.9058,4.1578,5.9969
20190514:0510,0.9475,4.325,6.2733
20190514:0610,1.0723,4.8684,7.0994
20190514:0710,1.3264,6.3066,8.7819
20190514:0810,1.6137,8.4349,10.6839
20190514:0910,1.9356,9.9763,12.8152
20190514:1010,2.1664,10.4541,14.3429
20190514:1110,2.2876,10.3503,15.1451
20190514:1210,2.2987,9.7881,15.2189
20190514:1310,2.2469,9.3611,14.8757
20190514:1410,2.2558,9.9141,14.9345
20190514:1510,2.1386,9.8589,14.1587
20190514:1610,2.063,9.5268,13.6583
20190514:1710,1.9996,8.0924,13.2384
20190514:1810,1.9589,6.9677,12.9693
20190514:1910,1.8284,5.9375,12.1052
20190514:2010,1.6236,5.1381,10.7491
20190514:2110,1.4908,4.6089,9.8704
20190514:2210,1.3408,4.225,8.8771
20190514:2310,1.1788,4.0151,7.8044
20190515:0010,1.0201,3.9217,6.7536
20190515:0110,0.946,3.8056,6.2633
20190515:0210,0.9041,3.9792,5.9854
20190515:0310,0.8955,3.9503,5.9287
20190515:0410,0.9048,4.1378,5.9904
20190515:0510,0.9433,4.4336,6.2453
20190515:0610,1.0731,4.9037,7.1047
20190515:0710,1.3252,6.3147,8.7737
20190515:0810,1.6115,8.4632,10.6693
20190515:0910,1.9564,10.1632,12.9526
20190515:1010,2.1916,10.4562,14.5098
20190515:1110,2.2981,10.6219,15.2148
20190515:1210,2.3211,9.9316,15.367
20190515:1310,2.3073,9.6196,15.2759
20190515:1410,2.2955,10.2384,15.1977
20190515:1510,2.1745,9.9256,14.3965
20190515:1610,2.083,9.6361,13.7905
20190515:1710,2.0144,8.3555,13.3365
20190515:1810,1.971,6.9381,13.0493
20190515:1910,1.8393,5.9448,12.1776
20190515:2010,1.6487,5.1841,10.9154
20190515:2110,1.5012,4.6662,9.9392
20190515:2210,1.3612,4.2463,9.0123
20190515:2310,1.1941,4.0855,7.9056
20190516:0010,1.0408,4.1196,6.8911
20190516:0110,0.9525,3.9445,6.3063
20190516:0210,0.9144,3.9721,6.0541
20190516:0310,0.9094,4.0247,6.0209
20190516:0410,0.9123,4.2257,6.0401
20190516:0510,0.9518,4.3702,6.3017
20190516:0610,1.0795,4.8364,7.1467
20190516:0710,1.3354,6.1614,8.8411
20190516:0810,1.6253,8.5609,10.7607
20190516:0910,1.9621,9.9771,12.9907
20190516:1010,2.1987,10.2396,14.5571
20190516:1110,2.2967,10.5097,15.2055
20190516:1210,2.3363,9.7369,15.4679
20190516:1310,2.2763,9.2102,15.0707
20190516:1410,2.2631,10.0258,14.9831
20190516:1510,2.1515,10.0633,14.2446
20190516:1610,2.0553,9.5499,13.6072
20190516:1710,2.0218,8.0634,13.3854
20190516:1810,1.9554,6.7849,12.9457
20190516:1910,1.8364,5.8566,12.1582
20190516:2010,1.6339,5.0271,10.8175
20190516:2110,1.5083,4.5164,9.9857
20190516:2210,1.3639,4.1462,9.0302
20190516:2310,1.1993,3.9988,7.9403
20190517:0010,1.0377,3.9614,6.8704
20190517:0110,0.9533,3.9532,6.3113
20190517:0210,0.9155,3.944,6.0609
20190517:0310,0.9016,4.0083,5.9691
20190517:0410,0.9099,4.1256,6.0244
20190517:0510,0.9533,4.3277,6.3112
20190517:0610,1.0695,4.8388,7.0807
20190517:0710,1.3218,6.1946,8.751
20190517:0810,1.6054,8.4275,10.6286
20190517:0910,1.9511,9.9864,12.9178
20190517:1010,2.1836,10.0984,14.4568
20190517:1110,2.3148,10.3356,15.3254
20190517:1210,2.3248,9.5565,15.3919
20190517:1310,2.2665,9.1757,15.0057
20190517:1410,2.2638,9.7151,14.9878
20190517:1510,2.1387,9.492,14.1599
20190517:1610,2.0378,8.9168,13.4916
20190517:1710,1.973,7.4578,13.0628
20190517:1810,1.9145,6.228,12.6753
20190517:1910,1.8291,5.5539,12.1098
20190517:2010,1.6372,4.7959,10.839
20190517:2110,1.4921,4.324,9.8784
20190517:2210,1.36,4.0303,9.0043
20190517:2310,1.2147,3.9003,8.0424
20190518:0010,1.0691,3.8853,7.078
20190518:0110,0.9735,3.8904,6.4454
20190518:0210,0.9275,3.9134,6.1408
20190518:0310,0.9121,3.9639,6.0388
20190518:0410,0.9098,3.9468,6.0235
20190518:0510,0.9341,4.0993,6.1844
20190518:0610,1.0076,4.3888,6.6708
20190518:0710,1.1465,4.7358,7.5903
20190518:0810,1.2902,5.2496,8.5421
20190518:0910,1.4553,5.6689,9.6352
20190518:1010,1.6198,5.7481,10.7242
20190518:1110,1.71,5.6839,11.3212
20190518:1210,1.7166,5.5476,11.3653
20190518:1310,1.6773,5.0684,11.1051
20190518:1410,1.621,4.8699,10.7318
20190518:1510,1.5587,4.7828,10.3198
20190518:1610,1.4991,4.6265,9.925
20190518:1710,1.4925,4.522,9.8815
20190518:1810,1.5657,4.4348,10.3662
20190518:1910,1.5461,4.323,10.2364
20190518:2010,1.4705,3.9285,9.7354
20190518:2110,1.4164,3.8583,9.3773
20190518:2210,1.344,3.6404,8.898
20190518:2310,1.2297,3.6352,8.1417
20190519:0010,1.0734,3.5556,7.1067
20190519:0110,0.9788,3.4421,6.4805
20190519:0210,0.9285,3.3881,6.147
20190519:0310,0.9008,3.3939,5.9637
20190519:0410,0.8984,3.3832,5.9479
20190519:0510,0.9012,3.4977,5.9665
20190519:0610,0.9499,3.5677,6.289
20190519:0710,1.0078,3.7503,6.6722
20190519:0810,1.0973,3.8605,7.2648
20190519:0910,1.1949,4.1089,7.9107
20190519:1010,1.3421,4.3329,8.8853
20190519:1110,1.4479,4.3459,9.5862
20190519:1210,1.4697,4.2972,9.7304
20190519:1310,1.4651,4.2691,9.6996
20190519:1410,1.4505,4.2127,9.6033
20190519:1510,1.4017,4.1902,9.2805
20190519:1610,1.3428,4.1314,8.8899
20190519:1710,1.3378,4.1653,8.8569
20190519:1810,1.3857,4.1389,9.1741
20190519:1910,1.3911,4.0187,9.2097
20190519:2010,1.3253,3.8991,8.7741
20190519:2110,1.272,3.8251,8.4211
20190519:2210,1.2055,3.7342,7.9814
20190519:2310,1.1046,3.693,7.3132
20190520:0010,0.9789,3.7984,6.4811
20190520:0110,0.9244,3.8147,6.1202
20190520:0210,0.9008,3.8588,5.9642
20190520:0310,0.9015,3.8685,5.9683
20190520:0410,0.9065,4.121,6.0019
20190520:0510,0.9456,4.2598,6.2608
20190520:0610,1.0717,4.8459,7.0953
20190520:0710,1.3153,6.0356,8.7081
20190520:0810,1.6206,8.3191,10.7293
20190520:0910,1.9908,10.178,13.1806
20190520:1010,2.2363,10.7706,14.8055
20190520:1110,2.3597,11.0301,15.6227
20190520:1210,2.3873,10.4872,15.8053
20190520:1310,2.3301,9.7154,15.4267
20190520:1410,2.331,10.4936,15.4328
20190520:1510,2.2104,10.1422,14.6341
20190520:1610,2.1206,9.7816,14.0395
20190520:1710,2.0798,8.4204,13.7693
20190520:1810,1.9908,6.9604,13.1806
20190520:1910,1.8377,5.9487,12.1668
20190520:2010,1.6088,5.033,10.6513
20190520:2110,1.4482,4.5139,9.5877
20190520:2210,1.2971,4.0844,8.5873
20190520:2310,1.1477,3.9831,7.5984
20190521:0010,1.009,4.0418,6.6802
20190521:0110,0.9405,3.9128,6.227
20190521:0210,0.9158,3.9774,6.0631
20190521:0310,0.9019,4.1231,5.9708
20190521:0410,0.9117,4.2198,6.0357
20190521:0510,0.9541,4.4112,6.3165
20190521:0610,1.0885,4.9446,7.2065
20190521:0710,1.3385,6.3691,8.8619
20190521:0810,1.6424,8.5962,10.8738
20190521:0910,1.9865,10.0847,13.152
20190521:1010,2.2193,10.4419,14.6932
20190521:1110,2.3204,10.4641,15.3626
20190521:1210,2.3412,9.9883,15.5005
20190521:1310,2.3034,9.3883,15.2497
20190521:1410,2.2934,10.1223,15.1838
20190521:1510,2.1755,10.0231,14.4031
20190521:1610,2.0991,9.5681,13.8974
20190521:1710,2.0336,8.0741,13.4635
20190521:1810,1.9832,6.8633,13.1301
20190521:1910,1.855,5.9893,12.281
20190521:2010,1.6413,5.1567,10.8668
20190521:2110,1.4911,4.652,9.8719
20190521:2210,1.3513,4.3379,8.9465
20190521:2310,1.1908,4.1331,7.8842
20190522:0010,1.0362,4.124,6.8606
20190522:0110,0.9522,4.0247,6.3045
20190522:0210,0.9145,4.002,6.0544
20190522:0310,0.9035,4.0302,5.982
20190522:0410,0.9121,4.2485,6.0384
20190522:0510,0.9509,4.4222,6.2959
20190522:0610,1.0718,4.9761,7.096
20190522:0710,1.3127,6.2608,8.6912
20190522:0810,1.6103,8.6045,10.6611
20190522:0910,1.9355,9.8874,12.8143
20190522:1010,2.177,10.3274,14.4131
20190522:1110,2.2932,10.4549,15.1826
20190522:1210,2.3079,9.6669,15.2795
20190522:1310,2.2782,9.1966,15.0832
20190522:1410,2.2852,9.9155,15.1296
20190522:1510,2.1709,9.8451,14.3729
20190522:1610,2.1011,9.6055,13.9106
20190522:1710,2.0699,8.1202,13.704
20190522:1810,2.0283,6.9733,13.4284
20190522:1910,1.8783,6.0137,12.4353
20190522:2010,1.6682,5.2454,11.0445
20190522:2110,1.5166,4.7009,10.0406
20190522:2210,1.3761,4.3498,9.1104
20190522:2310,1.2126,4.115,8.0281
20190523:0010,1.0525,4.159,6.9682
20190523:0110,0.9642,3.9962,6.3835
20190523:0210,0.9257,4.0191,6.129
20190523:0310,0.9133,4.107,6.0467
20190523:0410,0.9212,4.1716,6.0988
20190523:0510,0.9648,4.3691,6.3876
20190523:0610,1.0826,5.0236,7.1673
20190523:0710,1.3322,6.1418,8.8199
20190523:0810,1.6308,8.6135,10.7969
20190523:0910,1.9689,9.9274,13.0357
20190523:1010,2.1949,10.2956,14.5314
20190523:1110,2.3052,10.3945,15.2618
20190523:1210,2.3363,9.9222,15.468
20190523:1310,2.3169,9.3123,15.3394
20190523:1410,2.3355,10.0415,15.4624
20190523:1510,2.2186,9.9393,14.6883
20190523:1610,2.1447,9.6266,14.1995
20190523:1710,2.0991,8.2436,13.8977
20190523:1810,2.0574,7.1224,13.6214
20190523:1910,1.9211,6.1411,12.7188
20190523:2010,1.7102,5.2699,11.3225
20190523:2110,1.5537,4.9477,10.2863
20190523:2210,1.4099,4.3365,9.3342
20190523:2310,1.245,4.172,8.2427
20190524:0010,1.0724,4.1834,7.0999
20190524:0110,0.9817,4.0665,6.4997
20190524:0210,0.9383,4.0465,6.2124
20190524:0310,0.9263,4.1586,6.1328
20190524:0410,0.9346,4.2575,6.1875
20190524:0510,0.9752,4.4494,6.4567
20190524:0610,1.093,4.9433,7.2363
20190524:0710,1.3285,6.3334,8.7958
20190524:0810,1.6224,8.3309,10.7415
20190524:0910,1.9694,9.813,13.0387
20190524:1010,2.1893,10.4738,14.4946
20190524:1110,2.3121,10.4553,15.3078
20190524:1210,2.3504,9.8049,15.5612
20190524:1310,2.3216,9.347,15.3704
20190524:1410,2.353,9.9718,15.5784
20190524:1510,2.2463,9.8359,14.872
20190524:1610,2.1778,9.3967,14.4186
20190524:1710,2.1181,7.8275,14.0229
20190524:1810,2.078,6.823,13.7578
20190524:1910,1.9585,6.145,12.9668
20190524:2010,1.7295,5.1615,11.4504
20190524:2110,1.5558,4.6752,10.3001
20190524:2210,1.4242,4.2691,9.4294
20190524:2310,1.2663,4.0968,8.3837
20190525:0010,1.1049,4.0172,7.3152
20190525:0110,1.0064,4.0133,6.6629
20190525:0210,0.9602,4.1168,6.3569
20190525:0310,0.9368,4.1116,6.2021
20190525:0410,0.9386,4.0417,6.2139
20190525:0510,0.9648,4.2327,6.3876
20190525:0610,1.0258,4.4872,6.7914
20190525:0710,1.161,4.8519,7.6863
20190525:0810,1.3265,5.5567,8.7821
20190525:0910,1.5008,5.6932,9.9365
20190525:1010,1.6712,5.7583,11.0647
20190525:1110,1.765,5.8922,11.6855
20190525:1210,1.7833,5.5316,11.8065
20190525:1310,1.7399,5.2933,11.5189
20190525:1410,1.7047,5.0712,11.2863
20190525:1510,1.6366,4.9922,10.8351
20190525:1610,1.5605,4.7073,10.3313
20190525:1710,1.5408,4.6618,10.2008
20190525:1810,1.6111,4.6064,10.6667
20190525:1910,1.5999,4.4219,10.5922
20190525:2010,1.4969,4.1219,9.9105
20190525:2110,1.4355,4.0402,9.5041
20190525:2210,1.3652,3.8877,9.0387
20190525:2310,1.2398,3.7832,8.2083
20190526:0010,1.0966,3.7396,7.26
20190526:0110,0.9995,3.5884,6.6177
20190526:0210,0.9527,3.5208,6.3074
20190526:0310,0.9284,3.5046,6.1466
20190526:0410,0.9213,3.469,6.0996
20190526:0510,0.9277,3.5866,6.1421
20190526:0610,0.9659,3.6175,6.3951
20190526:0710,1.0317,3.8484,6.8307
20190526:0810,1.1218,4.1059,7.4267
20190526:0910,1.2407,4.3503,8.2143
20190526:1010,1.3815,4.5778,9.1464
20190526:1110,1.4796,4.5306,9.7957
20190526:1210,1.4954,4.5232,9.9008
20190526:1310,1.4848,4.4436,9.8304
20190526:1410,1.4715,4.3905,9.7426
20190526:1510,1.4392,4.4074,9.5283
20190526:1610,1.3857,4.3267,9.174
20190526:1710,1.3792,4.3987,9.1309
20190526:1810,1.439,4.3938,9.5272
20190526:1910,1.4447,4.2716,9.5649
20190526:2010,1.3609,4.204,9.0103
20190526:2110,1.3108,4.0549,8.6781
20190526:2210,1.2329,3.9667,8.1629
20190526:2310,1.1364,3.8764,7.524
20190527:0010,1.0235,3.9336,6.776
20190527:0110,0.9617,3.9239,6.3671
20190527:0210,0.936,4.03,6.1969
20190527:0310,0.9288,3.9817,6.1493
20190527:0410,0.9383,4.201,6.2121
20190527:0510,0.9773,4.3067,6.4702
20190527:0610,1.1181,4.8219,7.4027
20190527:0710,1.3504,6.0702,8.9403
20190527:0810,1.6491,8.2583,10.9183
20190527:0910,1.9649,10.0348,13.0087
20190527:1010,2.1933,10.5516,14.5211
20190527:1110,2.2909,10.5808,15.167
20190527:1210,2.3213,9.9748,15.3683
20190527:1310,2.3045,9.4445,15.2572
20190527:1410,2.3009,10.2195,15.2336
20190527:1510,2.1866,9.9906,14.477
20190527:1610,2.1183,9.6844,14.0248
20190527:1710,2.0629,8.2431,13.658
20190527:1810,1.9866,6.9061,13.1529
20190527:1910,1.8347,6.0239,12.1472
20190527:2010,1.6223,5.1105,10.7407
20190527:2110,1.4602,4.5765,9.6672
20190527:2210,1.3172,4.2089,8.7208
20190527:2310,1.1639,4.0676,7.706
20190528:0010,1.0226,4.1107,6.7706
20190528:0110,0.9552,3.9102,6.3239
20190528:0210,0.9261,4.0303,6.1313
20190528:0310,0.9198,4.095,6.0897
20190528:0410,0.9256,4.2815,6.128
20190528:0510,0.9748,4.4261,6.4537
20190528:0610,1.1086,4.9476,7.3396
20190528:0710,1.3485,6.3381,8.9283
20190528:0810,1.6393,8.482,10.8532
20190528:0910,1.9739,10.0962,13.0683
20190528:1010,2.2197,10.3412,14.6958
20190528:1110,2.3261,10.4468,15.4002
20190528:1210,2.3508,9.67,15.564
20190528:1310,2.3011,9.2534,15.2349
20190528:1410,2.3197,9.862,15.3577
20190528:1510,2.2081,10.0819,14.6192
20190528:1610,2.1404,9.6723,14.171
20190528:1710,2.0721,8.1301,13.7185
20190528:1810,2.0639,7.0356,13.6645
20190528:1910,1.8984,6.0886,12.5684
20190528:2010,1.6753,5.116,11.0913
20190528:2110,1.5023,4.6341,9.9462
20190528:2210,1.3531,4.3573,8.9583
20190528:2310,1.1957,4.1153,7.9163
20190529:0010,1.0476,4.096,6.936
20190529:0110,0.965,4.0551,6.3892
20190529:0210,0.9301,3.9983,6.1579
20190529:0310,0.9237,4.0609,6.1152
20190529:0410,0.9288,4.2637,6.149
20190529:0510,0.9694,4.3339,6.4182
20190529:0610,1.1111,4.9349,7.3563
20190529:0710,1.3581,6.1642,8.9914
20190529:0810,1.6471,8.4302,10.9052
20190529:0910,2.0014,10.1409,13.2503
20190529:1010,2.2257,10.3374,14.7355
20190529:1110,2.323,10.5605,15.3796
20190529:1210,2.3518,9.8685,15.5705
20190529:1310,2.3128,9.3375,15.3122
20190529:1410,2.2988,9.9527,15.2196
20190529:1510,2.185,9.7218,14.4658
20190529:1610,2.1076,9.409,13.9538
20190529:1710,2.0545,8.1582,13.6022
20190529:1810,2.0238,6.9345,13.3989
20190529:1910,1.8809,6.0311,12.4526
20190529:2010,1.6528,5.1456,10.9427
20190529:2110,1.4994,4.755,9.9271
20190529:2210,1.3698,4.3648,9.0688
20190529:2310,1.2107,4.1584,8.0156
20190530:0010,1.0581,4.1399,7.0054
20190530:0110,0.9728,4.0763,6.4406
20190530:0210,0.9349,4.0051,6.1896
20190530:0310,0.9237,4.0597,6.1154
20190530:0410,0.9265,4.2706,6.1342
20190530:0510,0.9788,4.381,6.4802
20190530:0610,1.1029,4.8675,7.3022
20190530:0710,1.3618,6.2108,9.0161
20190530:0810,1.6594,8.2532,10.9865
20190530:0910,2.0146,9.8853,13.3377
20190530:1010,2.2484,10.2833,14.8858
20190530:1110,2.35,10.3375,15.5583
20190530:1210,2.3791,9.8319,15.7509
20190530:1310,2.3408,9.2754,15.4978
20190530:1410,2.3501,9.997,15.559
20190530:1510,2.2534,9.9079,14.919
20190530:1610,2.1801,9.5369,14.4335
20190530:1710,2.1296,8.1352,14.0995
20190530:1810,2.0862,7.1955,13.8118
20190530:1910,1.9414,6.2864,12.8536
20190530:2010,1.7297,5.3577,11.4519
20190530:2110,1.5423,4.7437,10.211
20190530:2210,1.4172,4.3725,9.3826
20190530:2310,1.2483,4.1913,8.2644
20190531:0010,1.0848,4.1422,7.1822
20190531:0110,0.9903,4.0541,6.5563
20190531:0210,0.9521,4.0767,6.3039
20190531:0310,0.9382,4.1301,6.2117
20190531:0410,0.948,4.2851,6.2763
20190531:0510,0.9898,4.425,6.5531
20190531:0610,1.1155,4.9618,7.3852
20190531:0710,1.3664,6.2036,9.0464
20190531:0810,1.6744,8.3061,11.0855
20190531:0910,2.0185,9.656,13.3639
20190531:1010,2.2596,10.1487,14.9597
20190531:1110,2.3696,10.206,15.6883
20190531:1210,2.4005,9.6829,15.8927
20190531:1310,2.3607,9.1423,15.6294
20190531:1410,2.392,9.8697,15.8369
20190531:1510,2.2755,9.6178,15.0651
20190531:1610,2.2037,8.9725,14.5897
20190531:1710,2.1357,7.9336,14.14
20190531:1810,2.0986,6.8547,13.894
20190531:1910,1.9484,6.0406,12.8995
20190531:2010,1.7268,5.1115,11.4327
20190531:2110,1.5617,4.606,10.3394
20190531:2210,1.4425,4.3425,9.5504
20190531:2310,1.2915,4.1299,8.5503
20190601:0010,1.1413,4.0956,7.5564
20190601:0110,1.0396,4.0204,6.883
20190601:0210,0.9982,4.0721,6.6085
20190601:0310,0.9749,4.1122,6.4543
20190601:0410,0.9683,4.1239,6.4107
20190601:0510,0.9917,4.3451,6.5659
20190601:0610,1.07,4.6474,7.0839
20190601:0710,1.2226,4.9768,8.0945
20190601:0810,1.4039,5.5293,9.295
20190601:0910,1.591,5.765,10.5337
20190601:1010,1.7695,5.9039,11.7153
20190601:1110,1.8831,5.9048,12.4671
20190601:1210,1.9117,5.8325,12.6568
20190601:1310,1.8526,5.6414,12.2655
20190601:1410,1.8257,5.381,12.0872
20190601:1510,1.7676,5.2014,11.703
20190601:1610,1.7229,5.0889,11.4066
20190601:1710,1.7187,5.0864,11.3792
20190601:1810,1.7988,4.9956,11.9089
20190601:1910,1.7716,4.7529,11.7292
20190601:2010,1.6267,4.3976,10.7697
20190601:2110,1.5397,4.2226,10.1941
20190601:2210,1.4559,4.054,9.6391
20190601:2310,1.3281,3.9002,8.7931
20190602:0010,1.1711,3.8076,7.7535
20190602:0110,1.0632,3.7617,7.0388
20190602:0210,1.0126,3.7122,6.7038
20190602:0310,0.9867,3.7082,6.5323
20190602:0410,0.9725,3.6412,6.4386
20190602:0510,0.9817,3.718,6.4996
20190602:0610,1.0146,3.8063,6.7172
20190602:0710,1.0988,3.9789,7.2747
20190602:0810,1.2007,4.1954,7.9493
20190602:0910,1.3296,4.4305,8.8027
20190602:1010,1.494,4.6549,9.8915
20190602:1110,1.6036,4.788,10.6166
20190602:1210,1.6439,4.7454,10.8837
20190602:1310,1.6338,4.7438,10.817
20190602:1410,1.639,4.6695,10.851
20190602:1510,1.6083,4.6391,10.6479
20190602:1610,1.5589,4.5879,10.3209
20190602:1710,1.571,4.5906,10.4012
20190602:1810,1.6189,4.6235,10.7183
20190602:1910,1.6405,4.6227,10.861
20190602:2010,1.5225,4.3843,10.0799
20190602:2110,1.4276,4.2915,9.4519
20190602:2210,1.3567,4.1891,8.9824
20190602:2310,1.2336,4.1196,8.167
